Datetime,Tweet Id,Text,Username
2022-02-07 08:23:05+00:00,1490601999410540544,"Gamaleya center found ""Sputnik Light"" as a Booster significantly increases virus neutralization activity against Omicron. 
Sputnik Light vaccine gets EUA in India https://t.co/K4GBRyJ5Vu via @ETHealthWorld",GuptaVikas02021
2022-02-07 03:14:27+00:00,1490524328911245314,"🧵 The DCGI on Sunday authorized Sputnik Light, the single-dose COVID-19 vaccine developed by Russia’s Gamaleya Center and manufactured in the country by Hetero Biopharma, for use in emergencies. 1/4",YesterdaybyTMC
2021-12-30 16:07:14+00:00,1476585681501581313,Gamaleya Institute: “Russian Ministry of Health recommends Sputnik Light booster 6 months after vaccination to increase protection against #Omicron and other mutations.” Sputnik vaccines showed high level of virus neutralizing antibodies and T cells against #Omicron https://t.co/8MBNz3EiGQ,Piyushghai17
2021-10-05 22:20:30+00:00,1445514260369448969,GAMALEYA-COVID-Vac Sputnik V. 10-09-2021)Hosptial KDA KOHAT Division.01-10-2021) https://t.co/GxsMsOBsf2,hanan_akhunzada
2021-07-14 07:53:55+00:00,1415217984117694465,"Alexander Gintsburg, the director of the Gamaleya Center: vaccination of teenagers (12-17 year olds) with #SputnikV to start in Russia by September 20. - @sputnikvaccine #schoolreopen",chandigarhjosh
2021-06-29 15:00:09+00:00,1409889431465578498,"#modernavaccine enters Indian market; Pfizer next, says govt. #Moderna's shot is the fourth vaccine in India after AstraZeneca's #Covishield, Bharat Biotech's #Covaxin and #SputnikV developed by Russia's Gamaleya Institute. Pfizer's vaccine to come soon.
#COVID19 #CovidVaccine https://t.co/3v3f6phuyC",tirthaMirrorNow
2021-06-22 13:47:37+00:00,1407334463869173772,"Sputnik V vaccines protects from all known Covid variants: Gamaleya Institute Head
#Headline8 #SputnikV #Covid19

https://t.co/noBfcU0fqQ",headline8assam
2021-06-15 10:49:10+00:00,1404752837251272711,#SputnikV #Russia #vaccine #Gamaleya #VaccinationDrive #Vaccination #CoronaVaccine #COVID19Vaccine #COVID19 #CoronavirusPandemic #WHO #coronavirus https://t.co/72go88FKj2,EmpoweringErode
2021-06-03 14:23:04+00:00,1400458014952366093,"List of Vaccines for Covid-19 that has been approved for usage by a minimum of 20 countries (in no particular order):

1. Gamaleya
Sputnik V : 
Approved in 68 countries
19 trials in 6 countries",ahmadamzar2201
2021-05-24 15:56:39+00:00,1396857685639778305,Panacea Biotech produces the first batch of Sputnik V in India- The first batch produced at Panacea Biotec’s facilities at Baddi will be shipped to the Gamaleya Center for quality control. #SputnikV #RDIF,chandratumkur
2021-05-24 05:36:16+00:00,1396701563234578432,"Nanti bila mutant Pfizer, mutant Sinovac  dan mutant Astrazeneca dah habis gaduh aku sebagai mutant Gamaleya Sputnikz akan kill steal semua dan takluk negara...",AliffZaffry
2021-05-03 13:05:07+00:00,1389204375596273669,"@ciaransworldno1 @asiapac001 @bkk_explorer @ChrisFxJ @PeainBKK @ThaiNewsReports Yeah I’m hoping the Sputnik V isn’t approved at all. Even if they ship good doses initially, will that continue? We’d need to be aggressively testing every shipment. The way Russia / Gamaleya have been acting makes me have near zero trust.",sobri
2021-04-30 03:51:11+00:00,1387977808899493890,"Breaking: Indian envoy to Russia @IndEmbMoscow Venkatesh Varma says 150,000-200,000 Russian Vaccine #SputnikV will be available in India in early part of May, 5 million by June; also points to vaccine able to deal with mutants (referring to info by gamaleya research institute) https://t.co/P7wezWhccx",sidhant
2021-04-28 17:00:42+00:00,1387451721647943689,"@wisernova @Aabhas24 Pfizer-BioNTech: Rs 1,431 per dose
Moderna: Rs 2,348 to Rs 2,715 per dose
Sinopharm: less than Rs 5,650 per dose
Sinovac Biotech: Rs 1,027 per dose
Novavax: Rs 1,114 per dose
Gamaleya Centre: less than Rs 734 per dose
Johnson and Johnson: Rs 734 per dose
2/2",RAJESHbadigerIN
2021-04-23 03:12:13+00:00,1385431285166792708,BREAKING: The Gamaleya Center: Russia’s MOH analysis of 3.8 mn vaccinated shows #SputnikV efficacy is 97.6% in preventing infection making it the most effective COVID-19 vaccine in the world. Sputnik V is 100% effective in preventing severe cases.,DhattRajinder
2021-01-23 02:48:05+00:00,1352810304460087297,"There’s also a collab between AstraZeneca &amp; Gamaleya (of the Sputnik vaccines) to combine their vaccines for greater efficacy. But the single dose variant is off most interest in the near term, due to the potential for fast stopping of ongoing outbreaks. https://t.co/vvHVlyRo1V",sobri
2021-01-11 12:09:43+00:00,1348602988848316416,"AZ + Pfizer becomes only cover 40% of population. The rest can have sinovac, CanSino and Gamaleya (Sputnik). Also clinical trial for another vaccine going on https://t.co/jiUQNf3fQm",tulunsokit
