,0
0,"pfizer, vaccine, got, me, like, face_with_thermometer"
1,"amgmt, —, argentina, receives, first, batch, pfizer, vaccines, :, date, ,, over, 17, million, people, argentine, 45, million, population, have, been, fully, vaccinated, ,, 28, ,, 5, million, received, one, shot, vaccine, ., view, article, ..."
2,"there, was, covid, outbreak, at, my, work, few, weeks, ago, ,, only, people, that, didn, ’, t, test, positive, or, get, sick, were, those, who, had, either, moderna, or, pfizer, vaccine, …"
3,"you, thought, wrong, ., pfizer, is, 12, over, ., sounds, like, you, are, one, trying, scare, people, ."
4,"first, young, boy, who, develops, heart, complications, pfizer, vax, should, bankrupt, school, system, ., california, ’, s, going, be, wasteland, ."
5,"12, up, ,, since, they, ’, re, eligible, get, pfizer, vaccine, ., unless, they, have, exemption, ."
6,"i, got, moderna, ,, but, i, ', ve, heard, that, pfizer, is, most, effective, one, ."
7,"thank, you, ., i, ’, m, sorry, you, were, so, sick, w, flu, /, shingles, shot, i, get, second, pfizer, vaccine, tomorrow, ., i, ’, m, not, looking, forward, it, ., apparently, w, antibodies, i, already, have, cv, antibodies, w, vaccine, ,, that, is, why, i, got, so, sick, w, vaccine, ."
8,"according, nbc, news, ..., "", at, least, 125, ,, 000, fully, vaccinated, americans, have, tested, positive, covid, 1, ,, 400, those, have, died, ..."", so, where, is, incentive, unvaccinated, people, i, got, my, two, -, dose, pfizer, vaccine, i, still, don, ', t, feel, confident, ., weary_faceweary_face"
9,"i, wish, i, won, pfizer, lottery, …, need, get, moderna, #, 3, asap, not, looking, forward, getting, my, ass, kicked, again"
10,"in, #, nl, began, vaccination, for, children, under, 12, 17, years, old, with, the, important, pfizer, biological, ,, they, are, only, those, who, have, federal, protection, it, does, not, matter, if, they, are, healthy, or, have, any, illness, questions, call, 8183, 59, 27, 30, /, 8183, 59, 66, 17, the, requirements, are, these, :"
11,"but, it, ’, s, not, big, difference, if, you, understand, process, ., all, clinical, testing, required, approved, drug, has, already, occurred, ., hold, -, up, is, bureaucratic, ., pfizer, had, more, resources, get, their, submission, faster, ., 1, /"
12,"today, uk, granted, emergency, approval, pfizer, astrazeneca, vaccines, be, used, as, booster, shots, ,, governor, roper, says, ., details, come, booster, program, ., roper, reassures, that, cayman, remains, good, position, due, vaccine, uptake, ., #, caymanislands"
13,"at, least, now, everyone, at, wh, ,, cdc, ,, nih, ,, pfizer, ,, moderna, ,, j, &, amp, ;, j, will, be, vaxxed, ."
14,"apart, from, coup, children, now, our, president, and, nalgatel, are, going, to, investigate, judges, x, give, judicial, decisions, for, pfizer, vaccine, the, next, thing, would, be, where, are, the, 18, million, vaccines, that, are, not, found, and, who, is, worth, more, a, child, or, an, adult, that"
15,"except, pfizer, is, not, manufacturing, or, distributing, approved, one, ., they, are, only, administering, one, still, under, emergency, approval, ,, cause, they, are, ademant, that, they, be, indemnified, ., they, won, ', t, sell, their, approved, product, noone, ., why, ,, is, so, safe, are, they, so, ademant"
16,"doctor, a, couple, of, weeks, ago, a, tec, project, was, mentioned, about, bringing, pfizer, vaccines, as, a, "", trial, "", to, be, able, to, vaccinate, children, under, 18, ., what, an, end, to, that, comment, I, hope, they, land, it, even, if, it, costs, $$, parents, ."
17,"fox, news, requiring, vaccine, ., don, ', t, see, how, this, is, politics, ., when, you, attend, school, you, ', re, required, get, handful, vaccines, make, you, less, contagious, those, around, you, ., pfizer, vaccine, has, been, fda, approved, ., not, sure, what, else, you, want"
18,"cayman, has, vaccinated, 52, ,, 622, 74, %, with, first, dose, pfizer, vaccine, ,, dr, lee, says, ,, noting, there, has, been, uptick, vaccinations, past, week, ."
