,0
0,"this, is, great, thread, about, founders, supporting, vaccines, ., franklin, was, reformed, anti, -, var, ,, washington, mandated, vaccines, his, troops, ."
1,"if, there, was, only, readily, available, vaccine, that, could, be, used, i, oh, yeah, ,, zero, sympathy, ., anti, baxters, are, committing, mass, suicide, ."
2,"massive, anti, vaccine, passport, protest, ,, paris, twenty-eight, ., eight, ., twentynine, ., via"
3,"that, sucks, big, time, ., his, boss, should, not, be, able, get, help, it, ., i, have, had, it, with, anti, -, baxters, ,, don, ', i, get, vaccine, ,, you, get, no, help, ."
4,"a, today, with, ., sparkles, we, spoke, co, -, founders, reopen, san, diego, about, why, they, are, against, mask, &, amp, ;, vaccine, mandates, ;, elected, officials, responses, anti, defamation, league, about, rhetoric, being, used, by, these, groups, ."
5,"end, this, anti, -, baxter, is, ., helicopters, ,, drones, ,, darts, filled, with, couid, -, nineteen, vaccine, ."
6,"flying, is, privilege, ., they, should, make, vaccines, mandatory, at, this, point, ., we, need, use, *, almost, *, everything, our, toolbox, get, people, decide, vaccinate, ., this, will, work, better, than, giant, mandates, "", vaccine, hesitant, "", idea, about, anti, -, baxters, ,, stay, home, cry, ."
7,"anyone, who, calls, themselves, i, holistic, ,, wellness, nutritional, specialist, i, but, spreads, anti, -, vaccine, misinformation, propaganda, is, fraud, ., trash, ., following, telling, everyone, i, know, avoid, ., #, prescience, #, antistupid"
8,"how, you, are, anti, -, vaccine, but, would, inject, yourself, with, horse, deformed, ivermectin"
9,"you, can, thank, anti, -, vaccine, so, government, killing, their, own, people, ."
10,"course, i, got, vaccine, ,, i, went, around, smelling, dank, two, years, because, y, i, all, told, me, anti, perspiring, would, give, me, breast, cancer, ."
11,"antiscience, antivaccine, aggression, now, linked, conservative, movement, america, played, out, nightly, news, outlets, ,, state, governments, ,, even, members, us, congress, is, deliberate, ,, organized, ,, diabolically, strategic"
12,"thanks, everything, you, do, ,, do, ., america, is, grateful, ., it, may, be, help, anti, -, cars, people, who, are, genuinely, fearful, about, vaccine, ,, hear, about, success, stories, like, denmark, Denmark, who, is, now, removing, couid, -, nineteen, restrictions, after, reaching, seventy-one, %, full, vaccination, rate, :"
13,"maybe, that, i, i, because, magarepublicans, ,, or, those, who, are, still, anti, vaccine, crowd, who, are, going, end, i, i, earth, look, i, the, cure, i, are, nothing, more, than, parasites, our, society, anyway, ."
14,"they, had, tweets, that, some, people, felt, was, anti, maxx, re, :, couid, vaccine, vaccine, mandates, ."
15,"conservative, anti, i, vaccine, talk, radio, host, marc, bernie, dies, couid"
16,"rightly, so, i, it, will, unfortunately, take, death, someone, close, anti, baxter, realize, that, masks, vaccines, save, lives"
17,"never, rejoice, another, person, i, i, death, ,, but, these, prominent, anti, -, baxters, keep, telling, others, not, do, it, then, die, it, ., you, i, i, think, this, would, be, wake, up, call, ,, but, it, just, gets, chalked, up, i, he, was, older, i, or, i, but, we, don, i, i, have, enough, data, vaccines, i, well, ,, couid, ."
18,"anti, -, vaccine, influencers, that, are, dying, couid, -, nineteen, have, one, point, honor, their, favor, :, they, lived, anti, -, van, rhetoric, they, promoted, ., this, is, unlike, duplicitous, foxes, talkers, who, ,, while, casting, fear, doubt, about, vaccination, are, themselves, vaccinated, ."
19,"i, am, with, you, both, ., i, first, met, them, some, years, before, trump, was, elected, when, they, were, promoting, antivaccine, misinformation, ., my, opinion, them, have, not, improved, ."
20,"anti, -, vaccine, /, anti, mask, gang, is, murder, cult, ."
21,"perfect, ,, i, suspect, that, many, anti, crowd, -, masks, ,, vaccine, ,, couid, itself, ,, election, results, -, have, one, thing, common, ., they, i, all, *, never, *, admit, they, are, wrong, ., some, cases, ,, they, i, i, rather, die, first, ., bow, ,, i, i, ve, always, believed, that, know, -, it, -, alls, are, deeply, insecure, ."
22,"folks, ,, help, healthcare, workers, doctors, by, shaming, any, anti, -, baxter, ,, anti, -, masker, ,, fake, vaccine, card, holder, ,, etc, ., confront, them, loudly, publicly, needless, deaths, devastation, that, people, like, them, have, brought, into, what, was, civil, society, ., skull, raised_fistmedium_skin_tone"
23,"police, captain, who, refused, vaccine, took, anti, -, parasitic, ivermectin, combat, #, covid19, dies, virus, ., -, lethal, propaganda, ,, please, stop, ."
24,"guy, year, ahead, me, college, who, was, vocally, anti, -, vaccine, is, now, life, support, with, couid, ., so, incredibly, sad, ., his, timeline, has, number, posts, about, why, vaccine, is, unnecessary, &, amp, ;, harmful, ., not, gloating, here, ., just, want, my, friends, make, good, choices, ."
25,"that, i, i, problem, ny, ., mayor, de, basic, would, be, allowed, near, our, grandmas, based, his, i, &, amp, ;, i, vaccine, ,, while, someone, with, confirmed, prior, infection, wouldn, i, i, ., even, though, prior, couid, infected, are, far, less, likely, transmit, ., so, yes, ,, i, fight, against, anti, -, scientific, mandates, ."
26,"i, am, progressive, want, vaccine, mandates, ., i, also, think, hydroxychloroquine, &, amp, ;, ivermectin, are, worthless, quackery, ., but, when, you, shoot, down, monoclonal, antibodies, because, you, dislike, governor, ,, that, i, i, also, anti, -, science, ., that, i, i, shooting, messenger, even, tho, message, is, right, ."
27,"i, i, i, elderly, ., if, i, had, breakthrough, infection, ,, i, would, ask, my, doctor, about, regeneron, ., thanks, anti, -, masters, anti, -, baxters, ,, i, i, i, still, at, risk, ., people, like, desantis, put, florida, i, i, elderly, at, high, risk, even, with, vaccine, because, viral, loads, are, so, high, it, causes, breakthroughs, ."
28,""", i, -, but, it, took, years, smallpox, vaccine, i, you, can, ', i, play, psi, wax, cylinder, ,, either, ., this, is, dumbest, anti, -, baxter, talking, point, ."
29,"don, i, i, be, like, this, anti, vaccine, idiot, ….#, getvaccinatednow"
30,"supporting, trump, by, itself, isn, i, i, illegal, ,, outside, campaign, intervention, ., being, happy, that, trump, tweeted, them, isn, i, i, ,, either, ., i, have, real, issues, with, judicial, watch, long, before, trump, -, their, antivaccine, activism, -, but, bad, opinions, by, themselves, are, not, crime, ."
31,"we, aren, i, i, trusting, government, ., private, companies, developed, &, amp, ;, are, distributing, vaccine, ., private, company, that, is, traded, stock, market, doesn, i, i, want, make, product, that, harms, consumers, ., that, affects, profits, &, amp, ;, their, stock, price, ., any, true, anti, gov, folk, should, rejoice"
32,"this, anti, -, baxter, /, anti, -, masker, winkle, is, comparing, his, movement, that, milk, rosa, parks, ,, saying, that, he, will, defend, his, rights, i, to, last, breath, i, how, does, one, equate, taking, vaccines, wearing, masks, civil, rights, movements, last, century, unbelievable, ."
33,"too, bad, marc, promoted, anti, vaccine, taking, horse, medication, ., i, wonder, how, many, other, people, he, is, responsible, killing, with, his, false, information, #, adiosmofo"
34,"reading, about, all, these, anti, -, mask, ,, anti, -, vaccine, people, dying, ,, i, can, i, i, find, it, me, sympathize, ., they, didn, i, i, care, enough, about, themselves, ,, their, family, ,, friends, would, not, give, af, if, they, gave, it, stranger, ., keep, posting, ,, i, i, all, keep, scrolling, ."
35,"are, there, any, couid, -, minimizing, anti, -, vaccine, conservative, radio, hosts, still, alive, this, is, like, tenth, version, this, story, row, ."
36,"america, ', i, hospitals, are, full, such, "", christian, "", anti, -, baxters, ., won, ', i, take, vaccine, head, hospital, not, their, church, minute, breathing, becomes, difficult, ."
37,"i, right, -, wing, anti, -, vaccine, radio, host, i, has, got, be, one, world, i, i, most, dangerous, profession, ."
38,"being, pro, -, or, anti, -, vaccine, argument, isn, ', i, like, just, agreeing, disagree, about, politics, ., it, ', i, disregarding, lives, those, around, you, ., it, ', i, being, okay, if, people, around, you, get, sick, die, ., your, personal, freedom, is, catalyst, death, ."
39,"i, made, statement, yesterday, about, our, freedom, couid, vaccine, ., i, not, once, said, i, was, anti, vac, ., i, got, shot, ,, encouraged, not, forced, my, son, get, it, ., but, i, have, been, called, ignorant, ,, selfish, amongst, other, names, ., i, feel, sorry, all, you, judgy, people, ."
40,"another, one, ., i, i, i, not, just, upset, that, these, people, are, promoting, anti, -, vaccine, rhetoric, ., i, i, i, upset, that, when, they, inevitably, get, sick, ,, they, i, re, strain, already, stretched, thin, resources, ., i, i, i, not, saying, don, i, i, care, them, ., just, get, damn, vaccine, that, i, i, been, fda, approved, ."
41,"i, like, how, anti, -, baxters, are, siding, with, ', what, they, put, that, vaccine, ', stance, but, when, they, throw, ventilator, down, their, throat, praying, help, they, have, no, idea, what, ', i, going, into, their, body, ., it, ', i, just, "", save, me, "", time, ., that, ', i, what, vaccine, does, moron, ."
42,"i, just, don, i, i, understand, anti, vaccine, ., i, respect, people, i, i, rights, bodies, ., but, that, doesn, i, i, mean, it, is, rational, position, ., thirty, year, olds, just, don, i, i, die, sickness, ., that, isn, i, i, normal, ."
43,"at, least, three, vocal, anti, vaccine, blowhards, with, audience, have, died, couid, ., it, ', i, thing, ."
44,"i, i, i, thinking, about, realizing, that, right, wing, anti, -, baxters, aren, i, i, actually, comfortable, publicly, arguing, against, vaccine, ,, that, i, i, why, they, won, i, i, argue, with, dan, ,, they, will, just, fire, him, ."
45,"so, it, i, i, not, technically, vaccine, but, it, is, still, injection, ., i, have, seen, heard, some, comments, anti, van, crowd, that, current, vaccines, are, not, technically, vaccines, too, ., i, wonder, how, that, crowd, will, react, antibody, inject"
46,"people, around, them, literally, have, babies, we, i, ve, been, running, around, school, with, no, masks, be, it, i, i, not, mandatory, anymore, they, don, i, i, care, if, somebody, else, got, infected, be, they, i, re, anti, -, vaccinesparklesfucking, hell"
47,"using, i, faith, over, fear, i, as, excuse, anti, -, vaccine, anti, -, masks, is, like, jesus, saying, satan, ,, i, sure, ,, i, i, all, jump, off, temple, roof, force, father, save, me, i, we, all, know, he, actually, said, i, don, i, i, put, god, test, ,, satan, i, we, should, be, careful, about, choices, ."
48,"why, is, trying, make, look, like, good, leader, he, i, i, downright, terrible, ;, he, i, i, anti, -, mask, anti, -, vaccine, ,, he, i, i, threatening, school, boards, trying, protect, their, students, their, employees, ."
49,"georgia, cop, who, kept, posting, anti, -, vaccine, messages, facebook, ,, was, treating, himself, with, farm, animal, de, -, former, ,, has, died, couid, ., he, leaves, behind, wife, three, kids, ."
50,"sounds, like, you, didn, ', i, know, her, ., just, heard, there, was, possibility, that, vaccine, killed, someone, so, you, use, that, example, because, that, ', i, your, world, view, ., you, know, this, woman, same, why, i, do, ., not, at, all, ., add, anti, baxter, who, died, people, you, know, who, died, ."
51,"i, you, i, re, laughing, man, who, was, anti, -, vaccine, anti, -, mask, spent, hours, convincing, his, listeners, that, couid, was, conspiracy, equated, vaccines, nazism, died, you, i, re, laughing, i"
52,"why, not, because, they, don, ', i, contain, whole, activated, viruses, we, ', ve, been, using, other, things, inoculations, long, time, ., we, still, call, them, "", vaccines, i, anti, -, cars, will, give, you, lot, slogans, you, can, repeat, ., that, ', i, not, same, thing, as, knowing, anything, ."
53,"seen, read, many, anti, cars, masters, calling, this, pandemic, hoax, democrats, did, so, they, have, complaining, most, how, bad, this, virus, is, crying, they, want, vaccine, but, they, can, ', i, get, it, because, it, ', i, too, late, them, ., doctor, ', i, telling, them, ."
54,"isn, i, i, it, suspicious, that, all, these, anti, vaccine, radio, show, hosts, are, suddenly, dying, grimacing_facerolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing"
55,"it, makes, no, difference, anti, -, baxters, ,, we, can, tell, them, science, until, blue, face, ., not, till, they, are, about, be, put, vent, do, they, relent, &, amp, ;, ask, vaccine, ."
56,"what, i, i, ve, seen, no, anti, vaccine, qualify, spelling, bee"
57,"it, came, mind, ,, stuart, ,, while, writing, story, scrolling, through, ramblings, delusional, disciples, anti, -, vaccines, advocates, ."
58,"anti, -, baxters, have, no, scientific, facts, show, why, vaccines, are, bad, ., it, ', i, just, obstinate, defiance, government, they, disagree, with, ., because, person, they, wanted, as, president, lost, ."
59,"An, American, Republican, politician, who, is, an, anti, -, vaccine, campaigner, dies, of, #, corona, and, five, days, before, his, death, he, was, writing, on, social, media, statements, against, vaccination, ,, and, I, say, if, you, weigh, too, much, ,, he, tastes, like, me, ,, wear, a, #, mask, and, swallow, ., Texas, politician, dies, couid, five, days, after, posting, anti, -, vaccine"
60,"he, was, anti, vaccine, ,, anti, mask, i, thought, he, wanted, die, ,, mission, accomplished"
61,"when, you, realize, some, people, your, family, are, anti, -, vaccine, ,, anti, -, mask, ,, idiots, ., person_facepalmingmedium_skin_tone, i, female_sign, i, antivaxxers, #, covidiots, #, wearamask"
62,"only, took, him, thirty, days, onset, couid, death, ., he, who, espoused, anti, vaccine, ., remember, those, you, who, do, not, want, get, vaccine, ., once, he, got, it, ,, thirty, days, he, was, gone, ...."
63,"if, someone, telling, you, your, head, i, shouldn, i, i, take, couid, vaccine, because, you, can, i, i, trust, nothing, about, it, ., this, old, man, has, experiences, similar, experiences, many, time, my, life, ., this, was, not, god, speaking, me, ,, it, was, anti, -, christ, i, just, knew, ., god, only, loves, you, #, wakeup"
64,"i, took, my, dog, get, her, bordatella, vaccine, more, rearguard, ., getting, rearguard, was, bit, more, involved, ,, they, only, gave, me, three, doses, ,, they, wanted, check, when, i, last, got, some, ., thanks, ,, anti, -, baxters, ."
65,"i, don, i, i, understand, how, y, i, all, are, supposed, deal, with, this, ., i, don, i, i, understand, why, this, has, been, politicized, ,, why, it, i, i, been, labeled, anti, -, american, ,, why, it, i, i, any, different, than, vaccines, everyone, i, i, already, had, since, childhood, ., i, just, don, i, i, get, it, ."
66,"i, genuinely, want, know, :, how, do, you, deal, with, your, friends, family, who, are, vehemently, anti, -, mask, or, anti, -, vaccine, how, do, you, maintain, those, relationships, or, do, you"
67,"#, foxnewspushinglivestockdewormertotreatcovidisasbadasitgets, -, how, god, i, i, green, earth, are, they, able, stay, air, with, all, death, they, i, ve, caused, they, i, ve, been, pushing, trump, i, i, anti, -, mask, &, amp, ;, anti, -, vaccine, movement, forever"
68,"i, looked, into, this, two thousand and sixteen, when, antivaccine, organization, was, openly, arguing, one, candidate, over, another, directly, ., i, should, have, those, cases, somewhere, ., this, is, real, limit, tax, exempt, organizations, some, cases, ., let, me, get, those, cases, ."
69,"everyone, is, aware, deadliest, couid, ,, some, social, networks, ,, nutjobs, anti, vaccine, people, are, spreading, virus, friends, family, ,, people, around, them, ,, some, inputs, quote, that, they, would, rather, die, then, get, vaccinated, ,, that, will, probably, come, true"
70,"antivaccine, senator, wisconsin, ., this, is, not, surprise, ."
71,"anti, -, science, nuts, who, refuse, take, vaccine, are, instead, taking, ivermectin, are, causing, global, worming, ."
