,0
0,"If, I, become, anti, -, vaccine, ,, blame, the, Malaysian, government, because, I, am, tired, of, waiting, for, the, vaccine, ., have, to, wait, until, brother, jamil, campos, keeper"
1,"salary, is, anti, dream, vaccine"
2,"one, has, wait, twentynine, days, after, and, dose, get, test, done, ., if, low, zero, anti, bodies, found, then, they, can, go, another, vaccine, syringe, which, is, never, taken, ., some, vaccines, are, immune, some, bodies, ,, it, just, happened, you, ma, i, am"
3,""", no, van, passports, i, anti, -, vaccine, protesters, gather, at, ', springsteen, broadway, ', reopening"
4,"anti, -, vaccine, protests, held, santa, fe, i"
5,"Oh, my, life, face_with_tears_of_joyred_heart, i, I, added, the, anti, -, vaccine, to, the, block, list, in, my, account, face_with_tears_of_joyraised_handlight_skin_tone, one, ., I, have, a, problem, in, dealing, with, and, debating, with, illogical, two, ., The, real, information, and, sources, are, in, front, of, them, with, the, click, of, a, button, and, we, are, not, responsible, for, them, and, their, mentality, smiling_face, i, raised_handlight_skin_tone, The, important, thing, is, to, summarize, it, here, face_with_tears_of_joyOK_handlight_skin_tone"
6,"boosters, ., as, with, many, anti, viral, vaccines, ."
7,"govt, india, has, act, these, #, urbannaxals, #, antivaccine, idiots, ,, plus, ., invoke, #, nationaldisastermanagementact, #, goondasact"
8,"please, do, not, bother, persuade, this, man, take, his, vaccine, ., if, some, thing, happens, prashant, bushman, ,, which, all, likely, hood, appears, unlikely, ,, it, be, one, anti, national, less, spread, fake, news, ., he, is, no, asset, nation, ."
9,"', young, people, are, more, likely, die, after, vaccination, ., i, will, not, take, vaccine, i, prashant, bushman, clarifies, how, he, has, not, anti, -, vaccine, ."
10,"good, ,, sir, also, make, sure, that, other, persons, your, fraternity, part, left, liberal, anti, india, brigade, do, not, take, vaccine, ., nation, be, indebted, you, ."
11,"course, ., which, anti, baxter, would, take, vaccines"
12,"anti, -, baxter, ', i, favorite, line, :, "", i, am, not, anti, vaccine, per, se, ,, just, against, universal, vaccination, using, untested, vaccines, i"
13,"if, you, are, anti, vaccine, please, block, me"
14,"some, anti, -, cars, my, circle, influence, believe, that, second, wave, india, was, caused, by, vaccines, because, it, overlapped, with, vaccination, roll, out, ."
15,"der, is, already, faction, which, is, anti, revolution, who, wish, four, west, fondly, govt, ., standing, strong, face, crippling, sanctions, &, amp, ;, upholding, faith, &, amp, ;, trust, it, is, people, by, proving, right, treatment, &, amp, ;, developing, vaccine, which, is, safe, is, real, challenge, ."
16,"I, am, tired, of, reading, the, status, of, a, friend, who, is, antivaccine, relieved_face"
17,"anti, vaccine, trigger"
18,"-, five, adjusting, gap, without, medical, sciences, backing, that, decision, -, five, stockpiling, delaying, vaccines, set, all, records, -, five, photo, certificate, -, five, no, action, coronal, endorsement, by, moh, -, five, anti, vac, claims, against, lala, raided, -, five, preponoing, dumb"
19,"twitter, algo, promoting, vaccine, all, their, own, way, person_facepalming, i, male_sign, i, just, because, i, it, /, liked, few, anti, forced, van, news, i, i, get, this, backhand_index_pointing_down"
20,"I, do, not, want, to, treat, you, ,, she, has, anti, -, vaccine"
21,"The, pig, is, the, anti, -, van, gang, ., kind, of, make, this, stupid, chain, message, message, ., Satisfied, ,, I, persuaded, my, mother, to, take, the, vaccine, ., Alhamdulillah, ,, he, finally, agreed, ,, but, it, was, troublesome, for, same, who, made, the, post, about, this, vaccine, ., lahabau"
22,"i, am, not, anti, -, vaccine, ,, i, am, just, saying, maker, chinese, vaccine, has, ability, unleash, more, viruses, tailor, -, made, hurt, targeted, countries, selectively, achieving, commercial, &, amp, ;, political, objectives, ., people, who, eat, human, fetus, are, capable, malicious, acts, unimaginable, us, ."
23,"I, am, anti, -, vaccine"
