,0
0,"took, my, 1st, dose, covid, 19, vaccine, today, #, maskupindia"
1,"You, can, get, the, vaccine, by, booking, a, slot, on, the, Healthy, Bridge, app, or, the, #, cowin, portal, ., Shows, slots, at, #, cowinportal, every, day, at, 5pm, ., #, covidvaccine, #, odishacares, #, prabhanyuz, #, basudevpur, #, bhadrak, #, pravanews, #, basudevpur, #, bhadrak"
2,"I, am, keep, trying, get, appointment, covid, vaccine, last, 20, days, ,, but, no, luck, yet, ., jab, zinda, hi, nahi, rahenge, toh, ration, ka, kya, karenge, ,, delhi, govt, ,, aap, govt, ,, failed, us, ., shame, delhi, management, ., face_with_rolling_eyespensive_faceface_with_medical_maskface_with_thermometer"
3,"hw, wld, i, get, covid, vaccine, if, my, age, is, under, category, 18, 45yr, ."
4,"good, initiative, people, who, are, not, taking, vaccine, above, 45, under, unlock, guidelines, please, impose, panelty, congress, procession, then, only, general, public, will, also, adhere, covid, guidelines, nahi, 3rd, wave, door, nahi, hey, aane, sey"
5,"covid, -, 19, vaccine, #, vaccinate"
6,"نعم, اطعم, can, i, get, astrazeneca, now, pfizer, later, why, mixing, matching, covid, vaccines, could, help, solve, many, rollout, problems, -"
7,"us, lawmakers, push, biden, administration, more, covid, -, 19, vaccines, medical, aid, india, #, nifty, #, sipgrab, #, unitingpeoplewiththepossibilities"
8,"i, ’, ve, had, two, doses, chinese, vaccine, ., no, side, effects, ,, no, covid, touch, wood"
9,"done, with, my, first, dose, vaccine, syringe, together, ,, let, us, make, india, covid, -, 19, free, folded_hands, #, covid19, #, covishield"
10,"took, my, first, dose, covid, -, 19, vaccine, at, rajendra, collage, balangir, i, appeal, all, citizens, who, are, eligible, take, vaccine, request, everyone, encourage, people, around, you, get, vaccinated, ., together, ,, let, us, build, safe, &, amp, ;, healthy, nation, make, india, covid, -, 19, free"
11,"prn, sabah, literally, caused, situation, we, are, now, ., stupid, train, frequency, being, reduced, caused, new, covid, clusters, ., large, scale, sanitation, is, waste, millions, ringgits, which, could, ’, ve, gone, towards, ppes, or, vaccines, ."
12,"today, i, received, my, first, dose, covid, 19, vaccine, at, cgh, hospital, bangkok, thailand, ., thank, you, everything, you, ’, re, doing, folded_hands, #, covidvaccine, #, astrazenecavaccine"
13,"rakesh, jhunjhunwala, -, owned, pharma, stock, may, see, covid, vaccine, windfalls, ;, icici, direct, sees, 26, %, upside, #, nifty, #, sipgrab, #, unitingpeoplewiththepossibilities"
14,"is, there, new, rule, that, v, hv, 2, undergo, rtpcr, test, before, getting, vaccine, fr, covid, 19, today, i, had, do, so, my, 1st, dose, covaxin, at, phc, pindra, varanasi, ., there, was, no, arrangement, social, distancing, was, pushed, crowd, my, turn, ., disappointed, ."
15,"assam, #, covaxin, shortage, grows, into, crisis, ,, some, miss, second, dose, deadline, #, vaccinationdrive, #, covidvaccine, #, 24topnews"
16,"after, vaccine, second, most, important, things, people, need, is, positive, motivation, move, ahead, ., #, happinessmantra, #, vaccineregistration, #, covid"
17,"u, ., s, ., boosts, taiwan, ', s, covid, -, 19, fight, with, vaccines, ,, even, as, china, is, accused, blocking, access"
18,"#, novaccinenovacancy, #, release_uttarakhand_je_ae_vacancy, today, our, country, is, facing, double, attack, covid, unemployment, ., as, you, all, know, that, due, acute, shortage, vaccines, people, are, facing, difficulty, get, vaccinated, ."
19,"Five, generations, of, the, family, together, ., This, complete, and, joint, family, of, ours, from, grandmother, to, grandson, ., Grandmother, ,, mother, -, father, ,, family, of, three, brothers, and, one, sister, ,, niece, -, son, -, in, -, law, ,, grandson, all, together, ., This, is, the, happiest, experience, of, #, lockdown, ., Both, 45, +, family, members, and, 18, +, members, have, taken, the, first, dose, of, #, covidvaccine, ."
20,"no, covid, vaccines, till, now, 18, +, sasna, .., sadat, -, 275204, ., kindly, help, us, getting, it"
21,"another, indian, vaccine, called, “, corbevax, ”, being, developed, &, amp, ;, will, be, available, after, august, 21, ., it, could, be, cheapest, covid, -, 19, vaccine, available, ., goi, places, order, 30, crore, doses, ."
22,"hon, ., minister, states, that, no, doubt, should, arise, availability, second, dose, #, covid, vaccine, that, all, sri, lankans, will, be, provided, with, required, vaccine, doses, ., dinamina, -, 07, ., 06, ., 2021"
23,"u, ., s, ., administers, 301, ., 6, million, doses, covid, -, 19, vaccines, –, cdc, #, sipgrab, #, unitingpeoplewiththepossibilities"
24,"i, take, first, shot, covid, vaccinesyringethumbs_up, #, vaccinated"
25,"sir, ,, can, you, please, suggest, if, my, husband, can, take, covid, vaccine, ., I, am, asking, because, he, is, sugar, patient, his, platelet, count, was, 97, ., we, are, confused, if, we, should, take, vaccine, ."
26,"we, had, session, #, masks, today, via, zoom, call, ,, organized, by, we, we, are, overwhelmed, with, questions, ., there, is, so, much, diskuss, just, masks, ,, single, most, effective, tool, after, vaccine, preventing, covid, ., #, maskupindia"
27,"why, covid, shield, 18, +, vaccine, is, not, available, free, only, paid, slots, are, there, that, too, bulk, you, all, should, be, ashamed, as, pandemic, no, free, slots, are, there, poor, class, .., such, government, are, liabilities, nation"
28,"over, 2, crore, covid, vaccine, doses, administered, uttar, pradesh, till, now, #, nifty, #, sipgrab, #, unitingpeoplewiththepossibilities"
29,"anantnag, nomadic, communities, kehribal, anantnag, receive, covid, vaccine, jabs, @"
30,"17, ., 2, cr, indians, including, 60, %, elderly, population, have, received, at, least, one, dose, covid, vaccine, :, govt"
31,"well, since, covid, started, other, viral, infections, esp, flu, incidence, has, decreased, lot, ., more, effect, covid, than, vaccine, ., another, "", effect, "", covid, is, lower, cholesterol, levels, temporarily, noted, few, studies, ."
32,"congress, strategy, is, so, simple, ,, yet, so, dangerous, ., 1, ., create, fear, about, vaccine, 2, ., get, vaccinated, secret, 3, ., be, safe, while, their, followers, suffer, congress, should, make, clear, #, aregandhisvaccinated, #, vaccination, #, covid19, #, covidvaccine, #, tweet2vaibhav"
33,"4, ., covid, can, also, happen, during, travel, as, well, ,, what, ', s, logic, behind, 48hrs, or, 78, hrs, time, line, 5, ., if, some, one, is, vaccinated, either, fully, or, partially, ,, allow, them, travel, without, rt, pcr, ., government, can, trust, vaccine, ."
34,"appreciable, clarification, about, vaccine, hesitancy, which, is, very, common, ., such, videos, doctors, will, atleast, remove, fear, vaccine, hesitancy, among, masses, because, only, remedy, covid, -, 19, is, all, must, get, vaccinated, depending, upon, availability, vaccine, ."
35,"stop, vaccine, selling, by, bjp, politicians, ., injection, n, covid, facility, selling, ., people, ’, s, curses, present, day, politicians, ., death, every, family"
36,"respected, sir, ,, would, you, kindly, focus, particular, fatality, rate, among, covid, infected, people, those, who, have, no, comorbidity, &, amp, ;, those, having, comorbodities, ., how, many, people, infected, once, again, after, being, vaccinated, what, is, actual, afficacy, vaccines"
37,"sir, .., your, only, answering, covid, -, 19, vaccine, ,, what, about, black, fungus, ., #, askktr, #, letstalkvaccination"
38,"#, letstalkvaccination, #, askktr, sir, covid, vaccine, does, not, have, any, side, effects, right, sir, .., #, askktr"
39,"case, while, taking, 2nd, dose, covid, vaccine, ,, again, 1st, dose, is, given, ,, how, it, will, work, are, both, 1st, n, 2nd, dose, same, can, someone, explain, #, nhsm"
40,"sorry, about, it, ., tough, vaccines, are, effective, ,, it, does, not, guarantee100, %, success, ., some, mutant, versions, #, covid, may, not, respond, vaccines, ., we, shd, never, ever, lower, our, guard, until, herd, immunity, develops, ., usa, stance, relaxing, safety, measures, like, wearing, facemask, sans, logic, &, amp, ;, dangerous"
41,"chinese, covid, -, 19, vaccine, ineffective, uae, &, amp, ;, bahrain, see, rise, cases, after, inoculating, their, population, with, sinopharm, ,, both, now, using, pfizer, as, booster, dose, chinese, vaccine, ineffective"
42,"hello, covid, vaccines, inoy, complete, 1st, dose, please, help, mee, ..., folded_handsfolded_handsfolded_handsfolded_hands"
43,"respected, shri, rahul, sir, ji, ,, good, evening, ji, *,, ji, ,, aap, ek, dum, shat, prati, shat, bilkul, sahi, keh, rahy, ho, yahi, ki, Frown_sad_andry_or_poutingovid, vaccine, chahiye, aatmnirbhar, bnanna, hi, padeyga, ., aur, waisay, bhi, vartmaan, k, halaton, ko, dekhty, hue, sabhi, aatamnirbhar, ban, hi, chukey, hai, *, good, night, sir, ji, *"
44,"there, is, news, circulation, that, former, cs, pradad, garu, died, even, after, taking, covid, vaccine, ., please, check, fact, ."
45,"covid, -, 19, vaccine, does, not, effect, infertility, women, ., please, do, not, get, misled, get, your, first, dose, today, #, jabplease, #, vaccine, #, ᴠᴀᴄᴄɪɴᴇssᴀᴠᴇʟɪᴠᴇs, #, vaccinationdonecheck_mark, ️, #, vaccinesafetyadvocate, #, ɢᴇᴛᴠᴀᴄᴄɪɴᴀᴛᴇᴅ, #, covid19, #, covid19india, #, covid_19, #, covid, #, coronavirus"
46,"uh, uh, ..., what, is, the, politics, of, covid, -, 19, vaccine, face_with_tears_of_joy"
47,"#, maldives, approves, emergency, use, janssen, ,, moderna, covid, -, 19, vaccines"
48,"#, slotbooking, covid, 19, ,, all, that, remains, is, the, #, vaccine, noba, syringe"
49,"got, first, dose, covid, -, 19, vaccine, right, now, ."
50,"took, 1st, dose, coavaxin, today, #, covidvaccine, #, indiafightscorona"
51,"#, vaccinationdrive, 402, nris, with, 43, frontline, volunteers, we, are, given, first, syringe, covid, vaccine, at, camp, organized, by, dakshina, kannada, unit, indian, red, rescue_worker, ’, s_helmet, ️, society, ."
52,"food, was, provided, people, who, we, are, need, ,, during, corona, lockdown, by, our, team, members, mr, ., govind, raj, &, amp, ;, mr, ., vijayakumar, balakrishnan, behalf, annamalai, political, academic, foundation, #, human, #, annamalaieducationalandsocialtrust, #, covid19, #, covidvaccine, #, getvaccinated, #, help"
53,"canada, ', s, public, health, agency, says, people, can, mix, covid, -, 19, vaccines, if, they, want, to, ...."
54,"all, your, covidvaccine, related, doubt, queries, ,, one, single, booklet, ,, pls, buy, amazon, kindle, link, thank, you"
55,"Fight, for, vaccination, not, for, blue, tick, #, covid_19, #, covidvaccine"
56,"govt, needs, ramp, up, production, not, just, vaccines, but, also, drugs, covid, 19, fungal, infection, ., india, needs, be, prepared, future, waves, ., compulsory, licensing, pharma, companies, needed, ."
57,"#, khabar, railways, has, created, record, by, delivering, more, than, 26, ,, 281, tons, liquid, #, medicaloxygen, 15, states, across, country, ., #, covid, #, covid19, #, coronavirus, #, coronavirusupdates, #, covidvaccine, #, oxygen, @, india"
58,"people, with, co, morbidities, are, being, vaccinated, with, absolutely, no, side, effects, ,, likewise, pregnant, women, are, also, receiving, jabs, -, vaccines, are, very, effective, they, are, our, saviors, this, pandemic, -, it, is, now, proved, beyond, any, doubts, -, yes, breakthrough, covid, cases, are, there"
59,"#, covidvaccine, wonder, why, only, pvt, hosp, hv, been, allowed, loot, people, by, charging, as, high, as, ₹, 1800, per, shot, ., let, even, govt, hospital, do, it, ., vaccines, are, being, sold, by, govts, earn, profit, ., health, care, indiafolded_hands, why, no, court, shows, concern, people, ', s, right"
60,"we, r, known, as, ', pharmacy, d, world, ', ', largest, manufacturer, vaccines, ', thanks, to70, years, congress, regime, ,, but, boost, d, self, -, image, ,, modi, govt, supplied, vaccines, 95, countries, amid, unprecedented, covid, crisis, ., now, we, r, at, begging, bowl, sending, officials, countries, likeusa, etc, ."
61,"wonderdfull, good, results, sinopharam, covid, vaccine, ., any, hope, approval, sinopharm, sinovac, vacc, ., by, health, ministry, ksa, ., pak, expatriates, vaccinated, with, 02, doze, sino, pharam, sinovac, ,, but, still, cannot, travel, due, approval, ,, issue, ."
62,"Yogi, ji, ,, there, is, no, free, covid, -, 19, vaccine, vaccine, for, 18, +, people, in, Noida, ., I, am, watching, since, 1, week, ,, but, vaccine, vaccine, is, available, on, paid, amount, ., Yoji, ji, ,, give, reasons, ."
63,"actually, their, plan, was, something, else, with, saheb, ., covid, wave2, floating, bodies, ganges, made, saheb, really, arrange, vaccine, ,, 100, cr, population, ,, wait, praise, ..."
64,"i, got, first, dose, #, covexin, ., i, request, everyone, register, get, yourself, vaccinated, ., Before, your, photo, hangs, ,, go, get, it, installled, and, save, family, and, society, from, corona, folded_hands, #, vaccine_jeet_ka, #, covidvaccine, #, breakthechain, #, firstdose, #, indiafightscorona"
65,"#, vaccinateindia, #, covidsecondwave, #, covidvaccine, #, sowcarpet, #, chennai"
66,"i, got, my, first, dose, covid, -, 19, vaccine, ,, so, should, you, book, appointment, your, well, -, being, n, other, ’, s, ., #, vaccinationdonecheck_mark, ️, #, letsvaccinateagainstcovid19"
67,"i, got, jabbed, finally, got, my, first, dose, vaccine, ., thanks, indigo, #, jabbed, #, covidshield, #, indigo, #, kolkata, #, thanks, #, covid_19, #, vaccinated, #, rudrachillboystyle"
68,"#, finally_vaccinatedsyringe, got, my, first, dose, #, covidshield, vaccine, today, .., it, is, 100, %, safe, effective, ., i, request, &, amp, ;, appeal, one, all, ,, to, take, your, dose, vaccine, &, amp, ;, contribute, towards, covid, free, india, #, vaccinated, #, vaccinefor18pulse"
69,"#, vaccinated, #, vaccinateindia, #, covidvaccine, #, vaccinationinindia"
70,"apec, ministers, pledge, accelerate, transport, covid, -, 19, vaccines, related, goods, #, apec, #, covidvaccine"
71,"such, expert, opinions, will, definitely, help, us, move, ahead, with, different, vaccines, defeat, covid, -, 19, pandemic, .., rosetulipfolded_hands"
72,"#, coronavirusupdates, #, coronavirusindia, international, students, need, covid, vaccines, at, earliest, with, reduced, gap, 2nd, dose, too"
73,"could, help, us, international, students, with, covid, vaccine, shots, before, we, fly, out"
74,"shukar, hay, hamari, family, main, aur, relatives, main, aisa, ek, bhi, banda, nahi, hay, jo, yeh, wali, batein, kare, about, #, covidvaccine"
75,"it, is, criminal, that, our, lives, livelihoods, are, jeopardy, because, there, isn, ’, t, coordinated, ,, intelligent, urgent, plan, tackle, covid, ., friends, are, anxiety, ridden, worried, sick, that, still, have, not, gotten, their, vaccine, appointment, #, mentalhealth"
76,"respected, sir, i, have, received, my, forst, dose, covid, vaccine, camp, arranged, by, our, government, 28, -, 05, -, 2021, but, still, i, did, not, received, certificate, taking, dose, ,, i, do, not, know, whom, i, want, ask, about, it, ,, so, please, give, me, solution, folded_hands"
77,"farmers, being, vaccinated, fields, by, health, workers, laderwan, village, kupwara, ., #, kupwarafightscoronavirus, #, covidvaccine, @, kupwara, ,, india"
78,"one, step, closer, check_mark_button, #, gotvaccinated, #, covidvaccine, #, vaccinated"
79,"good, morning, your, kind, attention, our, honorable, chief, minister, tamilnadu, honorable, health, minister, tamilnadu, lot, areas, cuddalore, district, vaccines, covid, vaccines, are, not, available, past, two, days, ,, please, take, some, actions, ."
80,"any, update, kids, vaccine, against, covid"
81,"china, approves, covid, -, 19, vaccine, children, as, young, as, three, -, emergency, use, approved, first, country, do, so"
82,"good, thing, about, science, is, that, it, is, true, whether, or, not, you, believe, it, ., -, neil, degrasse, tyson, when, we, can, understand, bad, impact, covid, -, 19, ,, why, not, we, try, understand, good, thing, vaccine, ., #, astrazeneca, #, umisone, #, covid_19"
83,"apec, ministers, pledge, expedite, transit, covid, -, 19, vaccines, ,, related, goods"
84,"one, mln, senior, citizens, receive, first, dose, covid, -, 19, vaccine"
85,"alhamdulillah, ,, covid, -, 19, vaccine, 1st, dose, done, @, dha"
86,"over, 23, crore, covid, -, 19, vaccine, doses, have, been, administered, country, so, far, :, govt, via, namo, app"
87,"covid, -, 19, :, ', time, distinguish, ', between, those, who, have, have, not, had, vaccine, ,, tony, blair, says"
88,"thank, you, madam, your, kind, words, ., it, means, lot, ., folded_handsmedium_skin_tonebouquetwe, did, say, “, whether, any, real, diff, ., inducing, immunogenicity, exists, between, two, vaccines, can, only, be, meaningfully, demonstrated, through, head, -, to, -, head, rct, ”., yes, ,, 1, shot, because, enough, boosting, past, h, /, o, covid, ."
89,"my, daughter, got, first, dose, covid, vaccine, @, mumbai, ,, maharashtra"
90,"what, trick, #, covidvaccine, no, vaccinations, with, government, private, hospital, having, full, stock, #, shameless, #, bjpdestroyedindia, #, bjpliesindiacries, #, modidisasterforindia, can, you, believe, we, had, paid, twice, it"
91,"no, takers, tamil, nadu, ’, s, global, tender, covid, vaccine, |, chennai, news, -, times, india"
92,"what, happen, tn, global, tender, covid, vaccine, #, covidvaccine, #, tender"
93,"took, 2nd, dose, my, covid, vaccine, at, infosys, ,, bhubaneswar, ., experience, was, wonderful, ,, arrangements, we, are, superb, ., simply, loved, it, ., great, initiative, by, infosys, collaboration, with, apollo, hospitals, ,, bhubaneswar, ."
94,"i, am, extremely, curious, know, views, liberal, vaccine, covid, policy, indian, govt, ., case, article, by, or, or, or, any, other, ccs, writer, already, exists, ,, i, would, be, grateful, if, you, can, provide, link, ., thanks, ton, ."
95,"govt, unhappy, as, many, has, not, registered, #, covidvaccine, ., public, unhappy, as, many, who, has, registered, are, still, no, yet, #, vaccinated, so, where, do, we, go, there, get, all, those, who, has, registered, be, vaccinated, ., people, are, playing, wait, see, ."
96,"revealeTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry, big, shortfall, covax, covid, vaccine, -, sharing, scheme, only, fifth, oxford, /, astrazeneca, doses, expected, by, may, delivered, as, export, bans, ,, hoarding, supply, shortages, bite"
