,0
0,"people, who, waste, time, deciding, between, covishield, coaxing, ,, often, meet, same, fate, as, burden, ', i, ass, ., #, covid19vaccination"
1,"andhratharhi, pic, pin, code, eight hundred and forty-seven thousand, four hundred and one, mein, eighteen, +, covishield, vaccine, ka, appointment, book, karen, i, bad, bhi, sabia, appointment, cancel, hariya, gay, aur, lab, seat, full, data, aha, hai, isle, launch, honk, chalice, halo, ka, appointment, cancel, raise, hogan"
2,"i, got, fever, two, days, after, taking, jab, covishield, ., i, am, sixty"
3,"dear, sir, ,, my, mother, took, est, dose, covishield, six, /, three, /, twentynine, guwahati, ,, assay, ., after, that, she, came, bangalore, ., we, are, unable, find, covishield, vaccine, anywhere, here, bangalore, ., please, help, ., is, there, no, stock, vaccine, karnataka, ."
4,"what, about, and, doses, eighty, +, covishield"
5,"my, mother, is, due, second, dose, covishield, vaccine, ,, since, last, week, i, have, been, trying, book, slot, over, aroma, set, app, same, but, it, is, showing, slot, already, booked, dahsak, vac, center, ., please, let, us, is, there, any, other, way, get, slots, booked"
6,"Baba, ,, who, tells, the, future, of, people, ,, is, also, asking, when, to, take, the, second, dose, of, corona, vaccine, ., i, mow, #, mow, #, healthworker, #, covishield, #, coronawarriors, #, covid19india"
7,"it, is, fifteen, days, trying, and, dose, covishield, vaccine, my, mom, ., it, is, already, two, months, est, dose, nine, /, three, ., is, there, any, way, that, i, can, get, vaccine, solo, or, eighteen, -, forty-five, is, now, ur, priority, ., many, i, not, able, get, and, dose, ., &, amp, ;, what, if, and, doze, not, taken, ."
8,"option, hi, hot, hospital, me, ., wha, covishield, upland, tha, ."
9,"yes, sir, ., i, already, completed, my, double, jab, covishield, ., folded_hands"
10,"first, consignment, lakh, does, #, covishield, vaccine, reached, at, bhubneswer, airport, ,, #, dish, govt, has, been, received, serum, institute, ,, #, india, today, at, two, am, ."
11,"#, gotvaccinated, first, dose, #, covishield, at, cooper, hospital, mumbai, today, ., there, was, no, special, facility, physically, challenged, people, like, me, ., i, had, stand, two, hours, sun, get, inside, ., volunteers, put, up, their, hands, saying, nothing, disabled, i, sad, ...."
12,"how, much, time, does, it, take, #, covishield, side, effects, die, down, i, have, been, fatigued, ,, running, fever, have, body, ache, ., last, night, was, miserable, too, ., extreme, headache, ., it, i, i, been, thirty-three, hours, since, i, got, jab, ."
13,"got, our, and, dose, covishield, today, at, bhabhi, hospital, ., app, ., was, taken, last, night, today, been, eleven, one, ., reached, at, ten, ., forty, am, &, amp, ;, got, tokens, two hundred and forty, ,, two hundred and forty-one, ., our, turn, came, around, twelve, ., thirty, &, amp, ;, left, after, i, mandatory, thirty, minutes, observation, time, ., compliments, bhabhi, hospital, good, job, ."
14,"vaccination, centers, eighteen, -, forty-four, group, :, one, ., apollo, first, med, anna, nagar, -, pin, :, six hundred thousand and ten, ., vaccine, :, covishield, ., thirty, slots, are, available, may, twelve, coin, :"
15,"est, dose, taken, ith, april, at, goa, now, am, not, getting, appointment, and, dose, covishield, ., what, if, i, don, i, i, till, with, day, ."
16,"oregon, ., we, had, confirmed, booking, second, dose, covishield, my, father, but, main, entrance, security, didn, i, i, allot, us, enter, citing, that, vaccines, are, over, day, ., i, showed, our, appointment, slip, too, but, they, didn, i, i, budge, ."
17,"good, news, everyone, guys, ..., one, lakh, doses, #, covishield, vaccine, ,, purchased, by, #, dish, govt, reach, bhubaneswar, ., it, will, be, used, age, group, eighteen, -, forty-four"
18,"can, i, get, some, response, ,, since, both, my, parents, has, taken, est, dose, covishield, waiting, and, one, ,, i, stay, away, they, are, there, their, own, i, so, response, will, be, much, appreciated, folded_hands"
19,"sir, i, took, my, ninety, +, year, old, father, /, mother, bhagwan, mohair, hospital, ,, pita, pura, with, due, appointment, at, given, slot, and, covishield, doze, but, after, reaching, there, ,, it, was, informed, that, doze, was, not, available, had, come, back, ., kindly, enquire, ."
20,"guys, ,, kindly, go, get, vaccination, done, ., #, largestvaccinedrive, #, vaccination, #, covishield"
21,"some, numbers, &, amp, ;, facts, only, keep, ur, narratives, yourself, ., thank, you, ., jai, hindIndia, #, india, #, indiafightscorona, #, indiafightscovid19, #, indiavaccine, #, vaccinationdrive, #, coaxing, #, covishield, #, healthworkers"
22,"can, you, organize, just, one, and, dose, covishield, fifty-five, years, old, lady, your, star, walk, -, in, drive, we, are, struggling, get, this, and, dose, plus, respond, ."
23,"got, my, first, jab, covishield, at, ., super, smooth, nicely, coordinated, process, ., even, with, large, crowd, ,, felt, safe, risk, contracting, couid, at, premise, ., while, it, took, almost, two, hours, ,, have, no, complaints, ,, given, big, turnout, ."
24,"tried, this, also, visited, hospitals, ..., they, only, got, covishield"
25,"struggling, get, slot, take, and, dose, covishield, forty-five, +, age, group, chamber, ., kindly, help, get, second, dose, any, chamber, hospital, -, sudhrut, /, zen, /, bar, /, ref, i, plus, respond"
26,"primary, healthcare, center, areangadi, to, :, honnavar, five hundred and eighty-one thousand, three hundred and thirty-four, stopped, vaccination, due, shortage, vaccines, ., many, people, forty-five, +, who, took, est, dose, covishield, are, waiting, second, dose, ,, many, days, ., due, lockdown, ,, it, is, difficult, reach, another, vaccine, center, ."
27,"got, my, first, dose, covishield, ord, may, at, civil, hospital, papal, ...., good, orderly, arrangements, at, vaccination, center, ...., helpful, staff, officials, ...., thank, you, well, managed, vaccination, ..., #, vaccinated, #, covishield"
28,"dear, team, my, mother, -, in, -, law, has, taken, est, dose, covishield, at, barada, ,, but, right, now, she, is, treatmanting, at, aims, ,, best, staying, with, me, at, barramundi, ., but, struggling, get, and, dose, covishield, ,, kindly, help, ."
29,"dana, dist, ghaziabad, vaccination, center, coin, platform, shows, covishield, is, available, ,, but, at, vaccination, ,, only, coaxing, and, dose, was, available, ., can, this, be, fixed, ., if, vaccine, is, not, available, ,, then, y, it, is, showing, portal, ."
30,"thank, you, and, dose, #, covishield, #, vaccine, taken, today, mom, at, #, kemhospital, ,, just, worried, about, availability, #, coaxing, which, is, long, due, my, father, ., there, are, problems, ,, no, doubt, ,, but, time, again, efforts, at, your, end, should, also, be, appreciated, #, gratitude"
31,"where, are, slots, getting, vaccinated, ., how, are, senior, citizens, going, take, and, shot, covishield"
32,"vaccination, centers, eighteen, -, forty-four, group, :, one, ., apollo, childrens, hospital, teynampet, -, pin, :, six hundred thousand and six, ., vaccine, :, covishield, ., one hundred, slots, are, available, may, ten, coin, :"
33,"when, is, #, covishield, second, dose, available"
34,"mass, produce, #, coaxing, india, ., do, not, wait, covishield, ., #, massproducecovaxininidia"
35,"dear, my, mother, -, in, -, law, has, taken, est, dose, covishield, at, barada, ,, but, right, now, she, is, treatmanting, at, aims, ,, best, staying, with, me, at, barramundi, ., but, struggling, get, and, dose, covishield, ,, kindly, help, ."
36,"fifty, lakh, covishield, doses, earmarked, export, uk, ,, now, be, used, vaccinating, eighteen, -, forty-four, age, group, india, #, covid19vaccination"
37,"wife, i, have, got, first, syringe, being, dev, /, qa, family, we, are, also, a, /, i, testing, covishield, coaxing, grinning_face"
38,"i, need, and, dose, covishield, vaccine, my, mother, &, amp, ;, father, since, forty-two, days, already, passed, out, but, i, i, not, able, get, it, even, online, it, is, not, possible, confirm, appointment, plus, help, us"
39,"when, we, have, right, manufacture, coaxing, multiple, locations, ,, why, we, are, begging, right, manufacture, covishield, thro, wto"
40,"world, full, corona, ;, be, someone, has, #, covishield, winking_face_with_tongue"
41,"#, govt, #, india, has, so, far, provided, more, than, seventeen, ., forty-nine, crore, #, vaccine, doses, seventeen, ,, forty-nine, ,, fifty-seven, ,, seven hundred and seventy, states, /, us, free, cost, ., #, covidcrisis, #, coaxing, #, covishield"
42,"sir, please, arrange, coaxing, covishield, vaccines, enough, quantities, so, that, thirty-five, -, forty, %, young, population, eighteen, -, forty-four, age, can, be, vaccinated, time, ."
43,"dear, vikram, dabholkar, ,, you, have, successfully, been, vaccinated, with, your, est, dose, with, covishield, eight, -, five, -, two thousand and twenty-one, at, ten, :, five, am, ., you, may, download, your, vaccination, certificate, -, -, coin"
44,"first, jab, done, #, vaccinated, #, vadodara, #, covishieldvaccine, #, covishield"
45,"nine hundred, crore, for, MLA, ', i, residence, and, four hundred, crore, for, memorial, ., ., Out, of, this, one thousand, three hundred, crore, ,, four, ., four, crore, covishield, vaccines, will, be, given, ,, which, means, more, than, twentyfive, %, of, the, state, will, be, vaccinated, ."
46,"agreed, ,, my, parents, just, had, sore, arm, couple, days, after, getting, both, shots, covishield, ., no, other, major, side, effects, ."
47,"i, came, urban, health, center, ,, biltmore, there, has, lot, queue, mismanagement, covishield, vaccine, it, is, been, my, ith, time, today, coming, and, dose, itself, #, vaccineforall, #, vaccinationdrive, atleast, good, thing, is, people, are, willing, get, vaccinated"
48,"finally, done, with, super, competitive, est, dose, vaccine, raising_hands, today, ,, kudos, nair, hospital, ,, &, amp, ;, smooth, management, ., hope, everyone, gets, their, vaccine, soon, ., #, covishield, #, vaccine, #, youngandvaccinated"
49,"dearest, mumbai, bac, ,, please, do, keep, us, updated, and, dose, availability, covishield, dispersal, paid, services, please, forty-five, i, do, accomodate, also, +, seventy-five, ,, and, dose, covishield, also, ,, their, first, dose, was, not, their, own, mobile, i, please, do, update, ., @"
50,"sir, pic, are, interpreting, is, that, ,, it, should, be, forty-five, days, since, first, dose, covishield, sending, back, ., my, parents, had, come, back, after, being, at, vaccination, center, two, hours, ., please, arrange, private, paid, centers, vaccinate, those, who, took, est, dose, at, least, ."
