,Text
3984,Lock. Down. 🔒 #Boomer‼️ https://t.co/ooH1DbA4KQ
3985,@KerriShaw22 @EmilyAnnWells Only for front line workers I’m in covid lock down waiting for results my son had a serious exposure but he’s fine but ny state health says stay home so that’s what we are doing
3986,@BrentNYT @PageSix Great! I’m all in with him. I miss going to the movies most of all &amp; am incredibly grateful to all actors who are working so hard to keep us entertained during this lockdown-especially my client @geofcantor Thank You!!!
3987,Staying home during a lockdown isn’t too difficult when it feels like -25! 🥶🥶🥶 https://t.co/f2vlQ57j1H
3988,Lockdown is like a tyrannical house arrest for Law Abiding Citizens. https://t.co/SwGRqLvvgX
3989,"Goodmorning! It’s freezing out there 🥶 coming up on Global News Morning- Dr. Mitch reacts to new holiday lockdown at 7:20, @HemaQuebec says bank running low at 7:50, &amp; @JaimeDamak with holiday baking tips at 8:20. Also- Details on our countdown to Christmas!!! @Global_Montreal"
3990,@OrdenDivino 😂 el lockdown y la falta de pitorro los tiene agitados.
3991,@bigwsmallp On lockdown? 😞 NY is pretty much on its way there and New Jersey isn’t far behind. 😩 Have a happy holiday
3992,"This pandemic and lockdown has been so hard on the elderly. My dad is 75 and is being rushed back to the hospital. Not sure if it’s a panic attack or a heart attack as his heart is back in afib.

He’s alone 24/7, and cannot and should not see anyone.

He’s always alone and scared"
3993,the lockdown needs to consist of everything except the hospital and maybe a few gas stations.
3994,@AngieSkys I am sure these prisoners have to lockdown where ever they go but yes it sounds kind of stupid. But then I bet some were locked up because of our inept justice system.
3995,@Wolfless24 @Ilhan We had a lock down. It did nothing..
3996,@simondolan It looks like in Quebec we’re trending to have more deaths most weeks this year than the last. It will take a couple of years to get final data though. We’ve had quite a severe confinement/lockdown - it’s clearly not doing what the government is telling us it wants it to do.
3997,#WearAMask #Coronavirus #SocialDistanacing #DistanceLearning #Outbreak #Pandemic #Quarantine #Lockdown #Florida https://t.co/2f8DbwUlSo
3998,#WearAMask #Coronavirus #SocialDistanacing #DistanceLearning #Outbreak #Pandemic #Quarantine #Lockdown #CapeCanaveral #Florida https://t.co/7X4hBaHjLP
3999,"Fighting Stigma: Number of victims of 'online pimping' grows since first lockdown: It notes that women from Latin America, apparently trapped in Ireland ... buyers of sex showed a disregard for all health advice during the pandemic. https://t.co/DWy0zIEH09"
4000,@WifeySpice90 Maybe you need to advice that you lock down your account every evening. Maybe pin the explanation.
4001,"@guardian Well trump hater.
Nice pic, Shutting Down eating in, is leading to 100os of deaths by blodd  sugar drops. Then lock Down is. Is leading to large numbers of suicide, then u have extreme hanger attacks leading to mental health issues.  
Though are killing."
4002,"They surprised me twice in one year though. Now I’m going to be very aware going forward 

Throw back to my birthday. (Literally 1 week before lockdown) https://t.co/D7r0Us3prh https://t.co/2UkhzGNVHP"
4003,If another lockdown comes I am thankful the dispensary is not included.
4004,"#lockdown #homeworkout #Christmas #fitness #Christmasgifts #ideas #ChristmasIsComing #workout #Motivation #workoutmotivation #StayHome #StayAtHome #Health #healthylifestyle #freeshipping #weightlifting
#weightloss #FitnessMotivation

https://t.co/MQAmzXJnim"
4005,"this old guy tried to make small talk with me while waiting for his order at work tonight ... he thought it’d be fun to tell me how “the government is about to force us to lock down, and while we are stuck inside they are gonna rewrite the constitution” bruh"
4006,New year new LOCKDOWN like shit https://t.co/42TyMw870Q
4007,Gabby Thomas Brice. This 2023 is an absolute BEAST! Lockdown SS with the ability to put balls long over the wall... PERIOD. @rickcowan68 @StriveSoftball @CoastRecruits @ImpactRetweets @IHartFastpitch #uncommitted https://t.co/I8n5m9bJok
4008,@ChanceBGardener I just believe in following CDC guidelines. That’s not being a lockdown extremist.
4009,~Looking at my pocket for this Xmas di33 NANA ADDO I Dey beg fa Lock Down nu Hooki Mi 😂😂
4010,People hate on Dewine but I will say he's better than others at least the state is not on lockdown. Shit could be alot worse for sure.
4011,"If #Ontario is heading in for a hard lockdown starting 25th December 12:01AM, anyone interested in having #BoxingDay on #ChristmasEve ? 😬"
4012,"I love how recruits are tagging @DivaCoachUAPB on all of their highlight film!! 

Ok, since we in the dropping “mood”, drop me the best lock down defender in the country! I got a slot for her!!

Tag and Retweet! 📱 

@UAPB_WBB and the entire #UAPB family is watching!! 👀"
4013,@KUCrazy13 @brianlilley We knew with data from China and Europe that children were not at risk but yes let’s close parks playgrounds and beaches. Yes delays in surgery weren’t necessary in most places as most hospitals were never overwhelmed. A tragic overreaction with no assessment  of  lockdown harms.
4014,As Thousands of Americans are Dying everyday from the Covid-19 Virus Ivanka Trump and Don Junior doesn't think that the States should Lockdown! https://t.co/7ibSRf7vm4
4015,"Let’s clear one thing up: agree with them, disagree with them, no politician ordering a lockdown is being callous. They are trying to save lives and prevent misery. https://t.co/nI9X5b3yeV"
4016,I do the same. Started in March right after the lockdown and it’s made a huge difference. Highly recommended! https://t.co/LnC7zILNyJ
4017,@Chefdre1107 ye the nets got tht shyt on lockdown
4018,(c) i remember i went out for the first time since lockdown started for something pretty necessary that i had put off since december lol &amp; i got pretty for the first time since it started as well and filmed a long talky video that that 15-16 year old me would be so proud of. https://t.co/t3hdv1p5SI
4019,Good thing Philly is in a covid lockdown bc I have two of the world’s largest pimples and no one should have to see that kind of horror
4020,@Jdog16509093 @CNN Who is in a lockdown?
4021,@EricSan perhaps beyond primary and the only/exclusive point of contact w/ most customers during “lockdown”? What are the go to metrics to analyze whether business goals were furthered by digital initiatives?
4022,It’s not bad. I finished right before we all went in lockdown. Not sure how they’re handling classes now. https://t.co/xf25GxYKWR
4023,@ChrisMurphyCT We'll see how the lockdown mentality affects those numbers. Paying is a lot more important than getting. Payers have their limits
4024,"@michaelsecom @CFIB @CP24 Flu epidemics 1957, 1968... didn’t lock down"
4025,'Last Night at the Strip Club' tells @andreawerhun's story of her last night at work before the #COVID19 lockdown...and how she's adapting her career to a new world. https://t.co/NEH6wgivzP
4026,@gathertonourish @JustinTrudeau @OttawaHospital @PattyHajdu @AnthonyDaleOHA @fordnation @celliottability yes we need a full lockdown just like the frist one  that went alot better now it's only half done and look at the numbers raising lockdown all of Ontario
4027,"Ontario Health tells hospitals to prepare to activate emergency plans immediately.
For hospitals in the province's grey lockdown and red control zones that means clearing up to 15 per cent of their beds for COVID-19 patients.
https://t.co/hv8hz9kc5a"
4028,"Such a memorable move: Burger King France started last week turning over its Instagram to promoting Paris restaurants struggling amid lockdown, and Burger King UK followed suit yesterday in London. I’m all for this marketing approach. Bravo. 👏🏻 https://t.co/5BcSbuoUUW"
4029,i’m mentally in lock down mode . SHUT THIS SHIT DOWN SO MY BUSINESS CAN BOOM 😂😂 SHITTEN ME
4030,Lock Down D https://t.co/rfE0mIlf9E
4031,I miss lifting heavy . Trust after this lockdown. Imma go back to gym
4032,"Battle Scene! #prowl with #sentinelprime Featuring! #scorponok #lockdown #grimlock #angrybirdstransformers #angrybirds #transformers #autobots #dinobots #decepticons #iosgames @ Toronto, Ontario https://t.co/G9s2X321iu"
4033,COVID is getting worse than ever why we not on lock down
4034,@redlipnfreckles Ok hear me out... Consider it a reset. To stop the cycle during the lockdown make a plan of reopening. Slowly. This plan has to be a reward system. U do good u reward the people with some freedom. Do bad... U go back where it started.
4035,@StevenACohen2 Lock down Conforto? Could make an argument that he is the successor to Wright but could get yelled at for that.
4036,"Brad Stevens: Marcus we need you to lock down Harden again this season. 

@smart_MS3 : Yea I got it coa...

@barstoolsports @PardonMyTake https://t.co/yTgtGawsUr"
4037,"I'm so sick of these idiots claiming anything about lockdowns causing harm. 

First North America has never actually had a lockdown.

Second its a fucking once in 100 years pandemic of course every action is going to be harmful mentally and financially"
4038,"@Jim_Jordan The federal government under Republican leadership doesn’t lockdown, has more deaths than any other country by 160,000 people and doesn’t bail out those hit hardest by the pandemic."
4039,"@Maddo1976 Oh no! 🙁 Indoor dining closing tomorrow.  We are not on stay at home though.  Not yet, but I think it is coming.  Sorry you are in hard lockdown through the holidays.  Hang in there!"
4040,"@mimikalista Yep! Still in Lockdown... Safe and Sound!!
Be Safe!!"
4041,I can’t help but feel like we should be on lockdown. This is so disturbing. https://t.co/GUy9znx6lU
4042,"let's stay on the Christmas theme in this shitty period of lockdown!!!! 🤣🤣
.
.
.
@arianagrande sorry but I’am better looking then you!😂
.
.
.
.
#xmas #party #happylife #lockdown @ New York City https://t.co/elhdzo5Lu3"
4043,"#recallwalz #recallkeithellison #timwalz #keithellison #lockdown #gretchenwhitmer #gavinnewsom @ Saint Paul, Minnesota https://t.co/B4YK3i8hig"
4044,@ConnConCon My region entered lockdown yesterday and I think Toronto and maybe peel? Everything else is terrifying.
4045,We are a lockdown away $zm back to new ATH and a vaccine away from gap to 300$. Which way we going?!
4046,"$CRWS good fundamentals, reasonable price and many lockdown babies coming up!"
4047,This Republican supporter in nuts. He needs to know what social distancing means and mask wearing at all times means. California is on lockdown and he’s not taking things seriously https://t.co/guiScvTayz
4048,@ACTBrigitte Any governors that still have their states in lock down
4049,"@vickyrobinbaum Absolutely...and decisive action earlier would have likely meant restrictions would have been less severe (we can hardly call  even grey zone restrictions a lockdown — just imagine what people in Wuhan, Lombardy, Melbourne, Chile, Argentina had to endure...)"
4050,Shocking @BillGates thinks it’s appropriate to continue to lock down states ruining small businesses and lives all in the name of a virus that has over a 90% recovery rate. Well Bill Gates start dishing out some of your billions to help
4051,2020 has been so wild I completely forgot that Sarah Palin rapped Baby Got Back on The Masked Singer right when the country was going into lockdown. A coincidence? You tell me.
4052,"For all those who have been jamming Warzone like I have during the pandemic tonight is a bittersweet time.  Although Verdansk is not gone, the warzone we know will be gone forever. This game literally helped me get through the worst times during lock down and made me fall"
4053,"Lockdown/confinement has worked so well in Quebec, we’re now doubling down after Christmas.

What will happen when that has no effect, as it won’t, because there is no documented case anywhere of lockdowns working."
4054,"s/o to respondus lockdown browser &amp; webcam, my professor can watch me bawl my eyes out during the middle of my exam."
4055,"Oh dear God! Parents, LOCK DOWN YOUR PHONES IN APP PURCHASES! https://t.co/2sMMVZlLAR"
4056,aye meen in this lockdown fuck again innuh.
4057,@woods_mill @motoluvr Lockdown lovers led by @DFisman
4058,"@Jim_Jordan Republicans don't lock down their state, still give billions to big industry, take more federal tax dollars than they pay in and tell the people in debt that they are in fact winning and don't deserve any help."
4059,@FriendsOScience They are lockdown fatalities.
4060,Should’ve fucking stayed in barbados with this lockdown 😭😭😭
4061,"As of Boxing Day, we're all on lockdown again. 
https://t.co/mblNrvAiyk"
4062,I’m all for a lockdown in provinces but this limiting of items is a load of shit. How are WINTER CLOTHES IN JANUARY NOT FUCKING ESSENTIAL!?!?!
4063,@Jim_Jordan funny considering your state is on lock down and is upside down in federal tax aid. GTFOH
4064,"IVE👏🏼BEEN👏🏼SAYING👏🏼THIS👏🏼FROM👏🏼THE👏🏼START👏🏼

STOP BAILING OUT STATES THAT CONTINUALLY LOCKDOWN!!!!!! https://t.co/hW0EcrK2dA https://t.co/ECkYVPJhQJ"
4065,@JenStojanovich  you  been killing  it on twitess ! Lockdown don't  work!   I don't  trust  politicians  scientists  Faucie and doctors  who get payied
4066,"Lock down should happen all over Ontario, enough of this half shutdown https://t.co/T6OjZqtb7k"
4067,Republicans don't lockdown their State. Then expect to have low death rates. https://t.co/WQHkyn8wCD
4068,Just love your divisive comments #GymJordan  Republicans don’t lockdown their states. Their people get sick and expect our healthcare providers to take care of them for their reckless behavior. https://t.co/tbd2FzDxVw
4069,@ValValpuriam @fordnation Tell that to the 29 staff infected and 43 residents and the families of the 4 dead at my work how your fuckin suffering because of a lockdown. I guess the uninfected I work with don't need to eat.
4070,People rushing in stores before December 17 for the 2nd lockdown 🤦🏼‍♀️ https://t.co/QZZ1WEWbhE
4071,Damn we in lockdown again
4072,@blink_ot4love @BLACKPINK I'm in Lockdown..Same as you.
4073,@GabeODiaz I can't take another lockdown!! 😥😥😥😥 But yes it is getting worse. https://t.co/IBIKDlM3nb
4074,It's Day 9 of RECOIL's 12 Days of Christmas Giveaways! Win a 'The Puck' Security Monitoring System from Lockdown and RECOIL! https://t.co/JUcinkNdbA
4075,It's Day 9 of RECOIL's 12 Days of Christmas Giveaways! Win a 'The Puck' Security Monitoring System from Lockdown and RECOIL! https://t.co/JUcinkNdbA
4076,"'It's vital to consider strategies to work through inevitable pandemic  challenges &amp; build #mentalhealth resilience.

...Dialectical Behaviour Therapy skills are uniquely positioned to manage unpleasant emotions during lockdown #stress '

#dbt
@umanitoba https://t.co/YRE5fnPqHa"
4077,Is Chicago on lockdown????
4078,"wouhou full lockdown from december 25th to january 11th, nothing but essential services. holiday season is greaaaaaaat 👽"
4079,"@Actualscoobywan @cathiedesu @estreendancer @VoiceOfOBrien Dont like what? Dont realize what? Im an individual who wants there to be a true lockdown because im concerned over the health of others. I know enough to have an educated opinion, i know the economic impact it would have. But im putting peoples health first by choice."
4080,If you’re in a lockdown area and don’t have much to do you can always donate blood! #152 today for me. @LifelineSauga @CanadasLifeline
4081,"@JoshuaVats Santa, Christmas trees &amp; lights, it's a beautiful time of the year. With everything that's been happening, especially covid lockdown and the loss of many loved ones, especially dying without family, yes, Christ (TRUTH) first but let children enjoy the traditional festivities! 🎄 https://t.co/HaeLgEMplt"
4082,"@FourWinns298 Perhaps a lockdown explains testing centres with reduced hours/closed?

I understand workers being burnt out &amp; needing to recharge. 

However, we are already booking tests 3 days out, w/ #’s increasing, as we head into holidays where some won’t abide by health recommendations. https://t.co/zGfG1sBM67"
4083,@Scattered211 Barflies forced to drink at home due to lockdown
4084,"@Jim_Jordan So you're ok with a virus - that we could have controlled - running amok, sickening millions, killing over 300 thousand U.S. citizens, and severely damaging our economy in the process?

Meanwhile, countries that did lock down are returning to normal

Do the math!"
4085,"Lock down, allow to be burnt down, oh yeah and then expect us to pay for it!! https://t.co/45Nem9NEvj"
4086,@ayomalc I’m mentally preparing myself for another lockdown
4087,"Gianna is garbage, bron can’t lock down KD like that tho or Luka 😈 https://t.co/le6QEnQa6o"
4088,"And it shouldn’t take a disaster to think about far better stewardship of “god” buildings we lock down but twice a week. 
Look outward, not inward. https://t.co/CADnSEr3g4"
4089,"@mattspear905 @fordnation @celliottability @SylviaJonesMPP @CFLimeRidge No one was travelling from lockdown regions to buy basics 
b/c everywhere was a lockdown region. Trudeau posted a cottage selfie 1 day after condemning it. People have been going where they need to go to buy essentials, like kids winter boots, or have a meal. This is worldover."
4090,"@jimbolint @Will_Bunch Politicans are supposed to be swap negotiators. If they all acted like McConnell, the whole place would be on lockdown. We need to either retrain GOP and Trumpers in how Democracy works or help get so many Democrats elected the GOP is ineffective."
4091,@Jim_Jordan @Texgalleslie Open states should not bail out the lockdown states
4092,@MikePatten33 @wheels616 @Jim_Jordan I guess you realize as soon as NY stopped their lockdown the numbers went up  you do see that right. Lockdown dropped the number. Then people relaxed.
4093,"@GYXdeals Was able to lock down an Xbox Series X. First got a cancellation email and then a confirmation, so I’m not sure what to make of it yet."
4094,👍👍🇺🇸Inside the small Washington town defying lockdown despite state orders https://t.co/Kwf01KLShH via https://t.co/kX71AZKOC4
4095,Is post-Xmas lockdown by one-man’s discretionary emergency executive order still unchecked by do-nothing legislature necessary? https://t.co/oDn2oPbKQb
4096,@305miami6924 That was called the lockdown.  I throughly enjoyed it
4097,Was able to lockdown a PS5 at Walmart for my brother for Christmas. Think I’m gonna win sibling of the year 🤪
4098,@andrewcuomo @BilldeBlasio @GavinNewsom  When will these decisions and people be held accountable??  #COVIDー19 #Cuomo #lockdown
4099,When you find out that your lease is approved for Fox Run at Fulton🧡.                                  Apply now at https://t.co/9VyCTUFLC5 Lock down your suite today. https://t.co/0JfmbUGy9n
4100,@nedasoc Yes!! It's really helping me process this moment in lockdown. I hope I take these insights of connection and care going forward.
4101,@dailydirtnap I'll take that bet on NY being off lockdown by June.
4102,"$2 Taco 🌮 Tuesday Day Party 6pm - 10 Pm everybody free til 7:30 pm 

$2 Shots , $2 Tacos rsvp here -&gt; https://t.co/LITZaw7CbV

Come turn up at the Day Party before the as weather &amp; lockdown all liquor sales end at 9pm 

Booths still available mask still required https://t.co/ePTB5pFgdG"
4103,"$2 Taco 🌮 Tuesday Day Party 6pm - 10 Pm everybody free til 7:30 pm 

$2 Shots , $2 Tacos rsvp here -&gt; https://t.co/LITZaw7CbV

Come turn up at the Day Party before the as weather &amp; lockdown all liquor sales end at 9pm 

Booths still available mask still required https://t.co/QqYjfipLTG"
4104,"Looking forward to reading this paper—“The Effect of Lockdown Policies on International Trade Flows from Developing Countries: Event Study Evidence from Kenya” 

Congratulations to @SKMajune! https://t.co/Km34fdp5eM"
4105,90% chance giannis gets injured this year and the insurance pays what's lacking in revenue in tickets because of covid lockdown.
4106,"We need a lockdown now! Our village Tim Horton's closed due to a positive, likely from a 401 traveller. #FordfailedOntario #FordLiedPeopleDied #UseTheFedBillions #ontpoli https://t.co/TIB02qPjjJ"
4107,"@_naiynasharma_ If you look at the countries who successfully got rid of it, they had super strict lockdowns and then at any sign of a re-emergence they went back into a strict lock down again. Unfortunately we did not follow that."
4108,@poodle_lyfe Oh no! We didn’t hear that you had to lock down. Hopefully everybody will be OK
4109,"I would love smitty or waddle. It’s O-line, WR, or a lockdown DB. Don’t know who will be available depending on how the Giants finish but a REAL playmaker outside of Saquan https://t.co/ULTmvXhz8s"
4110,everyone going on their “last hurrah” trips before the “new lockdown” is the reason why there’s a new lockdown
4111,"@LouisianaGov 
Hey there, mental health professional here. We need a proper 3-4wk lockdown to get these numbers down. Unfortunately ppl are traveling, having parties, and contact sports p, which seem to be the culprit of spread. Some of my clients are children &amp; they need"
4112,"I mean it's a start. But with 5,000 daily new cases in this state we need an actual full lockdown. *Looks longingly at New Zealand who had a Real Lockdown once and is now covid free* https://t.co/TgT4FsKjpO https://t.co/9rwjXBTZa6"
4113,"@MaddieDiMuccio Maybe time to try a real lockdown.

Aka don't leave your house unless its your day to grocery shop once every 2 weeks"
4114,"The vaccine is great and all but ... I just want to know when I go back to work. 🤔 we hit 2,000 cases so I would assume this lockdown will be extended but you already know how backwards our government is."
4115,Ok so are salons closing in Montreal With this lockdown?
4116,@jrovsovskein @Elle93800423 @epdevilla I have no idea. Because we aren’t really in a lockdown. And it’s all to keep making $$. Money over people.
4117,"If the Ford gov’t is not prepared to publicly back their retail lockdown policy decisions w/relevant data, they should at least offer dramatically improved relief to small retailers facing closures in the Red Zone. Ford could improve revenue loss coverage w/ the $12b fund! https://t.co/SWAextWW5q"
4118,@DrChrisMD France was on one month lockdown. Cut vivid cases by 50%
4119,"@Doc_0 The only thing I can add is that the media including news, feature stories, comics and advertising are now full time promoters of State pandemic lockdown compliance propaganda."
4120,"It's amazing how a segment of our population can buy their way past the lockdown rules. ""The Special People"". https://t.co/PCGV9EtkgR"
4121,welp this is what happens when you take forever to make decisions and then only partially lockdown certain regions instead of the whole province https://t.co/owqPex5Dpt
4122,"How can they shut him down, put him in lockdown, of course he is so immature they could call it “time out” https://t.co/sGoZ7lhLuk"
4123,@kmart2_4 @_boog1 Thanks man...lockdown project for Home Office finally completed this summer. https://t.co/OiVCcpkGdQ
4124,"@CallMeWuz Thanks - before lockdown it was approaching the ""awkward I'm overdue for a haircut phase"", then pandemic - so just been growing it out, and I really like it.

Actually had a barber appointment booked that I cancelled because I got sick and couldn't make it."
4125,@andrewklavan Of course they do. How many of the Democratic Elites have plans to meet with their friends and families and their benefactors? How many more times are we going to catch them breaking this lockdown. Hypocrites
4126,It makes 0 sense to have everyone but school on lockdown when the numbers clearly aren’t going down.... gmfu https://t.co/jOU84CjWFx
4127,"Grey lock down for #LdnOnt in 5,4,3,2,1 . . . . #Inevitable #COVID19 https://t.co/DK6IdRax9w"
4128,@CP24 Only then lock down would work.. else stores cloSed restaurants closed.. people are now doing non social distancing gatherings..!! 🤧🤧
4129,@1Xykee City back on lockdown
4130,@NYCMayor But you are in lock down how is this possible
4131,Preparándome para el #Lockdown 🤦‍♂️ Desk Setup 2021 #MacbookM1 #Applecanada #Montreal #Quebec #Canada https://t.co/sveDGndGH5
4132,"So what Biden is about to Mandate a Nationwide Lockdown within his first 100 days.. that's gonna happen because the @Scotus Wouldn't  take up a Case on CONSTITUTIONALLY of a National Election. NONE of this makes no difference now, its just to trick US to believe they are for US. https://t.co/obijQnp08I"
4133,Llevamos 9 meses desde el lockdown en marzo slm
4134,A DAY IN MY LIFE BEFORE ANOTHER LOCKDOWN | working + studying | VLOGMAS #7 https://t.co/6h0gznjajI via @YouTube
4135,aggghhhh gidungog jud ni Lord ako ampo!!! since last week pa giud ko sge problema how ko maka simbang gabi bc i work graveyard shift and lockdown pa us...   😭😭😭😭😭😭 problem solved🙏🏻🙏🏻🙏🏻🙏🏻
4136,@pdxraj @NBCNews @DavidDPaxton What would you have done? If he locked the country down for 2 weeks ya'll would have him impeached for some Bullschiff. He left it up to governors to protect their state. Ny was on lockdown and has more deaths then people who were not on lockdown.
4137,"DONT MISS OUT ON A DAWG!!Quickest feet I’ve seen,great tackler and lockdown guy https://t.co/l8Ook78LQy"
4138,"Councillor @JohnPaulDanko has commented about this letter saying last night: “We were at full lockdown levels today. Going to a shopping mall in person is not essential. Use curbside pickup, delivery and shop local.” @CHCHNews"
4139,If we don't have a revolution of partying in 2021 and have like a second Woodstock when lockdown is over what was it all FOR! I want to feel strangers on ME!!!!!
4140,"“With the recent lockdown of Peel, Toronto and now York Region, we are extending our mall operating hours”. A letter has been provided to @CHCHNews said to be from the CF Lime Ridge GM to retailers. #HamOnt https://t.co/uS2Y9kqwRf"
4141,"@AnkitaChem The start was a bit rough with the lockdown and all, but things have really started rolling now!"
4142,"Ontario just recorded 2,275 new COVID cases, the highest single day total yet.

Serious question - are the current lock down measures doing any good?  Do you think things would be even worse if they went back to stage 2 or 3?   They sure aren’t getting any better."
4143,I was just talking with someone that is out of work again as their area moved into grey lockdown. There is really no way for them to get money to live on as EI only gives 900/ Month and their bills are 3 times that. #COVID19 #FordFailedThePeople #FordfailedOntario #onpoli https://t.co/k3pEMDT1Xe
4144,@LordOfTheZoo @pj_ginger @FarahNasser @RyanGrieveAB What we call a lockdown would be laughed at by those in many other countries.
4145,@JohnTory Good advice indeed. However we have been under a lockdown for weeks and the number of cases seems to be rising. I can’t believe it is only the law breakers’ fault. Something doesn’t add up.
4146,"Played 7A football in Georgia w/ two playoff games. Finished the season with more tackles than receiving yards allowed. Gave up THREE catches. 63tkls, 8PD, 5TFL, 2FR, INT, FF #LOCKDOWN  #bigcorner @BALLERSCHOICE1 @Millz2BeMade @PitViperSports @therealkwat https://t.co/YN7k0VInc4"
4147,"Since the health care workers are dancing, does that mean the lock down is lifted ooooor are we stuck in the lockdown purgatory https://t.co/HZoWXSUGXk"
4148,Morning Lockdown Commutes Downtown @blogTO @CP24 @streetsofto #toronto #lockdown #takethettc #ttc #cp24 https://t.co/l4JQ7bwTCA
4149,"Not just for kids anymore.

I speak to a therapist, and I think it's something everyone can benefit from.

Especially if this lockdown, circumstances, and/or time of year are bringing you down - please reach out.

https://t.co/CWaVwFBNY0 is also a great start.

#StopTheStigma https://t.co/f1lUcsVvEs"
4150,"😱MG…#Ontario finally crossed 2,000 Covid-19🦠new daily cases, despite the artificially low, suppressed #s of tests, with much of the Province under lockdown, and widespread 70% vaccine population immunity 9+ months away… https://t.co/H6LVEez7WU"
4151,"@joe_lafortune @CityNews They did mention 6500 before lockdown, had we kept at the same pace. That's why we went into a lockdown. 2000 is still dangerously high for for our health system. Considering the threshold for ICU was 150 and we're roughly at 250. Many surgeries have been delayed due to it."
4152,@pj_ginger @FarahNasser @RyanGrieveAB There is no full lockdown mode in Ontario.
4153,So the lockdown isn’t working? I’m so confused. Where are people going and how is it still spreading to this extent? https://t.co/ZyQGO58CfX
4154,@Jim_Jordan They will have this disease where they lock down the entire country and tell kids they can’t play sports......oh wait
4155,Mecklenburg County Sheriff’s Office Lifts Detention Center Lockdown Following and Increase in Positive COVID 19 Cases #MCSO #mecksheriff https://t.co/XugnlGgw4E
4156,@ConsumerSOS Lockdown soon or at least after Christmas
4157,@Reporter_Ryan @BevAzevedo Time to lockdown southern Ontario
4158,"Ontario is making $600 million available to help eligible businesses affected by provincial control or lockdown public health restrictions. Has your business applied? 

Learn more and apply at: https://t.co/kEdEbmcvWe https://t.co/2XFNaqEKdN"
4159,I miss that part of the lockdown where we ordered pitchers of martinis and drank by the pool 😩
4160,"With our new GREY Zone status, #YorkRegion businesses have had to close once again. I’ve heard from a number of you, &amp; the GC has your back. Go to this link below for more info on our #lockdown support.👇@1059TheRegion @YorkRegionGovt @VaughanChamber @CFIB @City_of_Vaughan https://t.co/EJtzlY0pbJ"
4161,Bought the wrong kinda mask during the lock down and now it’s coming in handy now that it’s getting kinda cold #venom #symbiote @ Old Chicago Pizza &amp; Taproom https://t.co/jtKuwZaw3F
4162,He can afford a lockdown most Americans can’t. So it’s no problem for him https://t.co/nuGondFtV2
4163,"37 yr old homeless man found dead by suicide. 37, unemployed, homeless, no prospects, all because of lockdown &amp; closings. @GovPritzker &amp; @chicagosmayor have blood on hands https://t.co/m3hPphOrlP"
4164,Was surprised to learn that The West End Theaters in London had been open until the most recent lockdown https://t.co/o1yS60RqFd
4165,@chyna_vee Ohhhh lockdown on lockdown
4166,@CBCHamilton #HamOnt should be in lockdown right now!
4167,"I survived the Rona, obtained the antibodies. My part in this ""Pandemic"" is over. I refuse to play along anymore. No mask. No lockdown. I'm done.
@realBradStaggs @RealRonPhillips #Mojo50 #WhatILearnedToday"
4168,Pandemic - mall during almost lockdown #pandemicMall #whoIsThis @ Oak Cafe https://t.co/KJYpt9wPad
4169,"""poor ventilation, not security breaches, at an Adelaide quarantine hotel may have triggered the coronavirus cluster that sent the state into lockdown last month.""

""a review of CCTV vision from the Peppers Waymouth Hotel found no ""significant breaches of infection control"""" https://t.co/1KPBnApe8A"
4170,"Day#15.  They had latkes and applesauce in mind,
But Matzo was all these hungry elves could find. 
Celebrate, share with those you live with good food.
Don’t let lockdown spoil the mood. #ElfOnTheShelf #menschonabench https://t.co/jOl2Hxs7va"
4171,"@fordnation  Please stop sending your Covid Infected Storage Unit Partying Citiots to Rural Ontario to do their Christmas Shopping.  A lock down should be that, locked down. Stay home and stop the spread."
4172,@RealTina40 @NYGovCuomo Because he sucks. Ny has been on lock down so much then why are NY still getting Covid? It's all about the election. Everything will be open on January 21. I'm from Massachusetts @MassGovernor hasn't locked us down that bad.
4173,So nice to come on campus in the early morning and see all the holiday lights as the city slowly wakes up.  Makes one almost forget we are still in the midst of a pandemic lockdown. https://t.co/pYvUE9s9vH
4174,@aBiPirate LITERALLY it’s just like people without masks in big groups and I’m like okay it’s fine if those were all before lockdown BUT I have a feeling they were not because why would you pick all 4 pictures from before 😬
4175,"Don’t miss our Christmas Offers! Ultra Fine Moisturizing Cream - Face Peeling &amp; FREE Face Cleansing Foam, 3 in 1! Curb side pick up at participating retailers.
#MacrovitaCanada #Olivelia #XmasOffers #Beauty #SkinCare #LockDown #CurbSidePickUp https://t.co/q58lOIPgCT"
4176,"@DailyMailUK @MailOnline If only there was a way to get out of lockdown faster. Like some sort of preventative object that every citizen could dutifully wear that would speed up the process and that everyone complied with.
Oh well."
4177,"“Lockdown” shouldn’t even be a word used to describe the condition of civil society, yet we have accepted it as a norm."
4178,Why is Cadillac Fairview encouraging region shopping to Hamilton our numbers are down you are going to put Hamilton into lockdown like York hopefully Doug Ford shuts down all plazas owned by them
4179,Why is Cadillac Fairview extending hours at lime ridge mall for people in lockdown areas to shop you are just encouraging region shopping which is not allowed we have kept our numbers down look what shoppers region hoppping did to York hopefully someone puts a stop to it
4180,"@richones1 I'm making a call into Trumpublican territory today. My mother. She is 93, a GOP lifer, who has been in retirement home lock down with only Faux News. Has as of now, not admitted Biden win, along with her sister and a host of other family members. I'll let you know how they spin."
