Datetime,Tweet Id,Text,Username
2022-02-10 18:43:12+00:00,1491845221839413248,"UPST = 22 &gt; 401 &gt; 75 &gt; 78 ret
ROKU = 80 &gt; 490 &gt; 140 &gt; 78 ret
ARKK = 33 &gt; 160 &gt; 64 &gt; almost .78 ret
SNAP &gt; 7.9 &gt; 83 &gt; 78 ret
Moderna &gt; 11.5 &gt; 497 &gt; 138 &gt;between 61 &amp; 78 ret
Amazon &gt; exact 50% ret

how many times i must hv said beware of stks with vertical rise.. trading is fine https://t.co/V6hGoW8m8L",CzarVT
2022-02-10 18:17:05+00:00,1491838649561980932,@StraightTomCruz @watersofnun I'm sure moderna can come up with an mrna shot that will alleviate the need to walk,goofysunday
2022-02-10 14:26:31+00:00,1491780624465735681,"Canberra: Australia has provisionally approved the use of the AstraZeneca vaccine against Covid-19 as a booster shot for people aged 18 years and older. However, in its announcement the Therapeutic Goods Administration (TGA) said that Pfizer and Moderna’s mRNA vaccines remain the https://t.co/KBmqWxYFKl",Deccan_Cable
2022-02-10 11:06:12+00:00,1491730212975161346,Dr Fauci don’t take one step at a time… I would suggest to take a giant leap and check weather the vaccine manufacturers like pfizer and moderna are providing real vaccines and not simply a random liquid.😂😂😂😭😭😭. In my country people have developed immunity after 2 doses… https://t.co/W47fi91bKK,Gauravsnghtweet
2022-02-10 11:03:13+00:00,1491729462496477185,@kacrn91 @GDujanovic Wonder how Moderna got the money for this?,ADropOfKoch
2022-02-10 05:30:24+00:00,1491645706175922177,Question mark hangs over Moderna-Pfizer booster https://t.co/RBuC8msAHv,write2ragavan
2022-02-10 03:17:56+00:00,1491612369776099330,"Vaccine protection better maintained against severe COVID-19: Lancet study

#covid19 #vaccinefficiency #coronavirus #vaccine #severecovid #covidvaccine #Moderna #pifzer #oxfordastrazeneca #covishield💉 #Covaxin https://t.co/xGLPwdbdhS",Ihw_tv
2022-02-10 02:17:11+00:00,1491597081353592833,"New Tumblr post: ""Is AstraZeneca Covid booster safe? If yes, why UK recommending either Pfizer or Moderna?"" https://t.co/H7WTB2nJXe Revyuh",AndreaDan
2022-02-09 23:24:31+00:00,1491553630171791362,@bivxssbentibano moderna 3days lagnat. suka.  2days na admit. 😵,ceasarian27
2022-02-09 21:44:12+00:00,1491528381556420609,@Ommiyar @110HussainRizvi Moderna 😅,djsumair
2022-02-09 19:49:35+00:00,1491499538154233856,"@HalftimeReport @CNBC Is Weiss still bagholding moderna! Also AMd is getting short squeezed. We ain't stupid to buy into ""analyst upgrade"" news.😉",IndieEhsan
2022-02-09 18:07:49+00:00,1491473928660869126,@disclosetv Moderna... you know where den Haag is?,futureman5
2022-02-09 18:00:21+00:00,1491472049939779584,"@disclosetv Bullshit! First create the problem and then sell their product.
Screw you @moderna_tx 

https://t.co/cOMlk3gTLo https://t.co/QgmZIA8dVm",iamswapnil004
2022-02-09 17:20:01+00:00,1491461899975811078,"MSI Moderna laptop profesional de 15,6 pulgadas ultra delgada y ligera Intel Core i7-1195G7 Intel Iris Xe de 16 GB DDR4 512 GB NVMe SSD Win10Home (A11MU-681) https://t.co/R2mriceySJ",TOPGAMING43
2022-02-09 16:04:19+00:00,1491442849199853568,"@RubikaLiyaquat Modi ji why you let thousands of immigrants walk? Why no transportation aid to them? Why Namaste trump ? Why dint you ordered moderna vaccine on time? While you were busy in West Bengal elections, lakhs died because of your ignorance. PM liar !!!",Akramkhan8391
2022-02-09 15:54:47+00:00,1491440450234118146,"Thank you @narendramodi ji for keeping Pfizer, Moderna and J&amp;J out 🙏 https://t.co/CQD5eb09hC",curiosweetie
