,0
0,"last, two, points, /, qualities, are, most, certainly, question, ."
1,"pfizer, clinical, trial, researcher, brook, jackson, joins, former, blackjack, exec, ed, dowd, thomas, paine, podcast, blow, whistle, what, she, saw, pfizer, i, i, phase, three, trial, ., she, alleges, company, falsified, data, ,, blinded, patients, ,, employed, inadequately, trained"
2,"$, pie, #, pfizer, ., next, week, the, decisions, of, the, #, fda, and, the, #, cac, on, the, application, of, the, pfizer, vaccine, for, children, six, months, four, years, could, be, announced, ., #, inversionespm"
3,"lao, #, reuters, has, connections, with, #, pfizer, course, they, will, say, this, ., more, fact, news, regarding, #, vaccines, as, more, countries, are, waking, up, dropping, #, mandates, #, novaccinepassportsanywhere, #, novaccineneeded, #, novaccinemandates"
4,"first, ,, modern, starts, testing, new, hiv, backs, last, week, now, another, new, treatment, all, myocarditis, pericarditis, that, their, products, pfizer, i, i, have, caused, ., they, i, re, going, need, lot, these, all, their, new, *, permanent, *, customers, ."
5,"i, i, i, sorry, disappointed_face"
6,"what, about, his, relationship, with, pfizer, from, one, of, his, secretaries, of, state, ,, pfizer, is, said, to, be, a, board, member, ."
7,"this, seems, accurate, :, pfizer, couid, -, nineteen, vaccine, trial, data, states, eighty-seven, ., five, %, -, one hundred, %, pregnant, vaccinated, women, miscarrieTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry"
8,"they, already, did, -, pfizer, ceoSurpriseur, vaccines, offer, i, limited, ,, if, any, protection, i, pfizer, ceo, albert, hourly, openly, stated, current, vaccines, company, developed, coronavirus, offer, "", limited, ,, if, any, "", protection, against, contracting, current, variants, disease, ."
9,"fda, last, week, granted, its, seal, approval, ghost, vaccine, that, is, unavailable, us, &, amp, ;, it, did, so, using, preordained, process, that, made, mockery, science, &, amp, ;, regulation, ., modern, i, i, shot, is, linked, higher, rate, heart, disease, than, pfizer, i, i, ."
10,"una, che, alum, paul, mensch, i, ., i, ., one thousand, nine hundred and ninety-seven, &, amp, ;, oh, ., i, ., one thousand, nine hundred and ninety-nine, was, elected, ,, one, highest, professional, honors, engineering, ., mensch, was, recognized, his, leadership, role, developing, pfizer, i, i, couid, -, nineteen, vaccine, :"
11,"pfizer, is, projected, make, one hundred and three, billion, this, year, ."
12,"can, fix, your, addiction, breathing"
13,"you, can, attempt, spin, it, anyway, you, want, but, current, pfizer, folks, may, be, ex, -, government, officials, but, they, ', re, no, way, connected, couid, vaccines, ., that, has, been, declared, news, &, amp, ;, current, presidential, administration, wouldn, ', i, allow, that, ."
14,"did, you, know, ..., pfizer, paid, out, largest, fine, health, care, fraud, u, ., i, ., history, two thousand and nine, ., they, were, forced, pay, $, two, ., three, billion, bribing, doctors, suppressing, drug, trial, results, ., justice, department, announces, largest, health, care, fraud, settlement, its, history, |, opa, |, doj"
15,"first, they, came, vaccinated, ,, i, did, not, speak, cause, i, had, ex, pfizer, ..."
16,"i, tested, positive, yesterday, couid, -, nineteen, ., i, just, want, thank, not, only, providing, test, kits, but, also, ordering, making, available, pfizer, ', i, antiviral, pill, paxlovid, treatment, ., i, started, it, today, am, grateful, it, was, option, ., thanks, ,, joe"
17,"pfizer, science, no, ., censorship, is, not, acceptable, ., debate, is, long, overdue, ., next, friday, :"
18,"i, ', all, send, this, again, ., this, trial, is, pfizer, will, go, until, may, two thousand and twenty-three, ., if, it, ', i, any, kind, trial, it, shouldn, ', i, be, given, out, entire, population"
19,"#, pfizer, ,, so, all, you, #, prove, ,, don, ', i, you, see, your, governement, are, playing, you, big, time, with, your, #, freedom, ..."
20,"despite, conclusive, evidence, young, children, have, virtually, no, risk, severe, complications, or, death, couid, -, nineteen, ,, pfizer, ,, at, urging, federal, health, officials, ,, is, hustling, get, infants, &, amp, ;, toddlers, injected, i, /, experimental, vaccines, ., it, ', i, all, about, $$$"
21,"why, would, anyone, take, pfizer, vaccine, without, knowing, this, info, did, they, even, bother, check, pfizer, ', i, record, previous, lawsuits, did, they, wonder, why, no, liability, ..., am, i, missing, something, here, or, ..."
22,"right, ., "", most, "", people, it, ', i, probable, safe, ,, although, ironically, young, people, ,, esp, young, males, risk, myocarditis, vaccine, may, be, about, equal, risk, couid, ., one, ask, modern, ,, one, ask, pfizer, ., that, ', i, just, myo, ,, not, any, other, side, effect, ., so, ..."
23,"pfizer, ceo, says, chances, are, i, very, high, i, fda, will, approve, low, -, dose, couid, shots, kids, under, five, ..."
24,"leftists, hate, you, because, you, don, ', i, share, their, "", principles, i, normal, people, don, ', i, trust, you, because, you, don, ', i, really, appear, have, principles, ., not, sure, what, ground, there, is, career, politics, ,, why, don, ', i, you, apply, at, pfizer"
25,"new, post, lead, stories, :, fact, check, :, children, ', i, risk, death, is, not, increased, five, ,, one hundred, %, by, pfizer, vaccine, ;, uk, agency, says, claim, is, ', highly, misleading, '"
26,"i, -, off, omicron, was, mild, if, you, didn, ', i, subject, yourself, three, pfizer, shots, too"
27,"this, is, why, we, are, told, vaccine, is, only, way, out, this, ….., pfizer, alone, made, over, billion, off, vaccine, shots, ., do, you, think, they, care, if, they, work, as, long, as, they, get, paid, i"
28,"two hundred and fifty thousand, americans, die, every, year, medical, error, ., one hundred and thirty thousand, prescription, drugs, ., maybe, those, are, medicare, patients, too, ., let, i, i, pay, all, our, earnings, up, front, pfizer, white, lab_coat, ., let, i, i, support, causes, not, prevention, ., why, do, we, have, choice, live, at, all, right"
29,"well, yes, ,, if, pfizer, did, not, give, money, for, her, research, ,, she, would, not, have, a, job, except, as, a, professor"
30,"pfizer, pulled, that, video, down, pretty, quick, ."
31,"uhm, joe, biden, literally, said, if, you, get, these, vaccines, your, not, going, get, couid, ., similar, things, were, repeated, by, director, cac, ,, pfizer, ,, bill, gates, ,, anthony, faci, ."
32,"follow, world, he, what, other, preacher, tells, truth, about, #, covid19, #, omicronvarient, who, gave, u, cause, cure, #, coronavirus, #, vaccinemandate, #, maskmandates, all, man, i, i, efforts, will, ultimately, fail, ., it, is, god, i, i, #, wrath, ., #, science, can, i, i, stop, it"
33,"pfizer, ., biden, ,, trump, doesn, ', i, exist, mexico, ,, so, it, ', i, not, about, your, us, political, conspiracy, theories, against, whatever, side, ., that, ', i, not, how, decisions, are, made, most, places, ., my, wife, has, china, van, my, mother, law, russian, ..., those, were, choices, ."
34,"diverse, &, amp, ;, exclusionary, workplace, benefits, everyone, ., join, ,, ,, &, amp, ;, hear, about, results, survey, impact, #, racism, patients, &, amp, ;, healthcare, workers, ., register, now, :"
35,"i, ', i, wrong, provide, your, sources, ., i, can, tell, you, right, now, pfizer, caused, higher, anxiety, levels, back, around, two thousand and thirteen, make, up, their, lost, profits, or, missed, margins, ., so, ..., provide, me, with, proof, congressional, members, are, ethical, if, they, ', re, making, decisions, based, off, corporate, +"
36,"now, that, we, have, rapid, tests, &, amp, ;, paxlovid, ,, are, there, now, detailed, /, well, understood, protocols, when, do, rapid, test, ,, what, do, when, +, ve, &, amp, ;, when, so, that, paxlovid, gets, administered, within, three, days, symptoms, per, pfizer, this, is, critical"
37,"or, ,, he, needs, virus, ., then, he, can, start, calling, out, money, grab, fraud, #, gates, #, faci, ,, #, trudeau, #, lucinda, #, morrison, #, boris, #, greatest, et, al, ;, most, politicians, do, ."
