,0
0,"alhamdulillah finished taking the pfizer booster dose 30 Dec 2021 ago 👍 astrazeneca primer dose + pfizer booster dose 🙂 side effects only on the first to third day only. pain in the arm where it was injected, after this everything is ok 😊"
1,"re -broadcast‼ ️ for the people/society around cyberjaya, putrajaya, sepang, dengkil, klia, banting 📢 moh laaaa amik booster dose near here 📍 ppv mmu, cyberjaya. Monday Friday. 9 a.m. to 6 p.m. can walk in. 💉 astrazeneca only for now. rt appreciated 🤍"
2,it follows the refusal of a handful of synovac vaccine recipients to receive injections of mixed doses of pfizer-biontech and astrazeneca.
3,"recipients of the synovac primary -dose vaccine can now receive the same brand of vaccine as the booster dose, the health minister said. he said, it was due to the refusal of some recipients of the synovac vaccine to receive injections of mixed doses of pfizer-biontech and astrazeneca."
4,"I just didn't reject the wind, hopefully it won't be against the Astrazeneca booster, okay..."
5,"tkp: nepal receives over 800,000 doses astrazeneca vaccine -"
6,"tkp: nepal receives over 800,000 doses astrazeneca vaccine monday -"
7,first day first batch astrazeneca. but until now I can't get another booster
8,"""kkm still encourages them to accept pfizer or astrazeneca but any booster is better than no booster"" - kj #awaninews #awani745"
9,number covid-19 cases as 07 february 2022. remember observe safety protective measures when you’re out about. #thesundaily #mco2021 #cucukmyaz #astrazeneca #pfizerbiontech #sinovac #selvax #comirnaty #vaxzevria #coronavac #mysejahtera #cucukmypfizer #thesun
10,es astrazeneca stands empyerno # @
11,"booster vaccine info for people aged >18 years &amp; Vaccine for children > 6 years old at Gaia Bumi Raya City Mall, Kubu Raya. for a booster, while using astrazeneca, direct registration on the spot. #successvaccination"
12,"recipients of the synovac vaccine dose, will be given the option to choose the synovac vaccine booster as well, if they do not want to receive the pfizer/astrazeneca vaccine booster injection. cc:"
13,"pfizer &amp; astrazeneca are now available again ko samui dose 1, 2, 3, 4. 🏥 at ko samui hospital room no.25 📍 📅 dates: feb 9, 10, 17, 18 🕒 : 15:00 - 18:00 # samui #kohsamui #kosamui #kohsamuithailand #Koh Samui #Samui"
14,"📍 ppv offsite mmu, cyberjaya can walk. 💉 astrazeneca for now. ⏲️ Monday through Friday 9 a.m. to 6 p.m. Please spread the word. thank you"
15,#results #tomorrow #cashwaali ajmera realty aster dm astrazeneca bajaj electrical data pattern eid parry endurance goa carbon greaves cotton gujarat alkalies heidelberg j&amp;k bank jk paper kolte patil latent view ncc praj redington rites stovekraft suven pharma ttml
16,"I got a booster injection a week ago. astrazeneca everything. only a slight fever on the second night after the prick. eat panadol, done. no other effect the case is on the rise but not many seriously ill need to be hospitalized. proven vaccines help. get boosted guys"
17,"risingnepal: 862,080 doses astrazeneca vaccine arrive nepal -"
18,Criticism of astrazeneca 'probably hundreds of thousands killed' - scientists
19,"astrazeneca india is proud launch expand its 'young health programme', initiative with plan india prevent most common non-communicable diseases ncds among young children, state karnataka. #younghealthprogramme #cancerpreventionmonth #cancerawareness"
20,"At the end, I also feel Astrazeneca which makes my body nervous..... even though it's already the 3rd day, it's still confusing it's not going anywhere anymore"
21,astrazeneca thailand certified as top employer 2022 thailand
22,The World Health Organization (WHO) quotes Astrazenka as saying: 🔸 The vials that were injected in Iran in October 2021 under the name of this company and as Covid vaccine and had Astrazinka brand and label were counterfeit and it is very difficult to identify them because they are the main astrazeneca chadox1 vaccine. -s
23,"today is exactly two weeks 14 days I got a booster dose covid-19 vaccine injection. for the first and second injections, I got the astrazeneca vaccine. while the booster dose I received the pfizer vaccine. my experience after receiving a booster dose,"
24,number covid-19 cases as 06 february 2022. remember observe safety protective measures when you’re out about. #thesundaily #mco2021 #cucukmyaz #astrazeneca #pfizerbiontech #sinovac #selvax #comirnaty #vaxzevria #coronavac #mysejahtera #cucukmypfizer #thesun
25,#astrazeneca vaccine 1st dose done.
26,aap clan la now. hahahahha astrazeneca + astrazeneca + pfizer 🤣
27,2 astrazeneca still hasn't survived.
28,the government focuses on using astrazeneca for booster vaccines in the first 3 months of the process to protect families
29,ultra boost 3.0 has no symptoms so far. #boosterdose #astrazeneca
