,0
0,"vaccination, process, is, getting, slow, day, by, day, we, we, are, waiting, it, get, vaccinated, what, about, our, study, we, need, time, have, been, prepared, our, boards, class, twelve, ., otherwise, best, option, remain, cancel, it, student, should, pass, according, practicals, ., warning, i"
1,"sir, where, is, thirty-five, ,, zero, crores, allocated, vaccination, gone, ;, with, this, budget, price, center, i, one hundred and fifty, entire, population, could, have, been, vaccinated, free, cost, ;, as, now, it, is, chargeable, where, is, budgeted, amount, gone"
2,"order, this, statement, be, true, this, idea, should, must, have, been, based, experimentation, ., couid, first, came, jan, two thousand and twenty, ,, first, person, was, vaccinated, at, end, two thousand and twenty, two, years, have, not, passed, yet, so, this, is, just, ruse, ,, similar, world, ending, two thousand and twelve"
3,"I, have, vaccinated, today, salvation, army, school, ,, vallioor"
4,"dear, am, ,, plus, consider, include, +, two, students, get, vaccinated, too, ,, as, they, are, going, write, their, exams, this, academic, year, ..."
5,"budget, had, allocated, thirty-five, ,, zero, crores, vaccination, ,, with, price, i, one hundred and fifty, center, ,, entire, population, one hundred and thirty, crore, could, have, been, vaccinated, within, budget, ;, so, why, charging, why, where, is, i, thirty-five, ,, zero, crore, gone, ;, #, vaccinecovid19, #, vaccination"
6,"vaccinated, @, district, sessions, court, islamabad"
7,"yuku, ., if, need, any, help, communicate, anything, ,, please, just, say, so, &, amp, ;, i, volunteer, my, best, ., both, my, parents, who, are, not, that, strong, had, no, issues, getting, vaccinated, both, times, hangar, ., their, little, needs, here, &, amp, ;, there, also, we, are, kindly, catered, for, ., them, ., keep, faith"
8,"i, am, fully, vaccinated, since, one, month, but, rumors, vaccine, making, me, confuse, that, after, vaccinated, I, am, safe, or, not, ..."
9,"complete, vaccinated"
10,"fifty, %, adults, fully, vaccinated, wow, i, usUnited_States, is, lucky, have, action, -, oriented, president, especially, after, trump, i, i, inaction, couid, management"
11,"vaccinatedcheck_box_with_check, i"
12,"india, becomes, and, most, vaccinated, country, world, with, vaccination, crossing, twenty, crore, mark, ., we, hope, soon, it, reach, entire, population, ."
13,"others, are, getting, certificate, without, getting, vaccinated"
14,"finally, I, am, also, vaccinated, now, syringe, thanks, whole, team, conducting, providing, good, services, ., stay, healthy, stay, precautious"
15,"thread, by, :, bear, with, me, i, about, luc, montagnier, i, i, statements, -, well, ,, apparently, he, did, not, say, all, vaccinated, people, die, two, years, given, human, variation, why, two, not, one, or, six, ., but, he, did, say, ...…"
