,0
0,"i, ', i, say, that, even, more, ., fully, vaccination, doesn, ', i, prevent, infection, as, efficiently, as, wearing, not, ;, latter, ,, regardless, variant, ."
1,"happy, as, hell, i, figured, out, how, add, my, vaccination, my, apple, wallet, i, was, tired, losing, damn, card"
2,"by, post, pandemic, they, mean, vaccination, i, presume"
3,"i, i, i, not, gonna, watch, guy, who, made, fun, someone, i, i, alcoholism, ,, cooper, ., or, someone, who, bodyshamed, nia, jax, ,, regardless, what, she, said, about, vaccination, cards, ,, which, is, stupid, as, fuck, ."
4,"measles, outbreak, afghanistan, has, killed, seventy-four, kids, so, far, ., vaccination, rates, afghanistan, are, sixty, i, ninety-five, %, is, required, herd, immunity, ., colorado, ,, kansas, ,, idaho, have, dropped, below, ninety, %, coverage, ."
5,"immune, response, prior, infection, was, more, potent, than, vaccination, alone, against, delta, variant, ,, yes, ., this, is, not, true, omicron, though, ., but, it, i, i, better, be, vaccinated, than, risk, death, infection, ."
6,""", proposed, georgia, law, get, rid, child, vaccination, requirements, """
7,"bro, who, asked, loudly_crying_face, not, once, did, i, bring, up, last, season, lao, but, now, that, you, mention, it, ,, y, i, all, will, probably, use, kyrie, i, i, vaccination, status, as, your, new, excuse, next, five, seasons, skull"
8,"except, all, diseases, that, have, been, eradicated, by, vaccination, ."
9,"as, reminder, today, ', i, two, /, six, game, ,, fans, twelve, +, are, required, either, show, proof, vaccination, or, negative, couid, -, nineteen, test, within, seventy-two, hours, game, time, medical, professional, ., at, -, home, tests, are, not, accepted, ., more, info, can, be, found, here, :"
10,"deadlines, healthcare, workers, be, fully, vaccinated, against, couid, -, nineteen, depend, whether, their, state, challenged, cos, vaccination, rule, court, ., read, our, article, learn, more, about, deadlines, ., #, covid19, #, healthcare, #, healthcaremanagement"
11,"alternatively, ,, allow, casa, employee, who, had, look, at, each, kid, i, i, vaccination, proof, record, it, additional, system, that, you, are, calling, us, about, ."
12,"it, i, i, really, not, presidents, fault, ., it, i, i, fault, scientists, not, coming, up, with, vaccination, that, actually, does, job, it, is, supposed, do, i, same, as, immunizations, we, get, that, are, required, school, children, ."
13,"nice, ., i, think, our, culture, has, become, entirely, too, casual, manner, dress, ., there, are, many, things, that, could, /, should, be, done, balloons, tiaras, ., fact, ,, i, wore, them, my, first, vaccination, ."
14,"police_car_lightit, i, i, game, day, police_car_light, rockies, host, golden, at, 2Happy_face_smiley0pm, today, admission, is, by, donation, food, bank, woma, players, wearing, their, jerseys, with, parent, will, also, get, free, ., all, pho, guidelines, strictly, adhered, to, ., must, provide, proof, double, vaccination, id, ."
