,0
0,"i, ’, m, vaxxed, but, i, refuse, do, anything, that, requires, proof, vaccination, ., if, this, happens, ,, i, won, ’, t, fly, out, principle, it, ., there, ’, s, far, too, much, proof, now, that, vaccinated, can, get, spread, covid, so, doing, this, serves, no, real, purpose, other, than, punish, unvaxxed, ."
1,"we, have, it, too, we, are, vaccinated, ., thankful, mild, symptoms"
2,"it, ’, s, yes, vote, until, it, isn, ’, t, ,, they, might, change, “, fully, vaccinated, ”, nyc, mean, boosted, too, loudly_crying_face"
3,"absolute, correct, thing, do, ., if, you, are, vaccinated, ,, not, symptomatic, ,, do, not, test, unless, you, are, planning, kiss, your, immune, compromised, parents, ."
4,"shockingly, ,, same, family, members, who, brought, actively, sick, person, their, thanksgiving, last, year, have, now, exposed, my, nice, gram, another, covid, +, person, christmas, ., face_with_rolling_eyesgrimacing_face, thank, goodness, she, has, been, vaccinated, &, amp, ;, boosted, ,, but, i, will, be, nervous, wreck, next, 2, weeks, ."
5,"are, you, high, he, can, ’, t, force, fake, “, patriots, ”, get, vaccinated, ,, let, alone, wear, damn, mask, imagine, if, your, boy, 45, did, everything, biden, has, done, ,, beginning, ,, we, ’, d, be, better, off, less, deaths, ., he, wouldn, ’, t, even, promote, wearing, masks, person_shruggingmedium_skin_tone, ‍, female_sign, ️"
6,"way, ruin, not, just, christmas, but, new, year, ’, s, eve, too, Frown_sad_andry_or_pouting, get, vaccinated, y, ’, all, …, this, could, ’, ve, been, lot, worse, ."
7,"experts, say, vaccinated, people, with, health, problems, still, face, serious, covid, risks"
8,"because, they, aren, ', t, getting, vaccinated, not, taking, precautions"
9,"why, were, they, still, testing, players, who, were, vaccinated"
10,"thumbs_upmask, ,, vaccinated, 3, times, distancing, ,"
11,"big, thanks, president, biden, this, will, help, raise, our, country, ’, s, vaccinated, rate, percentage"
12,"like, military, ,, they, should, be, required, be, vaccinated, ., that, mandate, worked, pretty, well, ., #, getvaccinated"
13,"95, %, nfl, is, vaccinated, ,, if, it, worked, there, shouldn, ’, t, be, problem, right, but, it, doesn, ’, t, work, there, ’, s, still, vaccinated, players, missing, games, weekly, rolling_on_the_floor_laughing"
