,0
15000,astrazeneca crossed_fingerslight_skin_tone
15001,"The astrazeneca vaccine was 62-90% effective in preventing disease, 62% in Brazil and 90% in the UK."
15002,"astrazeneca will definitely come to Thailand, right? This June #covid19vaccine #covid vaccine"
15003,astrazeneca chooses siam bioscience as a vaccine manufacturer because it is confident that the company has enough potential As for the risks It was already in the equation before he made a choice. Big companies like this definitely don't miss out on this easy thing.
15004,"""spread s. african variant eastern france triggers calls suspend astrazeneca vaccine rollout health workers - washington post"""
15005,summary .. emirati only
15006,"Bloomberg - AstraZeneca's COVID-19 vaccine is worth using in areas affected by mutated strains of the virus, WHO officials said."
15007,"#bangladesh kicks off nationwide #covid19 #vaccination drive: total 1,015 centres across country are administering oxford-astrazeneca #coronavaccine priority groups like frontline #health workers see: #covid19vaccination #vaccinationdrive"
15008,Phase 3 trial results: astrazeneca vaccine provides 100% protection against severe infections and death from covid-19.
15009,"sir * 3mindia , hindpetro , swsolar ,ipcalab ,centurytex ,crisil ,midani ,vip ind , astrazeneca , reliance ,depakfertilizer stock kese h or ye kab chelenge please tell me sir hugging_face"
15010,britain trial test combining pfizer astrazeneca vaccines two-shot regimen | article | reuters
15011,"މި ވެސް ވާނީ ޕީޕީއެމް ސޮރަކަށް ""swiss medical regulator rejects oxford/astrazeneca covid vaccine"""
15012,state pharmaceuticals corporation spc sends purchase order 18 million doses oxford astrazeneca covid-19 vaccines india - minister prof. channa jayasumana- adaderana #lka #srilanka #covid19sl #india
15013,"The Covishield vaccine being administered in Nepal is from Astrazeneca, which is still in the trial phase. It is interesting to note that 2 doses of 1200 us $ are being applied by the wearer, I found out today that khasma k ho kura bujham. cp kapil dhital"
15014,"tried take credit, but...."
15015,bohat bohat shukria ... thumbs_uphandshake🇵Kyrgyzstan🇧
15016,"The oxford astrazeneca vaccine we received was made in India, so most of the medicines we take are made in India. Even the injections we got when we were little."
15017,more information please visit our web #5g #adultwork #dataprivacyday #ai #cybersecurity #astrazeneca #budget2021 #bahriauniversity #cryptocurrencies #dragrace #farmersprotests #galaxys21 #gamestop #godimedia #imgxnct #kimtaehyung #kisantractorrally #
15018,the belgium government is investigating the astrazeneca company because it did not supply the covid-19 vaccine to the european union as agreed. whether malaysia has managed to deal with the competition
15019,request covid-19 vaccine: the european union claims that vaccine makers pfizer and astrazeneca did not comply with the agreement and deliberately delayed supply. malaysia is trying to get covid-19 vaccine from how many companies. the media reported. is there a problem
15020,had astrazeneca in hand
15021,congratulations proud you
15022,yes #astrazeneca #covaxin #seruminstituteofindia
15023,folded_handsfolded_hands
15024,"india approves astrazeneca coronavirus vaccine, country's first. #coronavaccine"
15025,"oxford-astrazeneca's carona vaccine got approval in india after uk, serum institute is making it in india, 50 million doses are ready."
15026,india approves astrazeneca vaccine for emergency use
15027,happy jabbing prosperity health
15028,great news
