,0
20000,"not ready take booster shot. but forced, today hr arrange emm"
20001,"ye doh. ready for something, don't forget to write a will for the children. sbb dia laki bini pi shot booster. there must be a new comment today write a comment ckp nnt want to visit the grave he died sbb shot booster. wtf"
20002,"forced or not allowed, not forced even noisy people..the best follow the majority..many have gotten booster shots so everything has to be taken just to be fair and everyone is safe to wear a mask for the day²"
20003,"kesian gila member dari smlm postingdia org doakan di mati lepas shot booster. korg taknak cucuk, lantak la. Don't force people to follow your decision, then the fear mongering is endless. It's not good to pray like that"
20004,"if the 1st, 2nd booster are all sinovac, what should people do now mysejahtera will assign them another 4th jab with non-sinovac shot to get smart, find their own jab walk if ppv accepts. clear guideline pls"
20005,i’m so nervous het my booster shot aaaaaaaa laat time pon demam sakit dada
20006,take your booster shot.
20007,".. greetings bro .. bro ask sat .. what can we as the people to stop acting in front of the government that is forcing the people to take this booster shot klu ask me, happy je protest many down on the streets of the city center all over the country"
20008,"Yes, I also feel suspicious with the Ministry of Health, it's time to start a smooth booster shot, I ckp for those who take sinovac only pfizer je as a booster shot, .. when I have to push and comment on sosmed, suddenly ckp can choose any vac as a booster .. hhhhmm auta betoi .."
20009,l t e s t only 53.3% of the adult population completed a booster shot.
20010,uhuh let's get booster shot then
20011,"booster shot @ dewan tunku canselor mmu cyberjaya, selangor"
20012,i wanna get booster shot
20013,53.3% adults malaysia given booster shots
20014,sinovac recipients can now pick same brand booster shots updated #thesun #thesundaily #sinovac #sinovacvaccine #healthministry #khairyjamaluddin
20015,That booster is just another shot of what I'm really scared of.
20016,"who is afraid of fever because the booster is not worried. usually a day je. I had a fever yesterday after returning from work with a fever. It's okay to eat panadol. so, go get your booster shot"
20017,hotels seek govt booster shot
20018,"pfizer covid booster post symptoms: 1. sore hands n mmg lenguh yakmatttt. remind me during time inject rubella form 3 2. start feel dizzy 3. feel like I have a fever skit2 after bgun tido nk dmam pn dmam laaa, but tlg don't package with body aches mcm az 1st shot first .. i cannnttt dear"
20019,"just remember… actually after i got my booster shot, after several hours tu rse mcm gelisah, and heartbeat mcm laju..not sure sbb wktu tu cuaca panas ke, or i stress sbb presentation ke perasaan sendiri ke..but after that ok je .."
20020,pierre capel: 25 Dutch scientists such as Marion Koopmans show that the booster shot also does not work via
20021,wordle 233 6/6 otak ting tong sebab booster shot. face_with_tears_of_joy black_large_squareblack_large_squareblack_large_squareblack_large_squareyellow_square green_squareblack_large_squareyellow_squareblack_large_squareyellow_square yellow_squareyellow_squareblack_large_squareblack_large_squareblack_large_square green_squareblack_large_squareblack_large_squareblack_large_squareblack_large_square green_squaregreen_squareblack_large_squareblack_large_squareblack_large_square green_squaregreen_squaregreen_squaregreen_squaregreen_square
20022,"health ministry now allow all sinovac covid-19 vaccine recipients choose their preferred booster shot, but still highly recommends pfizer or astrazeneca, said minister khairy jamaluddin. #malaysia #berita #terkini"
20023,sorry to interrupt. i got my booster shot at equatorial hotel penang. can choose pfizer/sinovac or az as booster
20024,"member pi booster shot. up status pictured near her personal fb. tetibe can comment ""angel of death fb"". You guys are similar, you don't have a religion, you all want to do God's work, pray for the dead"
20025,boleh walk je riq mana2 ppv or clinic yg offer booster shots.
20026,I don't know what the mindset of people who don't want to take a booster shot
20027,go laa get your booster shot. i want a reunion with a friend i want to make a batik cake hshshaha rolling_on_the_floor_laughingnail_polishlight_skin_tone
20028,That's why I postponed my booster shot. The next day is the final exam.
20029,"shoutout mersing’s people, if anyone still can’t get a booster shot, can walk-in to mersing harbor center. open from 9 am-5pm. any inquiries can dm me okay check_mark_button"
20030,"after 24 hours: okay je gais tak demam, shoulder also feels a little lighter from yesterday. go get your booster shot doa banyak-banyak dengan niat nak lindung diri dari wabak covid 19. insyaallah."
20031,"I've had two shots, I think my immune system is bad from before..my myopia is bad after the vaccine ... I even got diabetes ... even though I take care of my diet..and I had to take an immune booster at the pharmacy to keep me alive .... I'm not larat ... sleepy crazy ..."
20032,why americans are slow get booster shots
20033,as stupid as ismail sabri. not the same know the effect he has for everyone. other people antibody my granny got stroke her brain after getting booster shot.
20034,"i took az+az+pfizer .. first day it was a fever but not very bad..2-3 days also felt weak, dizzy..sometimes no fever, sometimes the temperature went up..but not bad mcm 1st dose ambic az .. yg muda sihat, don't be afraid to take booster..make sure get some rest after booster shot .."
20035,"trust me. vaccines with double doses + booster shot, proper face mask while outside. inshaallah these help. proper face mask minimise transmission virus tu sendiri antara manusia dekat luar. vaccinees help term reducing severity."
20036,"okay, worth thinking this is where to take the booster shot. because sis sinovac vaccine recipient broken_heart tacooodd"
20037,gettin my booster shot
20038,i don't want take booster shot.
20039,go get your booster shot guys
20040,"get booster shots or lose ‘fully vaccinated’ status, says kj he said if they fail do so, they be risking their “fully vaccinated” mysejahtera status. #thesun #thesundaily #sinovac #boostershots #mysejahtera"
20041,"alhamdulillah, so thankful that all my family terima vaccine. semua pun dah selamat ambik booster. even though at first ada yang takut takut, but still managed give them awareness &amp; knowledge regarding booster shot. gorgeous gorgeous fam, get their booster shot face_blowing_a_kiss"
20042,"""That's right, if it's been 33 weeks, you can't take the booster"" is the recommendation when taking 2 doses of vaccine because at that time I was afraid I wouldn't have time for the second dose, the baby was delivered but because the booster is one shot, you can take it anytime as long as the contents are 14 weeks onwards."
20043,"i took the 1st vaccine & amp; 2nd az, booster shot take az too, booster shot this time is not as bad as the 1st jab that day, fever for 2 days. Only this time he's cold. maybe other people he has an effect but thank God over all okay. get your booster now malaysian red_heart️"
20044,"pls everyone go take your booster shot. my cousin tested positive covid19 but luckily i'm not affected even when i'm closest contact cus we did tidur sebantal, duduk 1 kereta etc. but apapun klau rasa waswas atau takut boleh checkup/consult dgn doctor dulu."
20045,"just want to ask, if pregnant can take a booster shot because when taking the vaccine that day there is a need to ask pregnant or not. so I'm curious."
20046,"No kidding, I'll get a booster tomorrow. last is last, if there is another shot to the 4th I surrender"
20047,"who can't get a booster shot anymore, please take care of the soup"
20048,#japan pm #kishida calls doubling #booster shots 1 mln day
20049,"my vaccine journey 1st shot az 1st day married 2nd shot az 11 weeks pregnant booster shot pfizer 33 weeks pregnant alhamdulillah semua okay, no complication, no fever. so jangan takut nak amik"
20050,covid booster shot: These symptoms are seen in people after corona booster dose #covidboosterdose #corona # covid19 reaTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry
20051,"You're already obese, you've read 12 sugar, before the booster shot said it can kill, you didn't start killing yourself in silence keface_with_rolling_eyesface_with_rolling_eyes"
20052,booster shot na saline soln
20053,infographic as such is important now may be able to follow the steps of the selangor media to encourage people to take booster shots and avoid panic.
20054,booster shot done
20055,# tv9telugu | #boostershot | This side effect in most people after taking #covid booster dose ఎందుకంటే .. because ..
20056,take your booster shot friends ... we are advised to try instead of giving up
20057,"take booster shots, alah deman sikit sore arm je."
