,0
13000,thank the government Ministry of Health Bangkok and all parties involved today successfully vaccinated with 2 astrazeneca needles my 2nd dose astrazeneca feeling so good @ Vejkarunrat Hospital
13001,Boost needle 3 already #astrazeneca be kind to us grinning_face_with_sweatsyringevictory_handlight_skin_tone #ppeachy #COVID19We must survive @ medpark hospital - Medpark Hospital
13002,Completed 2 injections #astrazeneca @ ladprao general hospital Ladprao hospital
13003,Please make it easier for the Astrazenecas to work ... especially for the employees of the small business premises
13004,"astrazeneca needle 2 syringesyringewoozy_face covid-19 we must surviveface_with_medical_masksyringe Needle 2 and where can I go? Staying next to the house as usual, right? person_facepalming‍male_sign️"
13005,210929 x day 560 我打了. i’m vaccinated #malaysia #day560 #sszy #twee #vaccinationdonecheck_mark️ #astrazeneca @ penang georgetown
13006,Khmer 2 astrazeneca
13007,"If accidentally injecting another brand before. Even if waiting for Boost 3, should wait for moderna or decide to take #astrazeneca completely, the money pays for itself, the certainty is the least.' — Sorayut Suthatsanachinda"
13008,astrazeneca needle 2 already @ Chulabhorn Hospital Chulabhorn Royal College
13009,2nd dose astrazeneca vaccination
13010,Is sbs still producing #astrazeneca now? It's so quiet that I think the factory has closed. thinking_face
13011,2nd dose astrazeneca completed.
13012,yesterday until a headache looking for a ppv that can walk-in for astrazeneca. a lot of ambiguous for pfizer sinovac. then live only 1.2 places far away. lazy kid pi ukm tu sbb far giler from home face_with_tears_of_joy
13013,"hi brother, brother for astrazeneca to"
13014,"ppv walk ni semua pfizer, sinovac jer habistu astrazeneca ni nak pi manaaaaaa relieved_face."
13015,The residents of all the wards above 18 years of age are informed that the first dose of astrazeneca and verocell vaccine will be given at the following place and date under KAMPA ward no. Venue: Joseph College Address: Mahankal Oralo Shantinagar Time: 10am to 4pm #copied
13016,done my 2nd dose vaccination astrazeneca az .syringemicrobe #fullyvaccinated
13017,#Enhance immunity after injection #astrazeneca #boosterdose @ 7-11 Champs Elysees Condo
13018,"Thailand bangkok post: ccsa monday approved plan procure 165,000 astrazeneca doses 2.79 million pfizer-biontech doses spain 400,000 astrazeneca doses hungary #thailand"
13019,i got vaccines 2nd dose.syringesyringe #astrazeneca @ Jamjuree9
13020,#Pork leg rice #Phi Deer shop before injection #astrazeneca #boosterdose @ Champs Elysees Tiwanon
13021,Came to be poked 2nd​ #astrazeneca
13022,fuck with the vaccine thanks mr.eferalgan #astrazeneca
13023,2nd vaccine syringe 2nd needle…grinning_face_with_big_eyes #2ndvaccine #astrazeneca #need2astrazeneca @ koh tao hospital
13024,"moderna I don't know when it will come, so I'll use astrazeneca for the time being. Side effects seem terrible sweat_droplets"
13025,WL. took 2nd dose of astrazeneca today. beaming_face_with_smiling_eyes
13026,fully vaccinated astrazeneca 2nd does complete in 10 minutes
13027,astrazeneca complete 2 syringe
13028,vaccine second syringesyringe #astrazeneca #covid_19 @ Samkhok hospital
13029,2 dose finish #astrazeneca
13030,-finally fully vaccinated- 26 sep'21 #astrazeneca @ Synphaet Srinakarin Hospital synphaet srinakarin hospital
13031,"2 injections completed. Let's see if it's something or not. The doctor said that the injection arm should not lift anything heavier than 5 kilograms….Oki, how many kilograms is it? Hahaha #covid19 #astrazeneca #2doseastrazeneca @ Bang Sue Central Station • 𝙱𝚊𝚗𝚐 𝚂𝚞𝚎 𝙶𝚛𝚊𝚗𝚍 𝚂𝚝𝚊𝚝𝚒𝚘𝚗"
13032,"done vaccine winking_face we look so muntant or zany_face #astrazeneca thank you. ready to call, afraid we don't remember today red_heart️. #pwtc"
13033,ho chi minh city cuts astrazeneca vaccine dose gap six weeks
13034,#It hurts a bit ant #ᴠᴀᴄᴄɪɴᴇᴅᴀʏsyringe #astrazeneca #dose2success
13035,"For the time being, I'm here! The first and second time was astrazeneca winking_face! Really, everything is sudden (laughs)"
13036,"hi booster needle 3 astrazeneca everything happens very fast. From writing the leaf until the injection is finished, less than 5 minutes, sit and wait to see the symptoms, hahaha az. I can tell you that the pain since walking the pills is different from snv, like nothing happened. face_with_tears_of_joy"
13037,#astrazeneca @ Bang Sue Central Station • 𝙱𝚊𝚗𝚐 𝚂𝚞𝚎 𝙶𝚛𝚊𝚗𝚍 𝚂𝚝𝚊𝚝𝚒𝚘𝚗
13038,booster dose …….. astrazeneca syringemicrobesyringednasyringe @ Chonburi Hospital
13039,#Thank you Singapore for lending astrazeneca vaccine and giving atk to Thailand.
13040,"I haven't done anything since last night My right shoulder hurts even if I don't do anything, but the side reaction has disappeared a lot on the 7th day after the az vaccination. Living with #hanoi"
13041,3 needle dose booster #astrazenecasyringesparkleshundred_pointsairplane️ red_heart️ not ready Body is not ready. pill#urgent double_exclamation_mark️victory_handmedium-light_skin_toneface_blowing_a_kisstwo_hearts
13042,flexed_bicepsflexed_bicepsflexed_biceps I'm already you when lagithinking_face. #kitajagakita #vaksìncovid19 #kkmmalaysia #malaysia #stailistaglamz2021 #astrazeneca 23:09:21
13043,astrazeneca alarabiya: we will transfer some manufacturing steps #saudi_arabia.
13044,Who is where?
13045,alhamdulillah. fully complete vaccine astrazeneca 1st dose - 06 july 2021 2nd dose - 07 sept 2021 14days complete @ ppv persada johor
13046,This draw is 19 must come face_with_tears_of_joyrolling_on_the_floor_laughing #Khowid Needle 2 #astrazeneca #23092021 #Good for JaiSindy @ B.Care Hospital Medical Center
13047,slowly but surely. #2nddose #cucukmyaz #astrazeneca #wtckl 23.09.2021 kiss_mark
13048,Today I was injected by the soldiers. Very thrilling. Needle 2 aston villa. Astrazeneca will rise or fall tonight. Let's win. face_blowing_a_kissface_blowing_a_kissface_blowing_a_kiss #covid vaccine #covid19 vaccine #Alternative Vaccines #Cross Vaccines
13049,astrazeneca complete 2 needles Waiting to see tonight if I will survive like pin 1 or needle 2 will fall face_with_tears_of_joyface_with_tears_of_joy
13050,"It's no longer relevant to me who was vaccinated with az, but I'm glad that Moderna was good face_with_rolling_eyes #Vaccine Bingo #sideeffects #az Vaccine #astrazeneca #moderna #pfizer #hanoi #Under 40 years old"
13051,the 2nd dose of astrazeneca is accelerated from 2 months to 6 weeks
13052,"#covid_19 will do same indian biotech industry which y2k did indian it industry. within 20 years, we will be global pharmaceuticals giant. ram ram. #covid19vic #covid #vaccinated #astrazeneca #pfizer #moderna #sputnik #covishieldvaccine #covaxin"
13053,"Waiting for astrazeneca vaccine @ Department of Disease Control, Ministry of Public Health, ministry public health"
