,0
0,"as, per, uk, study, pfizer, astrazeneca, effectiveness, wanes, after, six, months, ., israel, has, already, started, administering, ord, pfizer, shots, ., i, do, not, think, we, can, say, one, vaccine, is, better, than, other, ., we, should, take, whatever, who, approved, vaccine, ."
1,"so, officially, done, second, dose, ., #, astrazeneca"
2,"done, my, and, dose, az, ., paste, in, this, tweet, record, ,, do, not, let, people, remember, this, antivaxx, #, astrazeneca, #, vaccinationdone, #, covid19"
3,"sedan, tak, sedan, next, week, dah, and, dose, astrazeneca, ., really, long, to, wait, for, the, and, dose, ., rolling_on_the_floor_laughing"
4,"Experience, in, vaccination, with, astrazeneca, When, the, doctor, gave, the, injection, ,, there, was, no, feeling, that, the, doctor, had, injected, it, ,, and, he, still, wondered, if, it, had, been, injected, ., After, the, injection, is, over, ,, take, the, paracetamol, immediately, ., sixteen, hours, without, symptoms, is, enough, only, twenty-three, ., thirty, astrazeneca, is, active, ., From, eleven, :, thirty, i, ., i, ., to, nine, :, zero, i, ., i, i, the, fever, goes, up, and, down, ,, wipes, and, takes, paraphernalia, every, four, hours, ., Symptoms, have, improved, ."
5,"praise, god, ,, kay, naka, vaccine, named, town, mi, ,, thank, you, ,, lord, kay, walk, ra, kayo, side, effect, after, est, dose, ., red_heart, i, #, astrazeneca, #, vaccinated"
6,"Already, injected, couid, -, nineteen, vaccine, two, astrazeneca, ,, not, a, cross, -, type, formulation, ,, but, astrazeneca, injected, internationally, ., astrazeneca, est, syringe, ,, manufactured, in, Thailand, ,, not, yet, certified, by, who, astrazeneca, ,, and, syringe, ,, manufactured, from, Sweden, ., Certified, by, who, #, astrazeneca, #, couid, vaccine, #, lot, i, astrazeneca"
7,"astrazeneca, Day, six, ,, still, makes, me, hungry, all, the, time, ., Eat, all, day, ., Eat, and, sleep, ., I, do, not, want, to, do, anything, every, day, ., want, to, sleep, alone, Even, if, I, am, not, sleepy, ,, I, am, going, to, sleep, swollen, until, it, becomes, bloated, crying_facedowncast_face_with_sweat, #, Next, week, ,, I, have, to, challenge, to, make, a, new, body, within, fourteen, days, ."
8,"first, completedsyringeflexed_biceps, twentyfive, /, eight, /, two thousand and twenty-one, #, astrazeneca"
9,"The, first, two, doses, are, astrazeneca, and, the, ord, dose, is, modern, ,, are, there, any, side, effects, ?, Hesitate, to, book, #, who, wid, today, #, kovac, nineteen"
10,"pav, wacky, is, open, nine, :, zero, am, nine, :, zero, am, ,, monday, sunday, ., #, astrazeneca, #, cucukmyaz, #, wacky, #, put, #, pav"
11,"i, ., o, ., i, :, there, are, total, six, approved, vaccines, against, coronavirus, #, saudiarabia, they, are, -, oxford, -, astrazeneca, -, pfizer, -, biotech, -, johnson, &, amp, ;, johnson, -, modern, -, sinopharm, -, sinovac"
12,"indians, who, have, received, vaccine, saudi, can, return, kingdom, ., those, who, have, received, same, vaccine, covishield, astrazeneca, india, not, allowed, return, ., looks, strangethinking_face"
13,"fully, vaccinated, #, astrazeneca, #, covid19vaccine, #, getvaxxedrightnow"
14,"is, it, same, procedure, person, who, has, tawaqqalna, green, status, /, fully, immune, but, has, taken, two, doses, astrazeneca, india"
