,0
0,"uhh, you, don, ', t, say, ...., the, most, corrupt, crime, family, america, stole, money, students, ,, renters, ,, handicap, ,, puppies, tax, payers, ., this, shouldn, ', t, surprise, anyone, ,, also, 20, million, vaccines, that, just, disappeared, under, boy, wonderless, ...., thinking_faceclown_facepile_of_poo"
1,"that, ', s, stupid, ., people, should, get, damn, free, vaccine, ., there, is, pandemic, ., people, are, dying, by, thousands, per, day, ., period, are, refusing, free, vaccine, ., humans, are, stupid, don, ', t, deserve, live, ., they, certainly, don, ', t, deserve, have, job, ."
2,"dosent, matter, ., those, podcast, where, rogan, used, forbidden, word, prob, weren, ’, t, 22, anyways, ., so, why, is, it, problem, all, sudden, rogan, opened, everyone, ’, s, eyes, about, covid, so, now, they, want, him, gone, ., vaccine, =, money, big, pharma, ., no, needles, me, gtfo"
3,"it, ’, s, his, job, at, end, day, play, ,, he, ’, s, getting, paid, millions, ., so, yes, if, he, disagrees, with, science, ,, choses, not, get, vaccine, while, knowing, consequences, ,, it, is, most, definitely, his, fault, ."
4,"im, not, injecting, experimental, vaccine, into, my, body, no, thanks, ., i, have, worked, through, entire, plandemic, without, being, sick, /, infected, by, covid, therefore, have, not, infected, anyone, else, either, ., vaccinated, sheep, wont, even, know, when, they, spread, it, since, they, “, donthavesymptoms, ”"
5,"so, glad, i, made, it, without, putting, that, big, pharma, placebo, vaccine, my, body, ., amount, scared, sheep, this, country, is, frightening, ."
6,"increase, deaths, since, 2021, but, it, ', s, not, vaccines, clown_face"
7,"like, i, used, one, after, i, was, around, unmasked, people, bit, but, i, was, masked, all, ., do, they, just, think, vaccine, is, useless"
8,"point, is, you, don, ’, t, know, what, ’, s, anything, you, consume, ,, you, don, ’, t, know, what, is, any, vaccine, that, ’, s, ever, been, used, ., what, ’, s, insulin, i, ’, ll, bet, you, don, ’, t, know, ., but, i, ’, ll, bet, you, ’, d, take, it, if, you, were, diabetic, ."
9,"more, usa, died, microbe, under, biden, administration, than, trump, administration, &, amp, ;, biden, had, vaccines, &, amp, ;, therapeutics, ., thinking_face, #, letsgobrandon"
10,"vaccinated, still, spread, virus, ., out, restaurant, all, vaccinated, some, even, boosters, still, getting, cases, omicron, ., should, be, choice, not, forced, period, ., if, vaccines, actually, stop, spread, you, have, point, but, they, don, ’, t, ."
11,""", i, have, legitimate, health, reason, not, get, vaccine, but, my, doctors, don, ', t, agree, ."", ummm, ..., i, have, some, bad, news, you, ."
12,"#, covid19, update, :, 90, ., 3, %, eligible, people, 5, older, have, received, their, first, dose, covid, -, 19, vaccine, ,, 84, ., 9, %, have, received, their, second, dose, ,, 54, ., 0, %, eligible, adults, have, received, third, dose, ., 1, /, 3"
13,"please, talk, mayor, make, vaccine, masks, optional, it, ’, s, been, two, years, science, doesn, ’, t, show, that, these, mandates, are, needed, ., please, speak, up, -, please"
14,"we, ', ve, never, done, vaccine, passports, correctly, ,, province, or, federally, ., it, ', s, probably, too, late, start, now, ."
15,"question, is, ,, did, cdc, think, vaccine, would, stop, spread, their, mask, guidance, last, april, suggests, yes, ., then, they, changed, course, august, ., it, ', s, not, vaccine, ., it, ', s, preventative, measure, ., but, that, doesn, ', t, fit, how, they, sold, it, nor, does, it, justice, mandates, ."
16,"fringe, left, struggles, so, hard, with, this, concept, ., can, ’, t, wait, till, they, combine, covid, “, vaccine, ”, with, flu, “, shot, ”., i, wonder, what, they, will, call, it"
