,Text
205,New masks guidelines. https://t.co/4EuSNCgyfF
206,Aaand we’re gonna have another run on surgical masks
207,"Kids in school bus home
Pulling down masks
Well done

People still got the
""It won't happen to me mentality"""
208,"No thanks I’ll keep my mask on because I don’t like colds and I don’t like men trying to strike up conversation on the street. I’ve found that masks are effective at completely eradicating the cold, less effective at the men bit, but better than being unmasked. https://t.co/iSfGPwM9ZF"
209,Quite a different approach in the US with wearing of masks. https://t.co/E2U3BxUuBj
210,I mean after you get vaccinated you should still be wearing masks.... https://t.co/hrRTn1MBgi
211,"A place where masks and social distancing are not mandatory anymore, vaccination tourism is encouraged, where public health orders are ignored, where quack cures run rampant, places desperately needing oxygen while locations are partying in nightclubs."
212,"“Go get the vaccine, so you won’t need this queen.. ISRAEL!” I know it’s a reference to the masks but why would you say that?? Hahahaha! 🤣 #MissUniverse"
213,The UK 🇬🇧 leading the way with #COVID19 recovery with #brits2021 with no masks and no social distancing  #BacktoNormal
214,Fucking take every penny from the pockets! In other countries including singapore public get free masks - 3 per person! https://t.co/NPNmmSJqBq
215,AIRINUM masks https://t.co/SSiOyGVUMt
216,"@MPowl @hookandpinweb Probably after everyone will wear masks and get vaccinated and another year has passed, hopefully companies will be able to have business as usual. Until than I wish you luck, and please  remember other people would wish there was still a job to keep them busy."
217,"Well then. Better off hitting it indoors at home than to go to the gym wearing masks only to be allowed doing warmups and stretching. #COVID19 #SocialDistancing #StayHomeStaySafe #WearAMask 

https://t.co/BVe9bEWV0Z"
218,@LorettaTay Precisely! Social distancing what social distancing. At eateries everyone’s masks are off too and people are talking - how is that not as bad as gyms? 🙄
219,@wenjie Or not even pretending. Just not bothering to wear masks. It’s interesting that the ones I’ve noticed are always the elderly.
220,"Not sure about you, but I noticed that after Phase 3 started, social distancing ambassadors were scarce. A quarter of the people at the hawker centre in my area had their masks down. I saw an ad on Instagram looking for SDAs again 🤦🏻‍♀️"
221,"@kent_aight @KendraBartle Tell these guys masks don’t help prevent the spread of germs and infectious bodies. It may not prevent all, but it certainly helps. https://t.co/P5CA0qA5tV"
222,"Lol boomers scolding the govt for causing a “second wave” bcos they let people in from other countries.

Dont be so fast to blame others, when we have become complacent alrdy. So many people arent even distancing or wearing their masks properly"
223,"Be 'obsessed' with wearing masks properly: Experts urge compliance as COVID-19 cases grow

https://t.co/EdlARk0MoA"
224,As always the service you guys are doing is tremendous and the world cannot be thankful enough but Does anyone has an explanation on why masks are not allowed in Golden Temple? https://t.co/puhtUcHkKu
225,"continuously not wearing masks. The photos were taken over the last two weeks but they have been repeatedly breaking our Covid safety laws from the start of the CB. I am concerned that this may mead to the spread of Covid,"
226,Why don't these people wear masks during the epidemic prevention and control stage?
227,"@outonbluesix One of the many secret/enchanted/garden/manor series about Victorian kids discovering spooky stuff. This had Guy Fawkes dolls come to life, but it was shot day-for-night, so the pale masks and slow silent moment en masse was unnerving. It was Zombies for children."
228,Why the hell no masks 😷 and why it’s happening in the first place 🤯🤯🤯 https://t.co/xqeczVLunI
229,"@AlokPatel @churchgatelocal Many reasons. To prevent passing their own germs (for example, flu virus) to others and vice-versa; to avoid catching hay fever and pollen allergies. Japanese cities being densely populated, it is fairly common to see people in suits wearing masks. Cloth masks are very common."
230,@churchgatelocal @AlokPatel This is a picture from November 2015. Wearing masks is quite common in Japan even before Covid-19 times.
231,"Got only 2 doses till now, still required 4 more doses 

Situation is very scary outside, please wear masks stay safe guys 🙏 https://t.co/cd6q9iLokC"
232,"In Sagaing, pro-democracy protestors went on motorcycles protest today wearing Pooh masks and holding Anti-China placards in condemning China who is backing Murderer Military Junta and supporting its atrocities. #WhatsHappeningInMyanmar #Apr20Coup https://t.co/USBgQtIKyy"
233,"Sagaing Youths wearing Pooh masks strongly condemn China's monopoly on the Burmese economy and China's support for the Myanmar Military(SAC).
#WhatsHappeningInMyanmar
#MilkTeaAlliance 
#OpCCP 
#Apr20Coup https://t.co/dhDBkeffbl"
234,"Winne the Pooh.
Protester bikers marched with the masks of Pooh in Sagaing Region. The world is sick because of CCP. 
Pooh is cute but Xi is not.

Photo credit. https://t.co/2EsPbHXhmm"
235,Fun to watch all the show-offs (inc’l) myself run out of 3M Masks and start using the regular baby blues.  Was it really worth it?
236,Saw someone tweet about how irresponsibly people are behaving and then stumbled on an Instagram story by same person socialising with a group with no masks or social distancing. Sums up Covid19 in India 🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️.
237,"""4x Cloth Masks "" in #Singapore https://t.co/VzRqBkeQJh #zerowaste #free"
238,"I always thought @DrVivekBindra  an intellectual and in this Covid era India going through hell you are celebrating your Bday with no masks , forget about social distancing.Society looks to you , Really disappointed from you #BadaBusiness #DrVivekBindra"
239,"Men will really use the same disposable/non disposable mask for several days without washing, and still have really good skin. I get zits from wearing clean/washed/new masks within an hour."
240,"Part of our corporate orientation is the N95 mask fitting.

Natuwa lang ako kasi apparently lahat ng masks na yan pag suot ko mukha syang walang leak etc but when they tested it 2 dyan with leak pag suot ko na under the hazmat and pag nagspray ng chemicals.

😊 https://t.co/JAxUBExi8U"
241,@SonaliVaid Instead of imposing lockdowns the government should distribute good washable masks for free and increase both testing and vaccination
242,@juneeeee Pang orig din ba presyo nung fake masks? Nacacaloca siya.
243,"The thing is, he preaches about people gathering during the pandemic but he was the one partying with random strangers in a club. Without masks.

The fact that he referred us as haters, when it fact, we’re just pointing out his hypocrisy.. is disappointing. https://t.co/ZBLwFnVaRq"
244,"People at Kamaryaut township, protesting and shaming China with masks. They demonstrated that China is stopping all the actions of UN🎭 
#WhatsHappeningInMyanmar 
#Apr4Coup https://t.co/T1aRUfwyzL"
245,"Myanmar Civilians are protesting &amp; wearing masks  which mean “CHINA IS BLOCKING IN UN’s DECISION” for Myanmar. We need urgent international helps , don’t ignore us !! 

#WhatsHappeningInMyanmar #Apr4Coup https://t.co/OaNxK4f2T5"
246,"Kamaryut, Yangon: Anti-regime protestors demonstrated today with the masks portraying China’s involvement in Military regime. #WhatsHappeningInMyanmar #Apr4Coup https://t.co/k5rODi3l1p"
247,"Young protesters in Yangon today (April 4) wearing masks depicting China's involvement in the UN's decision in Burma.
#RejectMilitaryCoup #WhatsHappeningInMyanmar #Shameonyouchina #StayAwayFromMyanmar https://t.co/v5mNlhYe4i"
248,"All the assholes strolling down Boat Quay with masks off, like they're doing some strenuous exercise, or like Covid-19 doesn't exist in their realm."
249,@FatEmperor @ProfTimNoakes Maybe research a country like Singapore to see how effective masks and lockdowns can be before posting something idiotic like this.
250,The union govt or any govt can do only one thing. Vaccinate. Apart from that the PM or CM of any state can't go and make people wear masks and socially distance. https://t.co/FefoOugL8v
251,Wishing everyone a restful long weekend. Just finished the week with some pleasant news #longweekend #goodfriday #godisgood #teamspirit #sphradio #grouphug #passion #letstaytogether #peace #staysafe #masks https://t.co/JkTcqtqO0X
252,"Students union strike on the U-Bein Bridge, longest and oldest teakwood bridge in the world, in Amarapura with the face masks of Dr.SaSa holding the slogans to donate CRPH and welcome federal army. 
UNSC ACT NOW
#Mar31Coup
#WhatsHappeningInMyanmar
#forceavote
#MilkTeaAlliance https://t.co/YvmXfQicYQ"
253,"Students union strike on the U-Bein Bridge, longest and oldest teakwood bridge in the world, in Amarapura with the face masks of Dr.SaSa holding the slogans to donate CRPH and welcome federal army. 
UNSC ACT NOW
#Mar31Coup
#WhatsHappeningInMyanmar
#forceavote
#MilkTeaAlliance https://t.co/pTklwrQ1Hq"
254,"Residents protest with the smiling masks of Dr. Sasa, showing their support to CRPH and Federal Army on U-Bein bridge. Let's donate CRPH !!https://t.co/wczwvqHRDC
#DonateCRPH 
#WhatsHappeninglnMyanmar https://t.co/dTtSeXgY5O"
255,Is it true that people are not allowed to wear masks inside Golden Temple? I was told by a relative who lives in Amritsar! Because it’s a holy place and people can never get virus there? So rules are different there? https://t.co/syeIkwAuub
256,"Students from various universities of Mandalay protest with the smiling masks of Dr. Sasa, showing their support and love. 
INTERNET DARK ERA
#WhatsHappeningInMyanmar  #Mar26Coup https://t.co/i6fFGWLeuK"
257,"Students from various universities of Mandalay protest with the smiling masks of Dr. Sasa, showing their support and love. 
INTERNET DARK ERA
#WhatsHappeningInMyanmar  #Mar26Coup https://t.co/1vqFIqk98v"
258,"Students from various universities of Mandalay protest with the smiling masks of Dr. Sasa, showing their support and love. 
INTERNET DARK ERA
#WhatsHappeningInMyanmar  #Mar26Coup https://t.co/EMv5GL9qGo"
259,"Students from various universities of Mandalay protest with the smiling masks of Dr. Sasa, showing their support and love. 
INTERNET DARK ERA
#WhatsHappeningInMyanmar  #Mar26Coup @DrSasa22222 https://t.co/jnW5LHj44i"
260,"Students from various universities of Mandalay protest with the smiling masks of Dr. Sasa, showing their support and love. 
INTERNET DARK ERA
#WhatsHappeningInMyanmar  #Mar26Coup https://t.co/8J9gg8PAIU"
261,"Students from various universities of Mandalay protest with the smiling masks of Dr. Sasa, showing their support and love. 
INTERNET DARK ERA
#WhatsHappeningInMyanmar  #Mar26Coup https://t.co/aIT6J6mZpl"
262,Mandalay: University students gathered to demonstrate against coup and dictatorship while wearing Dr Sasa’s smiling face masks. This is very cute and creative. #WhatsHappeningInMyanmar #Mar26Coup https://t.co/tf5TqFJUJg
263,Mandalay: University students gathered to demonstrate against coup and dictatorship while wearing Dr Sasa’s smiling face masks. This is very cute and creative. #WhatsHappeningInMyanmar #Mar26Coup https://t.co/6fDyjDEA4E
264,Mandalay: University students gathered to demonstrate against coup and dictatorship while wearing Dr Sasa’s smiling face masks. This is very cute and creative. #WhatsHappeningInMyanmar #Mar26Coup https://t.co/6fDyjDEA4E
265,Wasted $13.90 on a box of masks because mine tore and they don’t have reusable mask. Fuck man
266,Get your masks for free from these vending machines. https://t.co/Pysr2fiIHx
267,do people not wash their masks after each use 🤢
268,"""Facial Masks"" in #Singapore #Singapore https://t.co/Z42zORS2x4 #zerowaste #free"
269,Is everyone at this cricket stadium vaccinated? I see no masks or distancing #INDvENG
270,"Been handled. Masks are compulsory and groups are limited to eight people but other than that, life here will be a lot less restrictive than many places right. During quarantine you have to download an app that tracks your location and requires three daily check-ins where you"
271,Custom mask specialist #customisedmask #corporatemask #maskprinting #masks #customgifts https://t.co/XMnPhuCreM
272,"Cloud of Tear Gas in Dawei; Soldiers intentionally fired tear gases across Dawei township to terrorize locals! All r wearing masks n trying very hard not to expose tear gases.

RELEASE THE ARRESTED
#Mar9Coup
#WhatsHappeningInMyanmar
@UN_HRC @CIJ_ICJ @DrSasa22222 @KenRoth @POTUS https://t.co/LWIixFEYY4"
273,@yifenggui Wait… weren’t these the used masks?
274,"Have you collected your face masks 😷? @ Bukit Panjang, Singapore https://t.co/irKCX5jBcz"
275,"Would love a kitty or two 🐈‍⬛🐈‍⬛. Since I’m stopping myself, I make friends with the doggies in the neighbourhood.
This young lady loves to steal masks. I found out the hard way when she took mine. The helper who walking her had to go into the house to get me a new one. https://t.co/ANJ1kwIS7H"
276,"""Giraffe masks "" in #Singapore #Singapore https://t.co/wjgBdmI2ot #zerowaste #free"
277,"""reusable masks (new, sealed)"" in #Singapore #Singapore https://t.co/tzHRxXOJiU #zerowaste #free"
278,"I just realised the dancers’ masks are translucent.. so cool!
Uri Daepyonim really treasure Team Daniel &amp; willing to spend on their costumes! 
This boy is so precious!! 😘😘🥰🥰

@konnect_danielk 
#KangDaniel #강다니엘 https://t.co/OlLhcGTeo9"
279,"sharp spikes, 
restricted areas, 
and the lost smile behind masks.
#zacgoestothetheatre @ Esplanade - Theatres on the Bay https://t.co/7x2Acac3P0"
280,"@psych_k8 We’ve been dining in Restaurants in Singapore for months. Masks, social distancing, contract tracing, quarantine. FFS. https://t.co/AnoJZPsbSi"
281,"Generation Z protesters wearing Aung San Suu Kyi masks.@YourAnonCentral @ChangThaw @UN @POTUS @MilkTeaAlliance @RapporteurUn @freya_cole 
#OpCCP #How_Many_Dead_Bodies_UN_Need_To_Take_Action #Feb28Coup #CrimeAgainstHumanity #WhatsHappeningInMyanmarNow https://t.co/cgvwqx0WKS"
282,"@RBReich Gee..what a great idea!  Most developed nations think an”essential” worker, along with others, deserve a decent wage. Yet, in America it’s a fricking debate - along with everything else. Can’t do it in the USA...can’t wear masks, can’t.....But, America is exceptional. https://t.co/MtFXV5dtFk"
283,"My color coordinated face masks. SIA batik print face masks to go with what I wear. 😷😍 @ Marsiling, Singapore https://t.co/GXxVyLilBn"
284,"Thank you @SJ012_ for taking in GO for SJ masks, it look so cute, 💙
Decided to get TeukieKoongie airpod casing + SJ cupholder too 🥰
#SUPERJUNIOR #슈퍼주니어 https://t.co/QBJUfta8gg"
285,*Masks were worn most of the time until it got too hot and we were panting from all the heavy lifting!
286,"""Face masks (2pcs per packet, 4 packs)"" in #Singapore #Singapore https://t.co/MQL7DcqIlJ #zerowaste #free"
287,@LividEye Wah you're gonna spend so much time making masks for everyone! 💕❤️
288,"I still think people who wear masks with their noses showing are stupid as fuck. It’s 2021 so fucking evolve already, you prehistoric fuckwitted Neanderthal doughnut."
289,"whoever said uniqlos airism masks r gd,,,,,wht the H r yall on"
290,Our Chinese New Year lunch celebration today - good fortune for the traditional joint mix but strictly with masks on as instructed! Go the Year of the Ox! 👍🏼 https://t.co/P4Yp7CBAJW
291,@L_in_NZ Got my compression socks up to my knees. Plus double masks and safety goggles. Not sure I've ever been this completely covered in my life!
292,Yeah like... nobody wears masks better than the big guy back there. https://t.co/8QdCOymXWk
293,"I always had the habit of losing my stuffs. 

Lately I started losing my masks. 🤦🏼‍♂️"
294,@LividEye @nervousfag Can try to put this under your fabric face masks to help u breathe better. I always use it if I need to do a verbal presentation in front of my bosses. Can talk without sucking in the face mask https://t.co/deVAvIoy3l
295,"Happy New Year 2021! This Year people have regulations and limits to meetings; safe distance, masks, hand hygiene, tracking app, temperature control ect ALL measurements to still fight against virus COVID-19 ✨   You can still celebrate safely! What Finnish people can learn ?.. https://t.co/smOBwLq0Zq"
296,With the news that we will likely be wearing masks in Singapore for the next 4 years.... it’s time to step up my masking making game! 🧵 https://t.co/oagnYQrwvn
297,Circa Feb 2019. A congregation of families celebrating a birthday over dinner. Masks and safe-distancing measures were uncommon. @ Woodlands Waterfront Park https://t.co/TMdt7Lnu0G
298,@FatinNabihahR Yep sis betul apa you cakap. Telus is the right word! And yes free masks were given to all citizens and foreign workers as well. If I am not mistaken dah 4 kali dapat. 😀
299,"""Bunny masks"" in #Singapore #Singapore https://t.co/8dI2LMSViL #zerowaste #free"
300,"""N95  masks by 3M "" in #Singapore #Singapore https://t.co/RjChFlaIvg #zerowaste #free"
301,@maryhui Everyone so prepared with the extra masks!!
302,"@SisiphoZinja @TwitterSG @Twitter The masks aren’t branded though ... but yes, really good idea. 😏"
303,@Hash_masks @weaksimpcap
304,"""CNY Masks"" in #Singapore #Singapore https://t.co/BnaSjIafh8 #zerowaste #free"
305,"""Face Masks EXPIRED between 2019 and 2020"" in #Singapore #Singapore https://t.co/yxaQvM9Xtw #zerowaste #free"
306,"@attiliodalberto @anchyg7 @BBCNews There’s nothing prohibiting people taking personal responsibility and wearing masks from the start, why is it always someone else’s fault ... take care of your own health, wealth and happiness"
307,This is how Chinese ppl scare ppl into wearing masks during this pandemic. 😂 https://t.co/TtR9ZvGmrN
308,@Drsofikhan9 @nytimes In Singapore — Which is a role model of coronavirus crisis — they also said masks were not useful until everyone find out it was. It’s called learning. Don’t be that dumbass.
309,@BeirutiBrit @joannasuyin Been told that teachers AND students were told NOT to wear masks to school.
310,Just inconsiderate. Improperly discarding used face masks is disgusting and unhealthy. https://t.co/GM0PrzS1Yn
311,"Life has gone back to almost normal here in SG. We can gather up to 8 person, remove our masks when we eat or exercise, and retail, f&amp;b has opened up again although not 100% capacity. 

How come?"
312,"""Reusable Face Masks (Unused) "" in #Singapore #Singapore https://t.co/ivBLjcQUVs #zerowaste #free"
313,New fabric to make some face masks. I’m excited. ❤️💛🧡💚💙💜😺 https://t.co/YPKl3PrWRd
314,Superduper disposable face masks available at Sects Shop Orchard Gateway 04-14 https://t.co/vyaeHzIrxq
315,Serious ? WHO was saying wearing masks was useless around this time last year. https://t.co/mErnR5r310
316,"No masks and face shields were required back then.
#throwbackthursday #2019 @ Haji Lane https://t.co/AQVBIg0qdu"
317,"Over on Earth 2, Donald Trump is being inaugurated for a second term, nobody is wearing masks and Melania is doing a reading from Mein Kampf."
318,"Not out of the woods yet, people! Please wear your masks and practise safe distancing! https://t.co/T3jJlM15wB"
319,"SUPERDUPER

disposable face masks

SECTS SHOP
ORCHARDGATEWAY 04-14

#superduper 
#sectsshop
#武林大会
#orchardgateway
#orchardroad
#singapore 
#ss21 
#facemask 
#streetwear 
#streetfits @ orchardgateway https://t.co/5YUSL4KGna"
320,"SUPERDUPER

disposable face masks

SECTS SHOP
ORCHARDGATEWAY 04-14

#superduper 
#sectsshop
#武林大会
#orchardgateway
#orchardroad
#singapore 
#ss21 
#facemask 
#streetwear 
#streetfits @ SECTS SHOP https://t.co/lhhqnlrY5j"
321,"SUPERDUPER

disposable face masks for kids 

SECTS SHOP
ORCHARDGATEWAY 04-14

#superduper 
#sectsshop
#武林大会
#orchardgateway
#orchardroad
#singapore 
#ss21 
#facemask 
#streetwear 
#streetfits @ Orchard Road https://t.co/K3JPuW6ZF2"
322,"SUPERDUPER

disposable face masks for kids 

SECTS SHOP
ORCHARDGATEWAY 04-14

#superduper 
#sectsshop
#武林大会
#orchardgateway
#orchardroad
#singapore 
#ss21 
#facemask 
#streetwear 
#streetfits @ Orchard Road https://t.co/CNYn6hyvoi"
323,"I thought lo heis are meant to be quiet this year, with diners wearing their masks? 🤔"
324,@smiffy I don’t like the disposable masks as it’s a waste so I have cloth masks I use but they fog up my 👓
325,We have around 2300 testing labs across the nation. We are self reliant for masks and PPE kits now: PM @narendramodi #LargestVaccineDrive #MadeinIndia #AtmaNirbharBharat #COVID19 #COVID19Vaccination https://t.co/Kxx0Q7bWo5
326,2 doses. A minimum gap of 28 days. Keep on your masks and maintain social distancing. For the virus to be defeated and the vaccine to take effect listen to the experts. #COVIDー19 #AtmaNirbharBharat #LargestVaccineDrive https://t.co/BDbWeFuqHi
327,"Thank you @esplanadesingapore for the pair of #mydurian masks for me and my friends! :)

Super nice and comfortable! @ Singapore https://t.co/p8OW1vcSQT"
328,Residents told me they felt very fortunate to be in SG as the COVID-19 situation has been well controlled so far. Credit goes to the general population who are cooperative and adhering to the various measures. See how my residents wear masks when meeting me at their door. 👍🙂 https://t.co/4VhFkI1oRN
329,@tomwarren @camfaulkner Makes my collection of Razer masks feel woefully inadequate https://t.co/L93rKKGGy8
330,"Singer - actor Park Yuchun donated masks to the city of Uijeongbu, Gyeonggi-do. Please leave some positive comments and reactions in the original link..

Source: https://t.co/Qethut8Xes https://t.co/n8mK6wguHN"
331,"@AbraarKaran So this was followed by another wave of mask distribution that featured a multi-ply mask that was much more breathable. The most recent mask distribution exercise had masks in different sizes, and with a removable middle filter layer to facilitate washing."
332,"@AbraarKaran The masks have gone through several iterations. If I remember correctly, the initial mask distribution in early 2020 involved sending out packs of surgical masks with instructions that these masks only be worn when necessary."
333,One good thing about wearing masks during work is that my colleagues don’t see me smiling into my mobile while waiting for a work process to finish.
334,@mirandoch Masks.....?
335,i like how my colleagues cant differentiate btw one of my colleagues &amp; i bc we both wear hijab &amp; of similar heights. its even funnier when they cant differentiate when we arent wearing our masks 😆
336,"@rishabhmhjn In Singapore, you are legally bound to wear masks, the moment you step outside your home.

Exception while exercising in public places."
337,@Rob_Merrick Singapore has had just 29 deaths and had its first cases last January. That’s 29 deaths in total. Lucky? No. Strict checks at airports. Superb track and tracing. Masks everywhere. Not rocket science. Just science.
338,"A virus can’t be stopped, simply slowed. All lockdowns, quarantines, masks have done is prolong or delay pain. Everyone will eventually catch C19. Everyone who catches, incapable of coping, will die, other 99% won’t. Why ruin society for an inevitability?
https://t.co/Q4mO0u5PJg https://t.co/zhskIuaQs1"
339,@CyrusMMcQueen Masks are mandatory in Singapore and many other countries. Counts are way down. Masks are not a panacea but they do HELP prevent contracting or spreading the virus. I think the uptick is from the fatigue associated to wearing them or not wearing them properly. Just a thought.
340,@CBCHereandNow May 31st hoping to be able to get approval to fly home to Canada to see my family. So wear your masks people and get it under control. We have it sorted in Singapore.
341,"When your colleague is your friend, he hand 🧵 🪡 masks 😷 to celebrate 🎉 our friendship. I am so touched! Grateful to have kind human beings in the workplace. #2021 #Handmade with ❤️ https://t.co/PEcBIcLc89"
342,"Even in Singapore, where there are mostly imported cases and only few locally transmissions, the theaters are not allowed to operate fully. Alternate seating and wearing of masks is compulsory. Such a selfish decision by the producers and @actorvijay. #Master https://t.co/FqoFDGaNIn"
343,"“One photo shows Mr Sukkar and Mr Liu brandishing an autographed box of ""hyaluronic acid collagen face masks"".
In another... former PM John Howard is seen autographing a box of ""ultra anti-wrinkle face serum"" at a function organised by the Liberal Party's fundraising arm.” https://t.co/2oJzv1zZ0u"
344,"We bare bears 🐻 masks 😷 joyous Christmas 🎄 and new year holiday season. Recharge with your loved 🥰 ones. Ready to restart the academic semester next week, excited to see my students again! https://t.co/7p8keVuxav"
345,Can't wait to stop wearing masks around all day so that I can wear lip gloss without my lips sticking on the mask zz
346,@bunkfaceband should sell masks as merch
347,LumiHealth (the app that Apple did w/the SG govt) has a quiz today pointing out that face masks go over the nose and mouth 👍👏 https://t.co/Ra6tnqC06d
348,"@CasseroleFood @atrupar I'm sorry, I can't hear you over the fourth delivery of free reusable masks in a terrible year here."
349,"@GeorgePapa19 I am an American living in Singapore and for the last 9 months that’s exactly what we’ve been doing. Mandatory masks, take them off when eating or drinking. And you know what? We’ve had 9 community cases in the last 2 months after 1,000 cases per day b4. How many has the US had?"
350,"No more masks, cause I Ri-maskkkk https://t.co/SfXekjStmS"
351,@SimplySukiP Cinema ki vellatame risk.. ala Ani vallu roju tinali ga.. vallu brathakali ga.. 50% occupancy tho extra show vestunnaru.. janalu follow avvali.. gumpulu gumpulu ga without masks vaste vadu em chestadu.. C center lo
352,A colorful #Merlion (masks on) @ Merlion Park https://t.co/yoCM6ygzYZ
353,"congrats guys, we gonna be wearing masks for life 😍‼️ https://t.co/i0FEuNDsCL"
354,"@Cleavon_MD Live in Singapore. Very safe. National plan and people protect one another. Mandatory masks, social distancing, technology based contact tracing and quarantine. Restaurants, malls, shops, schools open. 2 cases in about a month. Will take the vaccine when available."
355,"Question: Do you have friends and family members who don’t wear masks? 

If so, what do you do? Do you tell them about the benefits of mask wearing during a pandemic or not?"
356,@mrbrown This attitude scares me - seriously. I don’t think we are out of the woods yet. My fear is that there is no new normal. If anything- the only new normal is wearing of masks. Everything else others might think it is back to old ways.
357,The vaccinated are immune to covid-19. Great. But the virus will still try its luck. Any variant that can avoid the antibodies will defeat the vaccine. Why people should continue to wear masks.
358,"""Masks,mask holders,fans,etc "" in #Singapore #Singapore https://t.co/pFkfR2eoR8 #zerowaste #free"
359,"Singapore rules on movie theaters:
- Mandatory check in on government contact tracing app to enter cinema. As well as the mall housing it.
- Every other pair of seats blocked off
- Masks mandatory at all times unless you're physically at that moment putting popcorn in your mouth"
360,"@CourtneyLee_33 @ChrisWickNews as you will notice from my photo I’m for wearing face masks but once they’ve had the vaccine they won’t need a mask. Vaccinate the essential, the vulnerable and the stupid first, and then the rest of us will be ok"
361,I wnt to kms i was lipsyncing to eainmat by xbox under my masks and i thee on my own dadway and coughed like shit on the mrt for good 1 min everyone was staring thanks xbobx
362,Masks? Face shields? Hand sanitisers? Surface sanitisation? PHYSICAL DISTANCING. Oh god I can’t even with this
363,"The fashion section for masks, never ceases to amaze. We truly are in a new Century #facemask #fashion https://t.co/yy1TJSrhM1"
364,Istg the amount of times I get catfished on the job....also wearing masks make me realise many ppl have pretty eyes
365,"Thanks, very sad, especially watching on from New Zealand, where, more or less, life is wonderfully normal, lovely summer weather, beaches, full stadiums, “no masks”(!), no Covid. 😢😢😢😢😢for your citizens, 100% let down by an ignorant narcissistic President. https://t.co/yQjLAD4Oyb"
366,"""Handmade Cloth Masks"" in #Singapore #Singapore https://t.co/2Kq7s1B7x4 #zerowaste #free"
367,"@kvltvs I'd suggest the same about masks, but we know that the moment any of them get it there'll be wringing hands and tears and along the way they'll infect who knows how many. Maddening really."
368,@JohnnyDuncan @TheCruncher76 @BBCLookEast @SkySportsNews @CNN Masks are mandatory where I live. ☺️
369,Looks like we gonna continue to wear masks for at least the first half of next year...
370,"@aalaiban8 
Hello!  😊
Do you need to import high-quality masks?  We produce various anti-epidemic materials.
Jack From China's largest manufacturer of epidemic prevention materials. 
WeChat / WHATSAPP:+86-13837195059

https://t.co/6FTCersGWr https://t.co/dUPUUff2DS"
371,"@janeyckmans 
Hello!  😊
Do you need to import high-quality masks?  We produce various anti-epidemic materials.
Jack From China's largest manufacturer of epidemic prevention materials. 
WeChat / WHATSAPP:+86-13837195059

https://t.co/6FTCersGWr https://t.co/dIRBiyYHG4"
372,"Hello!  😊
Do you need to import high-quality masks?  We produce various anti-epidemic materials.
Jack From China's largest manufacturer of epidemic prevention materials. 
https://t.co/6FTCersGWr https://t.co/ffI55MPhyc"
373,#bts #Jungkook  ❤️❤️❤️sooo cool n charming looking even with masks on !! Duno y I can’t stop watching U !!! Lol #jk @edzjanebriel @noona_may @norlinkarim https://t.co/8M04C0Z22Z
374,"@kerpen 1. Masks do not “prevent” Covid. It mitigates the spread.
2. Evry successful country in the world mandates masks.  
3. As a result, there has been a reduction in Covid Sprd. Bzs, schools, in-dining rests, malls, are open. 
4. Lk at other nations 😷 NZ, Taiwan Aust Sing
5. FFS."
375,why are people in america so dumb? the pandemic is real but i see mfs on the internet not wearing masks and REFUSING to wear a mask
376,"@HarvardBiz YES.   In Singapore, good citizenship and focus on the common good over individualism are as important as wearing masks, social distancing and contact tracing."
377,"(4) @MilkenInstitute Asia Summit: Speakers &amp; attendees are then ushered to their designated tables &amp; seats, once again divided into the 4 zones. Masks are mandated at all times unless eating or drinking. Safe distancing ambassadors are also stationed around the venue. #Singapore https://t.co/mJycGApBaN"
378,"lots of details in this poster, the crossed out clone mural, the bounty hunter skull, the tusken masks https://t.co/Zdi2eMqRhz"
379,Your son is struggling everyday. The laugh the smile are all masks
380,@realDonaldTrump Only one thing worse during a pandemic than a crowded arena of people not wearing masks is when they are all chanting. There have been more covid cases in the White House in the past few months than there have in the entire country of Singapore. Trump morons!
381,ISN’T IT WEIRD HOW OUR DREAMS DONT IMPLEMENT THE FACT THAT WE WEAR MASKS NOW???
382,"@walther_corey @KTaylor1115 @ToutSuiteSinner @charliekirk11 @RudyGiuliani Fauchi said that early on. Ordinary masks don’t keep particles out. They help keep particles in. If you shout, cough or sneeze whilst wearing a mask, your aerosol footprint is reduced dramatically. You really are not very well read and instead just parrot trump disinformation."
383,@walther_corey @ToutSuiteSinner @charliekirk11 @RudyGiuliani Of course masks work at reducing spread. They don’t prevent it 100% but they definitely reduce it. The CDC and national disease centers the world over concur on this. It’s also very obvious if you think about it.
384,The main reason for going is the very cute sesame street masks they're giving away.
385,"@TheRealHoarse Morning here. Heading out to do some grocery shopping and dim sum lunch. Feel safe in Singapore. Masks, social distancing, contact tracing, good citizenship. Business are open and people are complying. No magical thinking."
386,"Can #FacialRecognition identify people wearing masks? Does the mask shape matter?

https://t.co/XWmfqmKMVV"
387,The masks we wear are a part of who we are - Bloodhound https://t.co/ntW80TCLwy
388,I’ve become a serial mask collector. Free washable masks courtesy of Temasek Holdings. Gonna get a friend to paint on these. https://t.co/QU3N49Ik3u
389,"Never mind masks, what I really don’t get is how some Americans are still debating if the virus is real. https://t.co/mnJIvH9peW"
390,"This entire ritual of checking in, temperature checks, appointments, and checking out is fascinating, especially since it didn’t exist the last time I was in Singapore. Also highlights how much the US really doesn’t care (I mean the discourse is still stuck on masks...)"
