,0
0,"with, islamabad, showing, best, results, among, cities, ,, punjab, leads, among, provinces, covid, -, 19, vaccination, drive, while, balochistan, lags, far, far, behind, ., excellent, story"
1,"-, must, appreciate, smooth, operation, ,, covid, -, 19, vaccination, ,, at, expo, center, ,, karachi, ., went, ,, with, kids, ,, their, first, dose, ., #, pfizer"
2,"covid, vaccination, during, pregnancy"
3,"he, has, not, said, anything, wrong, ., not, only, vaccination, but, also, many, other, welfare, programs, are, running, during, covid, time, by, this, money, only, ., but, each, state, government, should, take, initiative, reduce, their, tax, as, they, do, not, have, any, contributions, these, central, programs, ."
4,"can, you, define, numbers, denominators, atleast, we, know, incidence, myocarditis, deaths, given, number, vaccination, ., can, you, say, same, covid, deaths"
5,"let, us, ensure, that, every, one, india, takes, covid, vaccinations, whether, govt, or, private, hospital, ., reports, /, allegations, are, there, that, rss, out, fit, seva, bharathi, is, indulging, money, making, business, this, vaccination, abhiyan, ."
6,"ict, administration, anti, -, dengue, spread, measures, &, amp, ;, covid, vaccination, #, islamabad, #, pakistan, #, capital, #, duties, #, covid, #, covid_19, #, covidvacccine, #, dengue, #, denguefever, #, sama, #, samatv, #, samanews, #, ptv, #, ptvnews, #, public, #, publictv, #, publicnews, #, humtv"
7,"#, petroldieselpricehike, #, free, #, vaccination, #, covid_19, #, fuelpricehike"
8,"you, see, that, 90, %, adults, ', vaccination, we, might, reach, that, later, than, we, should, had, those, covid, covid, side, effects, dead, bodies, are, still, alive, ., food, thought, ., goodbye, ."
9,"Thank, God, I, got, vaccinated, with, Covid, -, 19, booster, ., #, covid19, #, booster, #, veccination, #, covid19pakistan, #, salluali, #, ssmusicalcompany, #, sanmusic, #, saeventplanner"
10,"Hello, Honorable, India, Shrestha, ., Today, ,, show, all, the, female, power, of, the, country, ,, oh, ,, all, the, dr, country, of, the, country, ,, hold, your, motherland, in, your, chest, and, never, let, tears, flow, to, the, motherland, ., pm, modi, lauds, health, workers, involved, covid, -, 19, vaccination, via, namo, app"
11,"unnecessary, concerns, person_shruggingmedium_skin_tone, ‍, male_sign, ️…, why, over, estimate, planning, skill, goi, .., when, u, have, learning, covid, vaccination, .., let, outcomes, surprise, fools, paradise, ., how, long, will, marketing, hide, realities, ., waste, your, energy, something, more, productive"
12,"covid, -, 19, booster, shots, now, surpassing, initial, vaccination, doses, by, nearly, half, via"
13,"upcoming, 25th, october, this, ,, at, 11, o, ', clock, ,, i, need, invite, my, lawyer, help, take, care, it, because, it, is, scheduled, date, vaccination, against, covid, 19, again, ., it, is, 2nd, dose, ., must, be, blessed, w, ., h, ., o, ,, court"
14,"covid, 19, vaccination, center, at, nd, kothari, school, ,, dumbhl, ,, sez, ,, smc, :, ,, ,"
15,"i, ’, ve, had, my, covid, vaccination, Vietnam"
16,"pm, modi, lauds, health, workers, involved, covid, -, 19, vaccination, via, namo, app"
17,"congratulations, india, we, have, administered, more, than, 95, crore, covid, -, 19, vaccine, doses, so, far, ., another, milestone, achieved, our, collective, battle, against, pandemic, ., #, covid_19, #, covid19, #, vaccination, #, indiafightscorona"
18,"house, house, covid, vaccination, at, different, areas, elderly, disable, people, during, mega, vaccination, drive, #, 10, /, 10, /, 21, #, kamrup"
19,"#, covidvaccination, inspite, all, hurdles, ,, negativism, by, particular, section, population, pessimism, exhibited, by, some, political, parties, ,, india, has, successfully, shown, world, it, is, social, strength, fight, pandemic, by, vaccinating, one, all, ., kudos, india"
20,"wonderful, steps, controle, padanmic, saving, lives, indian, population, jai, hind, sriman, pm, modi, lauds, health, workers, involved, covid, -, 19, vaccination, via, namo, app"
21,"If, the, chief, was, full, of, courage, ,, then, even, the, most, difficult, tasks, are, completed, with, success, Jai, Shri, Ram, pm, modi, lauds, health, workers, involved, covid, -, 19, vaccination, via, namo, app"
22,"covid, 19, vaccination, "", maha, abhiyan, "", islami, chowk, ,, mithikhadi, ,, sez, ,, smc, :, ,, ,"
23,"mobile, covid, 19, vaccination, vehicles, ,, sez, ,, smc, :, ,, ,, ,"
24,"mobile, covid, 19, vaccination, vehicles, ,, sez, ,, smc, :, ,, ,"
25,""", india, completes, administration, 95, crore, #, covid19, vaccine, doses, ,"", tweets, union, health, minister, mansukh, mandaviya, #, covid_19, #, vaccination, #, report, #, india, #, health"
26,"all, bjp, leaders, including, rameswar, talli, state, president, bhavesh, kalita, told, media, that, petrol, price, increases, because, cost, covid, vaccination, ., so, ,, can, you, ensure, public, petrol, rate, will, reduce, after, vaccination, is, over, assam, india, ."
27,"covid, 19, vaccination, "", maha, abhiyan, "",, sez, ,, smc, :, ,, ,"
28,"Over, the, course, of, the, nationwide, vaccine, campaign, ,, more, than, 94, trillion, covidine, vaccines, have, been, given, ., #, covidvaccination"
