,0
0,"I, love, you, blue_heartwhite_heart, clapping_handsclapping_handsclapping_handsandrada, ,, aguirre, ,, funds, ,, mega, ,, jansen, ,, gonzalez, ,, moreno, i, thank, you, team, we, are, in, the, quarterfinals, i, what, a, joy, to, be, from, monterey"
1,"that, square, could, be, improved, along, with, that, of, jansen"
2,"the, gang, won, those, led, by, javier, aguirre, they, got, to, the, quarterfinals, eliminated, and, humiliating, the, mexican, soccer, champion, soccer_ballsoccer_ball, rogelio, funds, mori, soccer_ball, maxi, mega, soccer_ball, vincent, jansen, soccer_ball, cosima, youn, i"
3,"We, will, have, a, new, champion, Cruz, Azul, came, out, thrashed, at, home, against, a, striped, team, who, took, advantage, of, his, opportunities, ., On, behalf, of, the, royals, ,, rogelio, funds, mori, two, ,, maximilian, mega, and, vincent, jansen, scored, ., of, the, blues, ,, discounted, yoshida, youn, ., camera, :, striped"
4,"#, liam, Mexico, |, declassification, memo, locomotive, cruz, azul, one, |, keycap_4, cowboy_hat_face, caz, :, yoon, thirty-two, ', i, my, :, funds, mori, eleven, ', i, ,, fifty-eight, i, table, twenty-seven, i, jansen, eighty-five, ', #, gritaméxicoa21, soccer_ball"
5,"It, is, not, true, that, he, is, asking, if, jansen, ', i, parents, are, still, in, Mexico, ,, so, that, they, could, see, his, goal, ..."
6,"jansen, great, goal"
7,"egg, egg, egg, egg, winning, and, scoring, even, if, it, hurts, my, jansen, killed"
8,"me, perdu, el, gol, de, jansen, pleading_face, pero, ya, four, raising_handslight_skin_tonegrinning_faceclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_tone"
9,"jansen, bull, goal"
10,"i, love, you, so, much, jansen, blue_heart"
11,"Aguirre, ', i, thing, is, scandalous, ,, what, a, way, to, play, soccer, ,, a, work, of, art, ,, jansen, ', i, goal, from, poncho, gonzalez, ', i, play, ,, great, goal, wherever, you, see, it, ,, the, whole, play, is, worth, framing, ."
12,"goooolllll, jansen, ,, golllllllllll, my, bull, blue_heartwhite_heart, four, -, one"
13,"the, blue, cross, being, the, blue, cross, i, even, the, jansen, cow, scores, a, goal"
14,"What, a, goal, from, Aguirre, who, commanded, the, center, sucked, ,, jansen, bounced, it, off, his, head"
15,"gonzalez, -, aguirre, -, jansen, =, goal"
16,"vincent, jansen, goal, look, how, excited, he, was"
17,"to, keep, your, mouth, shut, ,, bull, goal, jansen, four, -, one, my, stripes, heart_suit, i, blue_circlewhite_circle"
