,0
0,"i, had, pfizer, so, i, will, get, booster, when, i, see, my, pop, november, and, ."
1,"comirnaty, is, pfizer, bionic, vaccine, fda, approved, pfizer, vaccine, there, i, i, fda, approved, vaccine, stop, lies"
2,"got, my, pfizer, booster, two, weeks, ago, ."
3,"our, homecoming, so, lit, i, might, mix, pfizer, with, johnson, &, amp, ;, johnson, woozy_facerolling_on_the_floor_laughing"
4,"um, i, planned, parenthood, sells, parts, medical, research, companies, pfizer, ,, modern, ,, i, &, amp, ;, i, i, i, all, used, aborted, baby, parts, their, couid, vaccine, development, ."
5,"received, my, pfizer, booster, shot, today, ..., if, it, was, up, me, ,, i, would, get, booster, shot, every, month, ., ones, who, don, ', i, want, protect, themselves, whatever, reasons, ., too, bad, if, you, get, couid, die, ..., there, will, be, no, tears, my, eyes, ."
6,"good, six, more, months, #, covidvaccine, #, boostershots, #, pfizer, #, kickcovidclinic"
7,"if, you, have, a, high, position, in, politics, ,, lying, is, not, something, that, is, punished, by, weak, Russian, justice, ., i, For, the, same, reason, ,, some, people, trust, imported, vaccines, more, because, they, believe, that, if, the, manufacturers, of, Pfizer, lie, ,, they, will, be, punished, for, it, i, in, russia, ,, no, ."
8,"if, you, need, pfizer, booster, shot, it, i, i, been, more, than, six, months, since, you, got, your, second, shot, ,, our, mobile, vaccine, unit, is, now, set, up, est, street, &, amp, ;, judge, john, also, street, till, up"
9,"when, does, the, second, dose, of, pfizer, take, effect"
10,"yup, ., i, got, pfizer, so, it, ', i, recommended, ,, but, waiting, be, eligible, ., may, still, ask, around, because, technically, i, could, be, eligible, ."
11,"thanks, lecture, ., thanks, promoting, criminals, ."
12,"pfizer, makes, shot, that, makes, you, require, their, medications, live, ., ingenious, business, model, ., #, freedomflu, #, letsgobranden"
13,"two, /, people, soon, ., today, we, were, chatting, when, she, mentioned, that, she, had, not, been, vaccinated, she, claimed, she, was, afraid, she, ', i, become, sick, if, vaccinated, cuz, flu, shots, make, her, sick, ., i, explained, that, pfizer, modern, vaccines, have, no, dead, or, alive, couid, them, ."
14,"there, i, i, twenty, /, twenty, episode, that, is, not, streaming, is, not, even, youtube, i, i, i, tired, comfy, my, pfizer, booster, it, i, i, all, i, want, watch, in, ,, it, i, i, tammy, faye, episode, tbe, ., it, i, i, available, as, podcast, episode, but, i, feel, like, visuals, just, are, necessary"
15,"A, patient, is, already, telling, me, that, they, are, already, giving, the, ord, pfizer, vaccine, to, those, who, are, diabetic, and, hypertensive, ,, both, things, ,, well, ,, I, ', i, already, screwed, ,, I, ', i, very, happy, ,, star, -, struck"
16,"i, had, more, arm, soreness, than, first, time, but, other, than, that, no, issue, ., i, had, pfizer, all, three"
17,"well, ,, my, couid, -, nineteen, pfizer, booster, is, now, scheduled, two, weeks, ., glad, i, looked, today, as, there, weren, i, i, lot, appointments, available, ., could, have, done, it, sooner, ,, but, none, other, appointments, i, saw, worked, with, my, schedule, ., i, got, my, flu, shot, yesterday, ."
