,0
0,"my, pfizer, dose, two, experience, :, hours, zero, -, twelve, post, vaccine, :, no, side, effects, except, soreness, injection, site, hours, twelve, -, thirty-six, :, low, grade, fever, ,, chills, ,, joint, aches, ,, tired, hours, thirty-six, i, back, normal, no, biggie, ., get, vaccinated, ."
1,"$, pie, #, pfizer, breakout, i, thirty-six, ,, maybe, they, ', ve, finally, started, giving, vaccines, cats"
2,"got, my, second, dose, pfizer, today, ., #, vaccinated, #, vaccinessavelives"
3,"Hi, Eugenia, ,, do, you, know, if, they, are, waiting, for, Pfizer, ?"
4,"ima, pfizer, cutie, myself, ,, i, i, all, see, you, there, zombie, i, female_sign, i"
5,"omg, i, i, i, sick, ., ok, not, sick, i, just, had, second, pfizer, shot, yesterday, ., #, coronavirusvaccine, #, pfizercovidvaccine, #, pfizervaccine"
6,"i, ', ve, just, received, second, dose, pfizer, vaccine, #, covid19, #, covidvaccine"
7,"seeing, many, people, reporting, they, were, scheduled, receive, their, and, dose, pfizer, today, -, now, being, turned, away, this, just, happened, my, girlfriend, as, well, ., what, gives, how, do, these, people, reschedule"
8,"wells, fargo, ,, cinna, ,, at, &, amp, ;, i, ,, pfizer, &, amp, ;, forddouble_exclamation_mark, i, pile_of_poohundred_points, busteTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry, five, companies, already, broke, their, pledge, suspend, donations, gop, election, deniers"
9,"and, dose, syringesyringe, my, arm"
10,"my, dad, has, also, expressed, some, interest, i, &, amp, ;, i, shot, ., this, is, big, deal, since, my, parents, are, anti, -, baxters, ., my, dad, emailed, me, my, brother, is, articles, about, vaccine, issues, ., he, i, i, now, seen, my, brother, i, get, both, pfizer, doses, be, perfectly, fine, ., normalize, vaccine"
11,"thanks, this, will, help, pass, time, provide, good, laugh, while, i, wait, line, my, second, pfizer, shot, ."
12,"got, my, second, dose, pfizer, yesterday, didn, i, i, get, sick, at, all, ., guess, i, i, i, just, built, different"
13,"finally, ., today, ., pfizer, ."
14,"second, pfizer, shot, today, ., i, feel, more, or, less, ok, ., two, weeks, until, i, can, get, back, life, ., pretty, stoked, ,, i, i, all, be, honest, ."
15,"representing, &, amp, ;, team, pfizer, syringesyringesyringe"
16,"strange, that, canada, is, only, country, that, doesn, ', i, follow, manufacture, rules, pfizer, twentynine, day, or, up, four, weeks, intervals, between, dosage, ., where, is, scientific, proof, that, this, is, acceptable, pfizer, are, we, putting, our, population, at, risk, shame"
17,"I, took, the, pfizer, vaccine, and, my, arm, is, wanting, to, fall, off"
18,"pfizer, #, one, done, #, vaccinated"
19,"full, pfizer, #, vivalaciencia, en, kaiser, permanent, health, care"
20,"and, couid, -, nineteen, vaccination, is, books, it, i, i, kinda, fun, be, back, corner, campus, after, ten, years, #, pfizer, #, operationsafe, @, north, kansas, city, ,, missouri"
21,"corporations, that, backed, sponsors, georgia, ', i, voter, ', i, #, righttovote"
22,"are, you, sixteen, or, seventeen, you, i, all, soon, be, eligible, pfizer, i, i, coronavirus, vaccine, ."
23,"i, think, it, i, i, very, rude, that, pfizer, ,, parent, company, advil, ,, has, not, offered, me, priority, vaccination, privileges, ., how, dare, they, not, make, this, about, me, ."
24,"fro, friday, tonight, pfizer, fridays"
25,"#, warpspeed, had, nothing, do, with, pfizer, vaccine, ., i, think, it, helped, with, modern, &, amp, ;, i, &, amp, ;, i, ."
26,"person_shrugging, i, male_sign, i, all, they, were, givin, here, was, modern, ., pfizer, was, pfizer, people, who, needed, second, doses, only"
27,"my, and, pfizer, shot, was, at, 12Happy_face_smiley0, last, monday, ., by, dinner, time, my, left, hand, was, very, sore, ., by, bedtime, all, day, tuesday, ,, i, had, all, over, body, aches, was, exhausted, ., took, tylenol, twice, tuesday, ., fine, by, wednesday, ., way, better, than, couid"
28,"got, mine, yesterday, so, i, ', i, celebrating, through, pfizer, fog, but, so, far, not, too, bad, ., fingers, crossed, ."
29,"first, friday, spring, ;, first, pfizer, fix, ., falcon, sticker, even, pre, -, sticker, ,, felt, like, i, was, doing, my, civic, duty, defiance, georgia, ', i, new, voter, suppression, law, ., tip, :, park, silver, deck, ,, exit, level, six, ,, enter, gate, two, ."
30,"just, got, my, second, dose, pfizer, couid, -, nineteen, vaccine, let, i, i, see, if, second, is, as, bad, as, everybody, says, it, is, compared, first, ., #, pfizervaccine, #, vaccinessavelives, #, vaccinated"
31,"shot, #, two, is, books, #, itsourshothoosiers, #, doingourpart, #, gunshot, #, iamnotthrowingawaymyshot, #, trustscience, #, covid19, #, vaccinated, #, pfizer, @, hamilton, county, fairgrounds"
32,"i, took, pfizer, vaccine, syringe, ., my, arm, was, sore, three, days, i, ran, low, grade, fever, had, flu, like, symptoms, three, days, along, with, nausea, vomiting"
33,"i, got, first, dose, pfizer, yesterday, no, side, effects"
34,"fully, jabbed, ., #, pfizer"
35,"my, mommy, got, her, first, dose, pfizer, vaccine, yesterday, i, can, i, i, even, explain, how, happy, i, am, in, smiling_face_with_heartsgrowing_heart"
36,"drive, thru, mass, van, is, happening, now, at, zephyr, field, we, i, re, doing, three thousand, nine hundred, #, pfizer, doses, today, so, come, thru, if, you, still, need, shot, #, thisisourshot, #, medtwitter"
37,"that, i, i, great, i, felt, nothing, first, time, ..., let, i, i, see, what, happens, getting, pfizer, vaccine, ., i, i, i, just, grateful, have, reached, this, point, ."
38,"just, got, my, second, pfizer, shot, ., so, grateful, ., kaiser, is, playing, pixar, music, all, providers, are, wearing, costumes, ., buzz, light, year, took, my, card"
39,"i, got, pfizer, i, i, i, only, day, two, i, i, i, over, it, lol"
40,"i, would, prob, go, with, i, modern, mami, i, i, make, some, noise, *, air, horn, *, pfizer, family, make, some, noise, i, *, air, horn, *"
41,"#, 𝘛eam𝘋øll𝘕ature, backhand_index_pointing_downsmiling_face_with_heart, -, eyes, ., couid, vaccine, produces, i, robust, i, antibody, response, after, first, dose, ,, new, study, shows, grinning_face_with_big_eyesthumbs_up, |, United_Kingdom"
42,"independent, :, pfizer, couid, vaccine, produces, i, robust, i, antibody, response, after, first, dose, ,, new, study, shows, ., via"
43,"similar, ,, your, mom, ', i, situation, ,, my, second, vaccination, months, ,, away, contrary, ,, recommendation, pfizer, ."
44,"second, vaccine, done, check_mark_button, just, waiting, observation, #, pfizer, #, vaccinationdonecheck_mark, i"
45,"got, my, second, dose, couid, vaccine, it, i, i, also, painless, as, well, ., it, i, i, almost, surreal, year, ago, today, ,, i, started, working, home, ,, not, knowing, if, vaccine, would, come, ., now, here, we, are, ., there, i, i, hope, ., i, encourage, everyone, get, it, ., #, covidvacccine, #, pfizer"
46,"knocking, out, est, my, couid, -, nineteen, pfizer, vaccination, ., has, this, running, well, ., did, not, even, have, leave, jeep, completely, through, under, thirty, minutes, ., @, brunswick, ,, maine"
47,"got, my, second, dose, pfizer, vaccine, this, am, ., came, back, williamsburg, where, air, is, hazy, smells, burning, bread, ., passover, is, near, ., hard, believe, all, that, we, i, ve, seen, been, through, this, last, year, ., hope, horizon, ., peach, sameach, all, celebrating, ."
