,0
0,"pfizer, shot, one, finally, syringe, so, very, grateful, folded_handslight_skin_tone, #, covidvaccination, #, pfizer, #, thankyouscience"
1,"my, sweet, boy, gabriel, got, his, first, dose, #, pfizer, today, ., he, ', i, such, champ, ..., flexed_bicepssyringebeating_heartLeo"
2,"est, dose, #, pfizer, vaccine, syringethumbs_uplight_skin_tonethumbs_uplight_skin_tonethumbs_uplight_skin_tonesign_of_the_hornslight_skin_tonesign_of_the_hornslight_skin_tonesign_of_the_hornslight_skin_tone, @, bucks, county, community, college, i, lower, bucks, campus"
3,"i, just, got, my, est, coronavirus, couid, -, nineteen, pfizer, shot, @, franciscan, health, hammond, -, hammond, ,"
4,"i, i, i, pfizer, girl, yep"
5,"i, ', i, wondering, if, it, ', i, worth, getting, i, &, amp, ;, i, even, though, i, ', ve, already, got, two, pfizer, shots, ., i, figure, double, protection, plus, free, hot, dog"
6,"second, dose, pfizer, ,, accomplished, ., now, rest, bit, before, finishing, packing, ,, cleaning, ,, donation, runs"
7,"anderson, i, i, got, tickets, pfizer"
8,"i, think, too, uk, study, that, i, i, looking, at, mixing, vaccines, bodes, well, so, far, ,, suggesting, az, +, pfizer, may, fact, provide, even, better, immunity, ., so, fingers, crossed, that, holds, up, ,, then, who, i, i, laughing, nerd_face"
9,"look, what, #, pfizer, has, its, hands, lol, reading, ingredients, entire, label, products, is, so, important, ."
10,"my, second, one, hit, me, really, hard, too, pfizer"
11,"Hey, ,, don, ', i, say, things, that, aren, ', i, true, ., both, modern, and, pfizer, nothing, has, been, published, against, #, fakeness"
12,"i, got, my, second, #, pfizer, shot, yesterday, morning, only, have, slightly, sore, arm, -, same, as, with, my, first, shot, ., just, wanted, put, that, out, there, case, anyone, was, nervous, about, vaccine, side, -, effects"
13,"ayo, pfizer, blew, this, nigga, back, out, face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy"
14,"valued, up, baby, pfizer, is, gonna, let, me, have, hot, girl, summer, syringe"
15,"am, i, holding, this, correctly, #, 1down1togo, #, pfizer, #, pandemiclife, #, covid_19, #, havee, @, hy, -, vee"
16,"nice, day, second, shot, pfizer, -, biotech, ,, thank, you"
17,"very, good, i, have, had, my, first, ten, days, ago, ,, i, didn, i, i, ask, but, was, told, that, pfizer, was, tap, that, day, ., winking_face"
18,"based, something, i, i, i, hearing, antivaxxers, but, i, can, i, i, find, any, indication, where, it, may, be, coming, :, any, indication, blood, transfusions, need, be, differentiated, based, which, vaccine, you, received, so, if, you, had, pfizer, you, cant, get, blood, someone, who, had, modern"
19,"fully, vaccinated, syringewith, pfizer, second, shot, ."
20,"at, least, enough, to, vaccinate, one, ., am, in, May, and, over, am, in, June, ,, just, with, pfizer, beaming_face_with_smiling_eyes"
21,"while, county, said, it, has, roughly, two hundred, people, registered, shots, today, ,, only, about, fifty, those, are, initial, doses, first, shot, modern, /, pfizer, or, single, shot, i, &, amp, ;, i, ., most, those, registered, are, second, shots, ., registration, advance, is, not, required, ."
22,"#, vaccinated, #, pfizer"
23,"pfizer, done, checkmark, i, I, know, it, ', i, not, over, but, it, ', i, like, a, weight, was, lifted, ., I, finally, see, the, end, of, the, road"
24,"extra, -, special, #, funkofashionfriday, highlight, me, this, week, -, decided, marvel, superheroes, accompany, me, my, second, pfizer, vaccine, shot, cap, ,, thor, ,, hulk, know, what, it, i, i, like, take, action, keep, others, yourself, safe, flexed_bicepssyringesuperhero, i, male_sign, i, #, funky, #, marvel, #, gif, #, coloradofunko"
25,"getting, pfizer, microchip, monday, ., please, activate, my, hidden, super, powers, please, folded_handsfolded_handsfolded_hands"
26,"our, vaccine, appointments, were, still, honored, ,, but, with, pfizer, vaccine, ., after, that, ,, program, was, halted, ."
27,"feel, great, so, far, after, second, pfizer, dose, about, one, ., five, hours, ago, ., no, chills, or, moodiness, like, with, est, dose, ., if, you, i, re, not, squeamish, about, needles, like, me, ,, be, sure, get, your, vans, full, but, not, overly, full, stomach, ., that, helps, lessen, immediate, after, symptoms, ."
28,"ah, ,, well, ..., at, a, stadium, in, woodland, to, ,, they, ', re, playing, pure, pfizer, ..., at, the, nag, stadium, ,, I, couldn, ', i, tell, you, ,, and, at, walmart, I, ', i, going, to, ask, this, weekend, ...."
29,"got, my, second, pfizer, shot, today, am, about, work, eight, he, shift, please, pray, any, every, god, you, believe, my, behalf"
30,"minister, confirms, starting, may, ord, deliveries, pfizer, biotech, vaccine, will, now, come, plant, michigan, instead, belgium, #, cannoli, #, covid19"
31,"got, my, second, pfizer, dose, today, this, is, actual, footage, me, moment, i, became, fully, #, vaccinated, #, getvaccinated"
32,"is, your, friend, after, vaccine, ., after, i, got, my, two, vaccines, it, really, helped"
33,"there, is, currently, no, line, at, couid, -, nineteen, vaccine, site, pendleton, ,, ore, ., right, now, ., clinic, ,, which, can, handle, roughly, eight hundred, shots, day, is, open, anyone, ages, sixteen, over, has, all, three, vaccines, modern, ,, pfizer, i, &, amp, ;, i, available, ., #, vaccines"
34,"one, /, two, ., my, husband, ,, got, pfizer, ., also, only, sore, arm, ., he, was, one, first, up, here, gray, bruce, county, because, he, is, seventy-three, ., i, have, not, had, it, yet, ., i, am, wait, list, at, my, pharmacy, ., hubby, &, amp, ;, i, lived, most, our, lives, ., all, our, important, peeps, i"
35,"got, my, first, dose, pfizer, vaccine, ,,,, it, i, i, good, day"
36,"lot, talk, here, people, putting, vaccine, status, dating, apps, ., dose, one, ,, dose, two, ,, pfizer, ,, modern, ,, etc, ., it, i, i, new, caste, system, ."
37,"was, glad, get, my, first, #, pfizer, jab, at, #, suh, yesterday, ,, before, being, discharged, ., huge, thank, you, folded_hands, all, my, dedicated, team, doctors, &, amp, ;, nurses, who, looked, after, me, ., resting, at, home, now, ., #, thisisourshotca, #, vaccinated, #, healthcareheroes, #, covid19bc"
38,"administering, the, est, dose, to, twelve, -, seventeen, before, the, end, of, the, school, year, is, going, to, be, difficult, ., this, will, depend, on, deliveries, from, modern, ,, az, and, i, &, amp, ;, i, ., pfizer, on, its, own, ,, it, will, miss, some"
39,"i, ', i, not, ., i, ', ve, got, good, masks, my, pfizer, jabs, ."
40,"pfizer, shot, two, :, electric, boogaloo"
41,"getting, my, second, pfizer, couid, -, nineteen, shot, ith, ., should, i, just, take, ith, off, #, covidvaccination"
42,"i, ', i, about, get, pfizer, #, two, ., what, side, effects, should, i, expect"
43,"done, both, pfizer, ., no, side, affects, smiling_face_with_hearts"
44,"pharmacies, alberta, manitou, nova, scotia, ,, new, brunswick, all, managing, pfizer, ., it, i, i, pharmacists, who, managed, shingles, vaccine, that, requires, this, type, storage, back, day, too, invested, freezers, ..., we, are, capable, so, much"
45,"she, i, i, fully, valued, #, pfizer, i, *, tech, victory_handmedium, -, light_skin_tonewoman_dancinglight_skin_tone"
46,"just, got, my, first, vaccine, pfizer, ., now, wait, two, weeks, until, next, shot, ., i, hope, my, arm, doesn, i, i, fall, off, lol, grinning_face_with_sweatgrinning_face_with_sweatgrinning_face_with_sweat"
47,"don, ', i, want, scare, ,, just, educate, ., i, had, severe, reaction, my, and, dose, vaccine, ,, violent, shaking, ., it, was, scary, but, temporary, twenty, mins, ., suggest, not, being, alone, after, shot, just, case"
48,"welcome, pfizer, van, squad"
49,"day, one, getting, #, vaccinated, first, dose, pfizer, :, my, arm, is, incredibly, sore, where, i, got, shot, but, other, than, that, i, i, i, feeling, great, no, headaches, ,, no, tiredness, ,, no, other, pain, ., ten, /, ten, would, recommend"
50,"two, weeks, ago, ,, i, think, ., because, my, mum, one, /, two, valued, &, amp, ;, her, younger, daughter, can, i, i, seem, stay, away, each, other, ., she, has, our, two, forbids, right, now, &, amp, ;, i, miss, them, like, crazy, ., she, just, got, pfizer, y, i, day, ;, fiance, not, valued, &, amp, ;, doesn, i, i, want, it, pouting_face, ., i, i, ve, been, valued, since, feb, ."
51,"pfizer, covid19, vaccine, walk, -, ins, today, :, university, southern, california, usc, -, university, park, campus, walk, -, up, with, parking, available, three thousand, seven hundred and one, flower, it, i, los, angeles, ,, ca, ,, ninety thousand and seven, this, is, our, shot, #, covid_19, #, covidvaccine, #, thisisourshot, #, losangeles"
52,"got, my, second, #, vaccination, shot, today, ., this, how, some, y, i, all, be, with, your, cards, face_with_tears_of_joy, #, pfizer"
53,"today, pfizer, handed, request, covid19, vaccine, approval, twelve, -, fifteen, yr, olds, europe, ., is, this, sign, confidence, that, fda, approval, is, right, track"
54,"microbe, #, covid19vaccine, update, -, corona, east, elmhurstmicrobe, first, baptist, church, :, today, tomorrow, as, well, as, monday, ,, five, /, three, through, thursday, ,, five, /, five, ,, am, -, up, ., pfizer, vaccine, with, or, without, appointment, ."
55,"vaccine, level, two, ,, unlocked, one hundred, %, repping, team, pfizer, look, out, ,, it, ., pete, herrera, i, i, will, be, returning, soon, #, covid19vaccine, #, teampfizer, #, rays, thank, you, ,, yellow_heartblue_heart"
56,"getting, my, second, dose, today, #, pfizer, #, vaccine, #, couid"
57,"fuck, yasssssss, i, got, my, est, dose, #, vaccinated, #, pfizer"
58,"man, ,, i, got, that, pfizer, hangover, ., achy, ,, tired, ,, kinda, sweaty, ,, large, sense, malaise, ,, cravings, electroswing, maybe, that, ', i, just, normal, ,, though, ., absolutely, worth, it, see, my, family, ."
59,"don, ', i, worry, ,, here, in, houston, even, in, walmart, at, the, pharmacy, you, just, arrive, ,, you, sign, up, ,, you, wait, your, turn, ,, and, they, give, you, the, vaccine, at, no, cost, ,, you, just, show, any, identification, with, a, photo, and, that, ', i, it, ..., they, ', re, pfizer, ..."
60,"got, my, first, dose, pfizer, feeling, fine, :"
61,"just, full, disclosure, ,, and, shot, pfizer, yesterday, ., almost, no, side, effects, at, all, ., get, vaccinated, ."
62,"please, make, sure, it, ', i, dry, by, noontime, saturday, -, i, get, by, and, pfizer, ex, tomorrow, syringe"
63,"i, went, not, feeling, damn, thing, first, pfizer, vaccine, nausea, chills, within, hour, getting, second, one, woozy_face"
64,"pfizer, pack, rolling, as, we, speak"
65,"night, two, pfizer, ., didn, ', i, get, my, ass, whooped, less, goooomoney, -, mouth_facebackhand_index_pointing_left"
66,"pfizer, doses, watching, me, be, miserable, after, they, couldn, i, i, do, it, themselves"
67,"i, really, had, no, side, effects, either, pfizer, dose, just, pollen, beat, me, fuck, up, today, my, throat, is, shut"
68,"i, i, i, officially, pfizer, princesssparkles, i, i, i, outside, this, summer, face_blowing_a_kiss"
69,"its, hot, girl, /, boy, pfizer, summer"
70,"and, vaccine, shot, pfizer, left, me, with, no, side, effects, syringe, i, i, will, say, that, i, stayed, taking, vitamins, ,, drinking, ginger, tea, ,, emerge, -, i, kombucha, overall, gut, health, ., flexed_bicepsmedium_skin_tone"
71,"we, are, booking, in, -, person, appointments, until, up, today, at, community, place, hub, one thousand, seven hundred and sixty-five, weston, red, appointments, tomorrow, at, hub, ., check_mark_buttonpfizer, check_mark_buttonmust, be, eighteen, +, check_mark_buttonm9n, ,, man, &, amp, ;, mom, individuals, may, register, themselves, &, amp, ;, eligible, members, their, household, ., id, req, ., everyone, register"
72,"done, house, pfizer"
73,"I, get, it, ,, it, ', i, just, confusing, and, misleading, ,, since, then, you, keep, mentioning, only, pfizer, ., again, ,, it, ', i, not, criticism, it, ', i, clarification, ., It, is, very, interesting, to, know, the, complete, process, ,, again, thank, you, very, much, ."
