,0
0,"congrats, arezoo, clapping_handsclapping_hands"
1,"we, still, test, all, our, elective, patients, ., very, low, positivity, rate"
2,"be, interested, positivity, rate"
3,"0Happy_face_smiley9, ,, day, two, pfizer, jab, has, me, my, back, feeling, dog, tired, ."
4,"no, side, effects, after, 1st, shot, ., after, 2nd, shot, i, just, felt, really, fatigued, about, 2, days, ., no, fever, ., pfizer, shot, ."
5,"pfizer, baddies, relieved_face"
6,"2nd, pfizer, vaccine, shot"
7,"history, will, go, down, 8, -, month, -, old, baby, receives, pfizer, covid, -, 19, vaccine"
8,"it, is, officially, 2, weeks, since, my, 2nd, dose, pfizer, ’, s, covid, -, 19, vaccine, ..., and, i, am, feeling, better, than, ever, with, no, major, side, effects, grinning_face_with_sweatsyringeflexed_bicepsmedium, -, light_skin_toneraising_handsmedium, -, light_skin_tone"
9,"finally, ,, first, dose, pfizer, taken, upside, -, down_face"
10,"For, the, Voice, of, America, Taiwan, sister, channel, #, 中TVcompany, #, 华世新ch52, #, 林蓮BEI, reported, that, President, Biden, announced, to, provide, other, countries, #, Pfizer, ,, #, Modena, ,, #, Johnson, vaccines, ., reported, taiwan, affiliate, #, cts, about, announced, sharing, vaccines, with, world, ."
11,"pfizer, -, tunity, comes, twice, lifetime, "", cc, "", :, /, eminem, but, jesus, rose, three, thank, you, king, crown, christ, fbf, ,, please, pray, me, ..., name, ..., #, dropcovid, #, shotforsam"
12,"practice, loving, my, neighbor, ,, i, got, my, 2nd, dose, pfizer, vaccine, yesterday, ., no, significant, side, effects, minor, chills, at, work, this, morning, ., no, substantiated, cause, concern, about, any, safety, issues, ., i, respect, /, believe, it, ', s, personal, choice, ., but, please, #, getvaccinated, ."
13,"first, dose, pfizer, was, just, wicked, headache, probably, dehydration, arm, soreness, ,, second, dose, was, just, no, energy, 3, days, slight, soreness, 1, day, ,, no, headache, ,, fever, or, anything, though"
14,"hooray, it, is, done, beaming_face_with_smiling_eyes, i, got, my, pfizer, shot, at, 3, :, 40, pm, ., no, side, effects, …., yet, face_with_medical_mask"
15,"i, mean, i, got, pfizer, i, ’, m, not, hot, so, zany_face"
16,"thanks, your, remarks, about, pfizer, vaccine, ., i, ’, m, fully, vaccinated, ,, but, your, words, put, me, at, ease, ., i, ’, ve, only, had, sore, arm, no, other, side, effects, ., smiling_face_with_smiling_eyes"
17,"miss, this, at, 5, “, vaccinate, as, you, graduate, ”, is, state, ’, s, new, motto, as, pfizer, ’, s, vaccine, is, authorized, by, fda, children, ages, 12, -, 15, ., take, listen, ."
18,"post, dose, 1, #, covidvaccine, strut, feeling, grateful, years, scientific, development, that, got, mrna, technology, ready, prime, time, ., #, thisisourshotca"
19,"pfizer, here, too, ., had, shot, tuesday, ,, worked, wednesday, but, felt, increasingly, fatigued, achy, throughout, day, ., took, thursday, off, ,, by, that, afternoon, ,, i, was, fine, ."
20,"i, got, my, #, pfizervaccine, today, as, well, local, pharmacy"
21,"i, can, feel, pfizer"
22,"2nd, dose, pfizercheck_mark_button"
23,"The, homophobia, and, diskrimination, that, he, suffered, inside, his, Toluca, plant, will, not, go, unpunished, ., I, continue, to, fight, ."
24,"great, news, i, just, got, confirmation, central, outreach, that, if, you, would, like, get, your, first, dose, pfizer, vaccine, ,, you, can, come, saturday, ,, 5, /, 22, get, your, 1st, dose, reminder, those, who, got, their, first, shot, 5, /, 1, return, this, saturday, their, 2nd, shot, share"
25,"no, gtees, with, vaccine, syringe, ., good, read, ., this, is, with, pfizer, /, moderna, only, ."
26,"thank, you, for, leading, by, example"
27,"course, you, ', re, wrong, ., following, are, excerpts, different, articles, published, by, nyt, which, stipulate, fact, pfizer, moderna, participated, benefited, #, operationwarpspeed, ., now, don, ', t, you, feel, stupid"
28,"date, correction, :, firm, is, offering, #, pfizer, #, johnsonandjohnson, vaccines, this, upcoming, wednesday, 5, /, 19, •, update, :, fda, authorized, pfizer, age, group, 12, -, 15, years, emergency, use, last, week, •, appointments, recommended, ., walk, -, ins, are, welcome, ., #, fresno"
29,"got, first, dose, pfizer, ., no, side, -, effects, so, far, other, than, newfound, fluency, mandarin, expertise, helicopter, repair, ."
30,"tabernacle, missionary, baptist, church, will, be, giving, free, pfizer, vaccine, shots, this, thursday, ,, may, 20, ,, 2021, 11am, -, 4pm, ., 10115, edes, ave, ., oakland, ,, california, 94603"
31,"my, son, got, his, pfizer, microchip"
32,"yes, ,, i, think, paracetamol, is, slightly, different, molecule, than, acetaminophen, tylenol, brand, name, with, similar, analgesic, properties, ., did, you, get, pfizer, or, az, ,, or, other"
33,"ccps, is, hosting, free, covid, -, 19, pfizer, vaccine, clinics, may, 24th, children, age, 12, &, amp, ;, up, ., clinics, will, be, 9, :, 00am, -, 12, :, 00pm, at, hhs, &, amp, ;, same, day, at, cchs, 1, :, 00pm, -, 3, :, 00pm, ., vaccinations, are, by, appointment, only, at"
34,"my, wife, son, both, had, allergic, reactions, first, pfizer, shot, had, be, hospitalized, ., no, second, shot, allowed, ., if, you, have, anaphylactic, allergies, foods, ,, meds, ,, bees, ,, do, not, take, pfizer, shot, 5, days, hospital, my, son, ,, medication, caused, numbness, ."
35,"houston, methodist, will, be, independence, heights, this, saturday, at, booker, t, ., washington, high, school, offering, free, pfizer, vaccinations, people, 12, &, amp, ;, up, ., partnership, with, lucille, ', s, 1913, ,, participants, will, receive, free, meal, compliments, lucille, ', s, kitchen, ., share, this, please"
36,"The, United, States, monopolizes, the, two, main, ones, ,, Pfizer, and, Moderna, ., What, should, the, WHO, ,, the, UN, do, ,, demand, that, they, distribute, vaccines, equitably, or, have, their, own, warehouse, ?"
37,"first, pfizer, was, worse, me, ."
38,"pfizer, syringe, #, 2"
39,"pfizer, ., i, spent, my, day, doing, what, lily, pictures, here, ,, unvaccinated, did, ."
40,"pfizer, produces, much, stronger, protection, if, doses, months, apart, :, study"
41,"first, dose, pfizer, vaccine, ,, got, new, ipad, same, day, ￼, coincidence, or, all, part, bill, gates, big, plan, track, me"
42,"Hello, ,, when, will, there, be, an, opportunity, to, apply, the, second, dose, of, the, Pfizer, vaccine, for, health, personnel, in, public, hospitals, ?"
43,"team, pfizer, cross_mark, team, moderna, cross_mark, team, astrazeneca, cross_mark, team, vaccine, check_mark_button, #, getvaccinated, #, bcpoli"
44,"went, my, 1st, dose, i, got, pfizer, vaccine, ., looking, forward, having, some, solid, protection, against, pandemic, #, pfizervaccine"
45,"pfizer, time, ."
46,"yes, team, pfizer"
47,"call, my, pfizer, princess, ls"
48,"i, got, pfizer, i, scheduled, at, convention, center, it, was, super, easy"
49,"not, sure, ,, just, got, pfizer, vaccine, yesterday, ."
50,"suddenly, my, iphone, 12, got, 5g, ...., just, kidding, ., it, always, had, it, ., just, doing, my, part, get, back, normal, ., if, you, ’, ve, got, tinfoil, hat, please, don, ’, t, come, me, lol, #, getvaccienated, #, pfizer, @, genesis, center"
51,"final, got, my, 2nd, pfizer, shot, will, be, good, go, 2, weeks, @, arcadia, ,, california"
52,"Remember, that, we, are, waiting, for, you, on, Tuesday, ,, May, 18, ,, from, 8, am, to, 2, pm, for, a, #, vaccination, day, against, #, covid19, ,, no, appointment, is, required, ., girls, and, boys, 12, years, +, can, attend, because, the, vaccine, is, #, pfizer, ."
53,"pfizer, ,, sore, arm, week, ,, really, tired, two, days, ."
