,0
80000,"there, would, be, the, pfizer"
80001,"yes, bandera, we, already, saw, it, ,, now, we, have, to, investigate, if, you, can, put, pfizer, or, modern, because, she, put, astra, ., thank, you, face_blowing_a_kiss"
80002,"pfizer, here, ., i, called, my, doctor, yesterday, advise, re, :, booster, myself, because, underlying, genetic, condition, i, ', i, old, ., i, ', i, still, waiting, decision"
80003,"i, think, all, us, should, invest, pfizer, modern, ., especially, black, folks, ."
80004,"i, meant, his, sleep, ., while, was, sleeping, have, nurse, twice, stick, pfizer, jab, his, arm"
80005,"apparently, only, pfizer, is, the, only, one, that, has, a, study, for, this, group, ., So, what, is, worrying, is, a, widespread, return, to, school, also, for, age, groups, under, twelve, years, of, age, and, who, still, cannot, be, vaccinated, because, there, are, no, studies, ."
80006,"Serious, question, :, there, are, already, studies, on, the, application, of, the, Pfizer, vaccine, for, that, age, group, that, you, mention, ."
80007,"rhode, islanTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry, if, you, i, re, moderately, severely, immunocompromised, ,, you, can, get, third, dose, pfizer, or, modern, today, ., how, make, appointment, down_arrow, i"
80008,"seems, as, though, providing, pfizer, vaccine, has, encouraged, more, people, get, it, arkansas, ."
80009,"with, vaccines, losing, their, effectiveness, pfizer, is, only, forty-two, %, effective, against, so, -, called, delta, variant, ,, will, those, requiring, vaccines, also, require, vaccinated, people, get, every, new, booster, that, comes, out"
80010,"red_circle, pfizer, -, biotech, modern, poised, make, billions, couid, -, nineteen, boosters, ..., this, is, about, robbing, governments, ..., harming, repopulating, as, many, us, as, possible, ., this, is, not, science, ...., this, is, coup, heist, ."
80011,"shocking, isn, ', i, this, red_circle, pfizer, -, biotech, modern, poised, make, $$$, billions, couid, -, nineteen, boosters"
80012,"are, we, surprised, by, this, red_circle, pfizer, -, biotech, modern, poised, make, billions, couid, -, nineteen, boosters"
80013,"red_circle, pfizer, -, biotech, modern, poised, make, billions, couid, -, nineteen, boosters, ., is, anyone, surprised, they, are, harming, attempting, depopulate, our, society, money, ..., rob, people, ..., dead, people, can, ', i, respond, now, can, we"
