,0
0,"i, whoever, doesn, i, i, want, get, vaccinated, i, really, you, think, that, i, i, way, military, works, hahahahahahaha, i, okay, ., face_with_tears_of_joy"
1,"that, story, says, truckers, with, company, who, are, not, vaccinated, have, simply, been, reassigned, routes, that, dont, cross, border, ., virtually, none, what, we, ', ve, been, seeing, is, accurate, ., it, ', i, disinformation, campaign, ., it, isn, ', i, real, ."
2,"would, you, care, share, published, science, supporting, these, necessary, reasonable, health, measures, that, generally, apply, only, one, most, vaccinated, countries, world"
3,"when, you, gloss, over, this, illegality, ,, or, anything, he, did, ,, you, leave, his, supporters, shrugging, their, shoulders, ., that, i, i, what, reporters, did, about, every, horrible, thing, he, had, done, during, his, sixty, +, years, &, amp, ;, because, it, we, ended, up, with, him, i, ., i, ., call, spade, spade, ."
4,"but, you, weren, ', i, wrong"
5,"my, dad, millions, have, been, lied, by, criminal, doctors, ,, about, couid, ., i, i, i, horrible, position, because, those, lies, had, give, permission, his, medical, team, terminate, life, sustaining, measures, my, dad, ., if, he, were, vaccinated, he, would, still, be, here, ., #, getvaccinated"
6,"there, is, no, good, reason, force, vaccinations, ., canadians, have, taken, vaccine, willingly, it, doesn, ', i, eradicate, couid, ., remember, originally, talk, seventy, %, vaccinated, was, all, that, was, required, ., far, above, that, now, ,, no, need, force, single, jab, ., no, such, thing, as, zero, couid, ."
7,"i, heard, gavin, newsome, is, lifting, indoor, mask, restriction, ,, vaccinated, feb, with, ., like, at, playoff, game, he, was, at"
8,"deaths, heavily, vaccinated, israel, ."
9,"if, #, freedumbconvoy, truly, believed, science, ,, they, ', i, wear, masks, get, vaccinated, ., #, cannoli, instead, ,, they, ', re, trying, use, statements, their, advantage, ., #, cannoli"
10,"because, many, children, are, not, vaccinated, where, many, politicians, are, valued, ,, boosted, &, amp, ;, testing, neg, ."
11,"likely, false, ,, misleading, at, best, ., vaccinated, are, getting, bona, like, crazy, you, know, it, ."
