,0
0,"i, don, i, i, trust, anybody, ., but, i, trust, science, /, data, ., also, ,, rich, got, vaccinated, first, ,, so, i"
1,"so, i, guess, i, am, not, human, being, worthy, dignity, according, you, ., i, guess, marginalized, people, don, ', i, really, matter, you, unless, they, ', re, vaccinated, ..............., protest, ottawa, is, peaceful, ., stop, believing, lies, just, because, justin, trudeau, has, nimbly, issues, ., go, out, eyes"
2,"get, bent, with, your, links, you, profit, off, of, ., you, ripped, off, design, flog, your, links, all, over, ., take, your, trash, somewhere, else, ."
3,"you, know, who, i, i, less, likely, spread, it, than, vaccinated, people, who, recovered, couid, naturally, ., winking_face"
4,"hey, ,, one, my, cousins, is, one, biggest, soy, farmers, north, america, ,, so, it, i, i, thumbs_up, my, book, ., although, i, sadly, personally, avoid, soy, because, my, skin, hates, me, ."
5,"i, felt, guilty, other, day, because, i, needed, milk, my, daughter, i, i, cereal, but, i, forgot, my, mask, at, home, ., i, am, fully, vaccinated, ., i, still, felt, so, scared, i, went, home, get, my, mask, &, amp, ;, store, only, had, ten, minutes, till, it, closed, ."
6,"um, ,, vaccinated, people, spread, virus, just, as, easily, as, vaccinated, people"
7,"i, have, hardest, most, rewarding, job, ., i, love, what, i, do, ., let, us, stop, division, act, help, us, at, bedside, ., we, are, overwhelmed, with, so, many, sick, patients, ., please, ,, get, vaccinated, wear, good, in, -, ninety-five, or, i, -, ninety-five, mask, ., #, nursetwitter"
8,"yeh, ,, even, with, per, between, seventy-two, ninety, hours, before, requirement, be, fully, vaccinated, ., it, ', i, just, really, hard, keep, omicron, out, it, seems, ., this, is, really, concerning, ."
9,"so, what, if, someone, chooses, not, get, vaccinated, dies, ,, why, do, you, care, they, made, personal, choice, ., if, you, want, go, skydiving, your, parachute, doesn, i, i, work, ,, that, i, i, tragedy, ,, but, i, i, i, not, going, start, demanding, people, stop, skydiving, ."
10,"but, i, your, vaccinated, nerd_faceloudly_crying_face, #, reko_osofunny, via, speaking_headmanefirepolice_car_lightfire"
11,"well, damn, i"
12,"no, he, literally, has, anti, -, baxters, all, time, ., not, only, that, but, this, clip, he, clearly, says, get, your, children, vaccinated, ,, now, it, ', i, kids, don, ', i, need, vaccine, ., what, changed, other, than, who, is, listening, him, ,, so, it, becomes, financial, incentive, ."
13,"proverbial, you, ., i, literally, see, people, calling, my, death, because, i, cannot, be, vaccinated, ., it, is, hard, believe, lies, when, they, ', re, told, about, you, ."
