Datetime,Tweet Id,Text,Username
2022-02-10 23:59:17+00:00,1491924766889955329,$OCGN FDA considering authorizing Pfizer vaccine for 2-4 year olds even though it doesn’t meet key target in clinical trial!! FDA meeting feb 15. Absolutely ridiculous!! 👇,muhammadasad251
2022-02-10 23:58:01+00:00,1491924446906654723,@maldita Y encima decís que lo de que con Omicfon no sirven estas vacunas es falso cuando lo ha admitido hasta el CEO de Pfizer y que por eso están haciendo otra xd https://t.co/pW3iniuCjP,FranGarcia_07
2022-02-10 23:57:06+00:00,1491924215829872641,@JaafarHeikel @MrM10975005 @palombaderio En attendant l’examen des documents pfizer voici ce que l’armée a comptabilisé dans leurs rangs https://t.co/A8np6uFsdT,AllanicFabian
2022-02-10 23:53:44+00:00,1491923370656645132,"@JaafarHeikel @MrM10975005 @palombaderio D’accord sur endémie j’ai fait une confusion de terme.Vous ne pouvez connaître les effets secondaires puisque nous avons pas encore les chiffres des études pfizer puisqu’après avoir fait de la rétention d’information,un tribunal les a condamné à délivrer l’intégralité des etude⬇️",AllanicFabian
2022-02-10 23:51:05+00:00,1491922701807763488,"Pfizer veröffentlicht Geschäftsbericht 2020/21: Rekordumsatz, aber Sorgen vor Ende der Pandemie — RT DE https://t.co/7z3Pjbuf7i",GrafenWolfgang
2022-02-10 23:50:07+00:00,1491922458504536068,"L'autre excellente nouvelle du jour c'est l'obligation de #Pfizer par la justice Texane de publier les données, avant retraitement, sur les injections COVID.
#NonAuPassVaccinal
#PassDeLaHonte
#NonAuPassVaccinal https://t.co/achNcWsL7p",je_like
2022-02-10 23:48:25+00:00,1491922033269264391,"@Noe67950066 @navedelmisterio @janogarcia_ Nadie duda que el suicidio es una tragedia, pero el colapso sanitario es peor puesto que impide que se atiendan debidamente otros pacientes entre ello los psiquiatricos. Por cierto ¿sabe que Pfizer tiene tratamiento para la depresión entre otros?",aqueipot
2022-02-10 23:45:27+00:00,1491921285693296642,@dreamcore_elegy @MichaelYeadon3 @BadVaccineTakes I got Pfizer AIDS the best one. What did you get?,Hicksyfern
2022-02-10 23:44:35+00:00,1491921067702730759,"@SvenBuchholz4 Die Studie ist nur von Pfizer bezahlt, wird aber von einem Dienstleister gemacht, der alles dafür tut, dass sie auch ein Erfolg wird, sonst gibt's nachher keine Folgeaufträge.",cvollrath
2022-02-10 23:44:11+00:00,1491920966942875649,"Sponsored by @pfizer and said in Dec 21 that Omicron would be the worst variant yet.
Which it wasn't...even. https://t.co/pJtK6xijDJ",cptndemocracy64
