,0
0,"plenty, people, younger, fitter, than, you, have, died, covid, that, wouldn, ', t, otherwise, had, they, been, vaccinated, ."
1,"we, ’, re, going, continue, masking, ,, even, though, we, ’, re, 3x, vaxxed, ., we, have, autoimmunities, ,, it, ’, s, just, not, worth, risk, as, our, county, is, not, highly, vaccinated, ,, is, very, anti, -, vax, /, anti, -, mask, ."
2,absofuckinglutelyfabulouz
3,"who, cares, i, ', m, just, glad, trump, is, not, our, president, anymore, can, you, at, least, admit, we, don, ', t, have, lunatic, anymore, oval, office"
4,"i, so, agree, with, this"
5,"any, know, when, skating, will, start, nbc"
6,"...., may, i, freak, out, about, how, adorable, your, dog, is, it, ', s, kind, opposite, tone, thread, i, don, ', t, want, detract, appear, oblivious, by, doing, so, =\"
7,"well, ,, i, am, fully, vaccinated, ., i, did, everything, right, by, following, health, restrictions, tee, ., i, would, be, interested, hear, how, keeping, restrictions, is, currently, slowing, spread, r, value, virus, is, over, 4, ., absolutely, zero, restrictions, help, ., prove, me, wrong"
8,"going, exciting, concert, shortly, ., excited, see, part"
9,"best, way, “, let, go, ”, it, would, be, pass, law, that, says, unless, you, are, medically, unable, get, vaccinated, ,, you, will, not, be, treated, covid, -, 19, or, any, its, complications, ."
10,"but, most, people, who, are, vaccinated, ,, won, ', t, get, sick, with, symptomatic, covid, ., vaccines, do, incredibly, well, with, such, high, amount, virus, circulation, ."
11,"maybe, cuz, you, ', re, not, likable, ., that, ', s, why, you, have, no, friends, ., that, or, all, your, friends, got, vaccinated, wear, masks, your, odd, one, out, still, believing, trumps, claims, this, would, all, go, away, april, 2020"
12,"i, wear, mask, so, i, don, ', t, get, covid, vaccinated, ."
13,"i, ', m, pretty, good, with, it, ., but, i, do, prefer, backend, with, javascript"
14,"high, school, senior, here, i, think, mandate, should, end, fully, vaccinated, individuals, ,, but, people, that, want, keep, wearing, mask, ,, they, should, be, allowed"
15,"people, are, checked, out, #, covid19, will, thrive, because, it, ,, more, need, vaccinated, before, we, consider, going, maskless, ."
16,"we, love, ya, too, ash"
17,"dead, kennedy, ’, s, grimacing_face, actual, punk, band, was, amazing, ,, fuck, off, nazi, punks, is, fresh, today, as, 40, years, ago, ."
18,"you, can, get, tetanus, infection, ,, but, because, you, ', re, vaccinated, ,, you, won, ', t, get, sick, ., vaccine, isn, ', t, force, field, preventing, you, inhaling, virus, or, bacteria, ."
19,"vaccinated, or, have, negative, test"
20,"i, would, not, dis, -, a, -, brie, ., winking_face_with_tongue"
21,"required, many, nyc, ca, ., if, you, get, exposed, someone, with, covid, outside, are, unmasked, you, have, quarantine, at, home, ., many, still, require, outside, regardless, ., yes, ., this, is, highly, vaccinated, areas, ."
22,"bob, saget, ', s, cause, death, -, head, trauma, if, i, was, betting, man, ., i, ', d, say, he, passed, out, like, all, other, "", vaccinated, "", we, ', ve, witnessed, &, amp, ;, nailed, his, head, something, ., example, :, just, like, comedian, yesterday, who, fractured, her, skull, stage, ."
23,"clearly, new, pandemic, vaccinated, ..., #, covid19aus"
24,"learning, balance, being, better, than, those, before, you, while, also, protecting, yourself, is, really, difficult, too, ., just, try, not, set, yourself, fire, keep, other, people, warm"
