,0
0,"same, consideration, covid, ,, it, ', s, just, anti, -, vaxxer, propaganda, that, your, group, buys, in, ., i, ', m, sorry, ,, but, there, is, no, restriction, freedom, ., you, are, still, free, not, get, vaccinated, ,, but, as, consequence, you, renounce, certain, rights"
1,"this, chart, shows, that, :, vaccinated, self, -, select, low, risk, ,, as, evidenced, by, risk, 2, ., 6x, ratio, day, 1, then, ,, significant, immune, depression, following, jab, ,, with, increased, odds, infection, then, it, takes, 2, weeks, just, get, back, baseline, day, 1, ."
2,"this, protest, is, not, against, vaccines, ., most, these, protesters, people, are, fully, vaccinated, ., instead, this, protest, is, against, track, &, amp, ;, trace, technology, ,, digital, vaccine, passports, &, amp, ;, vaccine, mandates, ., also, that, this, track, &, amp, ;, trace, technology, will, be, used, after, pandemic, ."
3,"let, ’, s, make, better, future, than, one, where, democracy, dies, because, lawmakers, are, too, beholden, special, interests, act, ."
4,"still, gonna, wear, mask, protect, my, autistic, preschoolers, who, can, ’, t, get, vaccinated, or, wear, masks"
5,":, “, the, most, poignant, failure, as, that, democrats, progressives, ,, who, ,, when, they, controlled, congress, white, house, ,, failed, enact, reforms, –, such, as, voting, rights, expanded, child, tax, credit, --, that, would, have, tipped, balance, back, toward, democracy, …”"
6,"guys, :, 2005, ,, sandy, berger, lost, his, law, license, ,, was, stripped, his, security, clearance, ,, was, fined, $, 50, ,, 000, ,, was, sentenced, two, years, probation, 100, hours, community, service, smuggling, exactly, four, documents, out, national, archives, ., four, documents, ."
7,"or, ,, now, stay, with, me, here, ,, pandemic, is, changing, into, endemic, as, forecasted, with, more, people, vaccinated, we, can, begin, return, something, closer, normal, ., good, god, ,, this, is, surprise, you"
8,"please, don, ', t, ., please, continue, masks, ., covid, is, lethal, sneaky, bit, $, h, omicron, s, cousin, is, coming, so, why, even, say, this, do, you, not, give, shit, about, kids, under, 5, most, kids, aren, ', t, vaccinated, cuz, their, parents, are, idiots, ."
9,"nope, ,, that, ', s, why, i, asked, why, they, were, protesting, because, they, ', re, all, adults, whose, parents, had, vaccinated, otherwise, someone, with, polio, should, have, spoken, up, by, now, ., i, ', m, not, saying, that, they, don, ', t, have, right, protest, either, ."
10,"exactly, :-"
11,"please, tell, us, what, misinformation, vaccinated, pro, -, vaccine, joe, rogan, said, ."
12,"rhythmic, gymnastics, is, hotbed, eating, disorders, ,, what, i, understand, ."
13,"true, ., amusingly, put, ."
14,"getting, ready, with, my, coworker, last, night, go, clean, up, our, very, sick, covid, patient, once, again, ., looking, forward, day, when, we, don, ', t, have, dress, like, astronauts, order, stay, safe, do, our, work, ., please, get, vaccinated, ., please, ."
15,"it, took, them, year, do, this"
16,"no, need, worry, republicans, don, ', t, work, .."
17,"that, still, works, out, 500, deaths, day, among, vaccinated, americans, recent, weeks, ., this, is, inversion, typical, base, -, rate, fallacy, ., recall, :, if, 100, %, americans, were, fully, vaxxed, ,, 100, %, deaths, would, be, among, fully, vaxxed, ., that, wouldn, ’, t, mean, anything, about, ve, ."
18,"1, /, we, are, no, longer, tracking, %, people, "", fully, vaccinated, ."", instead, ,, we, ', re, focusing, doses, given, within, last, six, months, ,, which, are, more, likely, provide, protection, ."
19,"let, ’, s, talk, about, your, daughters, school, ., do, they, have, mask, mandates, do, they, have, be, vaccinated, what, have, you, done, stop, that"
20,"i, am, tripled, vaccinated, wear, mask, wherever, it, is, recommended, ., not, that, i, think, they, help, much, but, i, don, ', t, want, people, feel, anxious, ., my, issue, was, hypocrisy, ., tired, seeing, leaders, who, impose, mandates, ,, violating, rules, they, set, ."
21,"do, you, believe, #, january6th, insurrection, was, “, legitimate, political, diskourse, ”, like, your, party, does, hundreds, police, officers, were, harmed, several, ultimately, died, because, what, happened, that, day, ., you, can, ’, t, support, police, ’, s, stance, about, insurrection, ."
22,"you, don, ’, t, get, chicken, pox, because, kids, get, vaccinated, against, it, now, ., person_shrugging, ‍, male_sign, ️"
23,"how, many, percent, people, are, dying, covid, when, vaccinated, what, is, age, range, people, are, most, likely, die, covid, even, if, they, are, fully, vaccinated, ryan, mcmahon"
24,"it, ’, s, sad, that, million, americans, lost, their, lives, because, trump, gop, tried, cover, up, pandemic, ., remember, ,, more, than, 90, percent, all, new, covid, cases, are, people, who, have, not, been, vaccinated, ."
25,"they, just, asked, me, get, covid, test, thursday, ., which, means, i, ', ll, be, close, contact, with, drew, iy, already, requires, you, be, fully, vaccinated, ."
26,"you, go, twitterraised_fistmedium_skin_toneraised_fistmedium_skin_toneraised_fistmedium_skin_tone"
27,"my, grand, -, nieces, ,, ab, addie, ,, have, sold, more, than, 400, boxes, girl, scout, cookies, can, you, help, them, meet, their, goal, sell, cookies, all, 50, states, buy, online, them, at, link, below, ."
28,"it, ’, s, not, contest, ., get, vaccinated, lose, weight, ."
29,"important, data, about, long, covid, ., “, we, don, ’, t, know, long, term, side, effects, vaccine, ”, crowd, ., it, ’, s, not, worth, risking, long, covid, get, vaccinated"
30,"we, always, did, boston, brown, bread, old, commercial, can, ., tin, foil, top, ., probably, not, healthiest, ., haven, ’, t, made, that, or, indian, pudding, ages"
31,"once, they, ', re, all, vaccinated"
32,"thank, you, so, often, biden, says, that, hospitals, there, are, only, occasional, vaccinated, person, news, keeps, showing, doctor, saying, at, her, hospital, only, 1, or, 2, st, most, are, vaccinated, yet, that, is, just, not, true, ., pamdemic, unvaxd, is, false, &, amp, ;, forgets, those, vulnerable"
33,"we, ', re, good, ."
34,"90, %, who, are, vaccinated, are, not, protesting, -, they, ’, re, continuing, work, ., it, ’, s, other, 10, %, funded, by, far, right, us, agitators, who, have, occupied, downtown, week, ,, displaying, nazi, symbols, ,, calling, death, pm, ,, harass, threaten, women, ,, poc, ,, homeless, ,, &, amp, ;, residents"
35,"if, anything, ,, things, skating, have, gotten, worse, ,, when, that, book, was, published, ,, it, was, still, possible, skaters, their, 20s, win, world, olympic, titles, ., those, days, are, gone, ."
36,"i, never, lost, any, my, rights, ,, tomi, ., i, chose, get, vaccinated, but, if, i, hadn, ’, t, made, that, choice, then, i, would, accept, fact, that, there, were, some, things, i, couldn, ’, t, do, or, places, i, couldn, ’, t, go, ., my, choice, ."
37,"you, ', re, one, citing, study, that, says, "", """
38,"*, commits, awoo, *"
39,"it, has, refried, beans, ., some, reason, ., because, i, guess, having, regular, kidney, ,, pinto, ,, or, black, beans, ,, or, chickpeas, ,, would, be, too, much, texture, fiber, ,, lack, lard"
40,"well, i, flirt, with, you, smirking_face"
41,"you, mean, ones, that, all, got, vaccinated, those, ones, thinking_face"
42,"also, ,, can, we, all, remember, moment, every, single, canadian, is, required, get, vaccinated, enter, or, leave, canada, when, not, crossing, as, part, their, job, ., demands, truckers, looks, little, bit, like, precious, snowflake, demands, ., no, ,, you, ', re, really, not, that, special, ."
43,"it, is, not, safe, rescind, mask, mandates, because, not, enough, children, are, vaccinated, ., this, is, what, doctors, say, ., listen, doctors, ., #, wearamaskface_with_medical_mask, #, getvaccinated, #, vaccineswork"
44,"big, lie, is, convoy, complaint, was, mandate, forcing, truckers, be, vaccinated, ., there, ', s, no, such, mandate, face_with_symbols_on_mouth, cpc, agenda, force, pmjt, resign, ., not, happening, ., now, pc, premiers, will, lift, mandates, they, controlled, all, time, &, amp, ;, say, pm, failed, act, causing"
45,"belated, but, we, ', ll, worth, wait, birthday, present, my, parents, ."
46,"i, know, i, may, sound, daft, ,, but, i, keep, thinking, -, 1, they, are, fully, vaccinated, adults, 2, kids, were, too, young, be, vaxxed, 3, blue, states, are, starting, remove, school, mandates, so, 4, signaling, end, is, near, ., unfortunately, ,, this, is, all, way, too, nuanced, gop, not, make, negative, ads"
47,"1, /, 3, vaccinated, americans, cut, ties, over, vaccine, ., wow, ., if, you, ', re, curious, about, diskussing, this, more, ,, we, ', re, running, session, "", the, relational, cost, digital, disinformation, "", at, upcoming, byte, conference"
48,"i, happened, agree, with, this, nut, job, ,, enough, with, masking, kids, ., both, mine, are, vaccinated, had, coved, december, ,, they, need, oxygen, ., time, lift, these, rules, ,, enough"
49,"must, be, farmer, after, all, ,, women, are, not, tiny, helpless, peepers, but, strong, adults, willing, get, themselves, their, children, vaccinated, ."
50,"tens, thousands, canadians, have, had, be, vaccinated, work, ..., decades, ., read, collective, agreement, almost, any, hospital, ., never, mind, fact, that, it, ', s, temporary, policy, ., this, is, just, anti, -, vax, protest, ."
51,"healthy, lifestyle, plus, getting, fully, vaccinated, boosted, is, orders, magnitude, better, yourself, others, around, you, than, healthy, lifestyle, alone, ., one, is, not, substitute, other, ."
52,"as, i, said, i, would, believe, this, bs, if, rest, population, was, vaccinated, we, could, reach, herd, immunity, by, vaccine, ."
53,"thank, you, reading, sharing, ., humbled, honored"
54,"kids, suffer, covid, ., get, them, vaccinated, ., #, vaccineswork"
55,"hope, you, feel, better"
56,"wife, vaccinated, ,, i, ’, m, not, ., both, got, covid, thanksgiving, week, day, apart, ., same, symptoms, ,, same, outcome, ., no, difference, between, us, ., not, double, blind, study, ,, just, anecdotal, ., still, ,, it, ’, s, emblematic, disinformation, provided, by, our, own, government, ."
57,"wasn, ', t, guy, left, super, troopers"
58,"people, don, ', t, get, why, vaccines, are, required, before, transplant, surgery, ., this, is, why, ., no, immunity, after, transplant, even, if, you, get, vaccinated, ."
59,"that, ', s, amazing, ..., but, it, sure, is, coldcold_facecold_face"
60,"horrible, that, they, couldn, ’, t, wait, until, under, 5, could, be, vaccinated, ., pouting_face"
61,"i, know, guy, that, had, his, 10, year, old, vaccinated, 2, weeks, later, kid, had, heart, attack, ., very, healthy, kid, with, no, issues, before, shot, ."
62,"who, estimates, at, least, 3m, deaths, ,, usa, has, had, 901k, ., fortunately, we, have, 64, ., 3, %, vaccinated, us, ;, &, lt, ;, 1, %, has, had, serious, covid, /, deaths, ., it, ’, s, not, hypochondria, if, covid, ’, s, been, around, over, 2, years, ,, so, many, people, are, refusing, vaccinate, ., is, there, test, being, daredevil"
63,"even, so, ,, if, she, keeps, trying, do, them, eteri, way, ,, she, will, age, out, being, able, do, it, ., her, back, will, start, making, it, impossible, ., that, ', s, end, ., she, gets, replaced, by, 3, new, 15, -, year, -, olds, who, can, do, not, only, what, she, used, be, able, do, ,, but, more, ."
64,"this, is, not, tweet, leader, ., leader, would, take, total, responsibility, actions, their, team, apologize, minor, his, family, ., this, tweet, is, example, #, gopgaslighting, ."
65,"de, -, politicize, pandemic, that, ', s, rich, coming, you, ., canadians, have, been, together, this, whole, time, ,, yet, your, support, honkfest, proves, you, don, ', t, care, about, majority, canadians, who, went, work, essential, industries, got, vaccinated, pay, your, salary, ."
66,"face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy, i, forgot, about, this"
