,0
0,"entire, point, original, post, is, that, circumcision, is, form, genital, mutilation, ., you, came, said, “, male, genital, mutilation, is, another, thing, ”, which, means, you, were, saying, that, circumcision, isnt, ., no, one, has, said, it, ’, s, exactly, same, ."
1,"police, corporal, saves, student, oncoming, car"
2,"exactly, ., he, should, go, dupont, circle, try, same, stunt, ."
3,"awwww, :-, is, he, ok, that, happened, my, rottweiler, twice, :-, second, time, they, use, cadaver, ligaments, it, was, successful, ."
4,"prob, ., because, we, ', ve, already, got, plenty, stats, vaccinated, -, waning, after, 8, weeks, ish"
5,"human, decency"
6,"fully, vaccinated, kid, at, school, gave, my, masked, kid, covid, ., seems, you, only, want, look, at, select, data, points, ., your, ‘, science, ’, is, made, up, bs, ."
7,"there, is, no, bottom, insanity, ., n95, masks, vaccinated, 20, -, somethings, who, are, world, class, hockey, players, /, athletes, :"
8,"total, vaccinated, is, total, number, shelby, county, residents, who, have, received, at, least, one, dose, vaccine, ."
9,"only, if, your, vaccinated, can, that, happen, ."
10,"just, got, my, stash, ., call, me, grateful, folded_hands"
11,"i, ', m, so, happy, you, ., red_heart, ️"
12,"great, point"
13,"tough, guys, their, own, minds, -, these, protesters, are, ', wild, stallions, running, free, glorious, liberty, '., as, manure, piles, up, -, these, protesters, are, ', horse, ', s, asses, stinking, up, other, people, ', s, neighborhoods, '., *, canadian, women, hockey, team, -, all, wearing, masks, &, amp, ;, vaccinated, #, cdnpoli"
14,"13, states, back, mexican, governments, lawsuit, against, gun, manufacturers"
15,"people, won, ’, t, get, vaccinated, or, wear, masks, irs, thinks, they, ’, re, going, get, everyone, scan, their, face, pay, taxs, lmfao, ., i, bet, whole, bunch, people, stop, ., people, will, start, taking, advantage, not, paying, taxs, like, rich, have, done, decades, ., right, privacy"
16,"20, year, old, very, handsome, son, ."
17,"here, ', s, portion, transcript, that, states, that, if, you, are, vaccinated, you, can, still, contract, virus, ,, but, it, likely, won, ', t, make, you, as, sick, ."
18,"she, ’, s, always, blabbing, about, 2, 3, year, olds, ., pretending, like, she, has, one, ., my, kids, were, 2, -, 4, during, pandemic, always, wore, their, mask, ., once, every, can, be, vaccinated, i, ’, m, all, taking, them, off, ., hopefully, none, that, continue, wear, them, get, shamed, it, ., but, they, will, ."
19,"it, ’, s, perfect, solution, people, who, never, have, take, their, masks, off, eat, or, drink, practically, useless, otherwise, though, ."
20,"he, ', s, not, area, with, nightlife, restaurants, ., he, is, misleading, you, ."
21,"has, anyone, checked, see, if, he, ', s, still, existence, he, might, ', ve, succumbed, evils, covid, his, hiding, place, without, anybody, noticing, ,, knowing, now, that, most, hospitalizations, deaths, happen, vaccinated, ."
22,"improperly, does, not, begin, describe, act, specifically, prohibited, by, statute, ., try, using, illegal, or, criminal, ., media, keeps, papering, over, anything, this, criminal, does, ."
23,"just, odd, quote, study, that, included, zero, 0, vaccinated, individuals, ."
24,"i, ’, ll, reply, once, ,, but, then, block, you, being, nameless, troll, ,, but, people, need, get, vaccinated, &, amp, ;, we, need, wear, masks, until, community, spread, is, &, lt, ;, 10, /, 100k, &, amp, ;, test, positivity, rate, &, lt, ;, 10, %., there, are, objective, means, end, ,, but, coward, trolls, can, ’, t, comprehend, math, i, guess, ."
25,"just, thought, yes, ,, some, us, are, this, stupid, not, get, vaccinated, or, take, precautions, ., read, up, ."
26,"so, ,, trump, knowingly, exposes, biden, &, amp, ;, many, others, covid19, ,, but, this, vaccinated, person, ,, surrounded, by, mask, wearing, people, is, problem, your, racism, is, showing"
27,"last, 5, games, i, playeTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry, 1, ., mass, effect, 1, 2, ., loz, twilight, princess, hd, 3, ., loz, oot, 3d, 4, ., dark, souls, 2, sotfs, 5, ., yugioh, master, duel"
28,"yeah, ., i, wish, that, those, people, had, gotten, vaccinated, as, well, ., at, least, we, agree, that, ."
29,"stop, framing, this, as, issue, choice, when, your, anti, -, vax, white, pride, parade, has, no, intention, advocating, those, who, choose, be, vaccinated, but, are, met, with, barriers, access"
