,0
0,"they, weren, ’, t, all, vaccinated, optimus, …, don, ’, t, be, pepper, like, return, optimus, prime, .."
1,"hahahaha, mrna, vaccine, is, totally, different, then, polio, or, any, other, traditional, vaccines, ., you, can, ', t, vaccinated, coronavirus, away, ,, why, ', s, flu, here, or, common, cold, ."
2,"i, think, there, ', s, more, anit, vaxxers, vaccinated, that, their, "", supporters, "", are, aware, of, ., #, gohometruckers"
3,"we, weren, ’, t, told, get, vaccinated, so, covid, will, mutate, ,, but, it, ’, s, good, point, —, virus, has, mutated, point, where, these, restrictions, are, no, longer, justified, ., let, ’, s, get, with, it, ."
4,"interesting, how, we, vaccinated, who, followed, rules, will, be, left, dust, …."
5,"., ., ., whose, new, valentine, ', s, day, compilation, ,, "", caillou, is, flirting, "",, seems, have, been, titled, by, someone, who, had, at, least, five, glasses, de, kuyper, schnapps, drank, them, all, too, quickly, ."
6,"brief, comment, lyrics, "", i, ', m, just, kid, who, ', s, four, "", are, theme, tune, television, cartoon, "", caillou, "", reason, ., ., ., reason, that, appears, have, been, lost, operator, series, ', official, youtube, account, ., ., ."
7,"fake, news, ., daily, hospitals, report, icu, hospital, beds, are, majority, vaccinated, ., nice, try, tho, ., wonder, why, it, doesn, ’, t, work, without, boosters, ., no, one, wants, booster, because, it, ’, s, no, effective, long, term, or, required, against, variants"
8,"its, called, being, vaccinated, having, decent, health, care, ."
9,"rapey, mcbeer, is, earning, debts, someone, paid, off, ., probably, while, making, this, face, ."
10,"how, old, are, you, youre, leader, act, like, it, #, fool"
11,"i, tend, scroll, by, until, 2day, when, i, received, my, email, delivery, ., i, chose, not, reply, that, i, haven, ', t, received, cuz, that, ', s, my, choice, ., i, could, have, replied, every, tweet, asking, same, ., but, i, didn, ', t, ., twitter, algorithms, are, beyond, my, control, ., annoyed, take, break, ."
12,"buzzfeed, news, :, second, defendant, alleged, plot, kidnap, michigan, ', s, governor, has, flipped, ., via"
13,"refs, made, it, close"
