,0
0,"here, you, go, please, stop, spreading, false, theories, before, #, factchecking, #, knowyourvaccine, #, couid, "", couid, -, nineteen, vaccines, are, safe, people, who, experience, menstruation, or, are, post, -, menopausal, ,, medical, experts, say, """
1,"not, vaccine, ,, this, is, medicine, couid, ., just, approved, ., this, is, again, ,, made, india, ., We, will, win, ,, Corona, will, lose, ..."
2,"sir, i, am, willing, donate, blood, before, taking, first, jab, couid, vaccine, ."
3,"newswatch, :, cac, committee, meet, i, &, amp, ;, i, couid, vaccine, as, india, sets, record, case, number, second, straight, day, #, nifty, #, sipgrab, #, unitingpeoplewiththepossibilities"
4,"doctor, cac, advisory, panel, expects, i, &, amp, ;, i, couid, vaccine, pause, eventually, be, lifted, #, nifty, #, sipgrab, #, unitingpeoplewiththepossibilities"
5,"both, mom, dad, got, vaccine, ., but, dad, says, people, are, now, out, i, public, with, no, masks, thinking, they, i, re, bulletproof, ,, invincible, ., such, as, my, cousin, ., who, went, holiday, with, her, husband, ,, twin, boys, ,, another, family, ., other, fam, tested, positive, couid, ."
6,"registration, couid, -, nineteen, vaccine, all, eligible, citizens, between, eighteen, -, forty-five, years, start, twenty-eight, april, ,, two thousand and twenty-one, #, largestvaccinedrive, #, unite2fightcorona"
7,"wear, your, mask, i, ., #, sustained, #, covid19india, #, wearamask, #, mask, #, covidiot, #, coronaviruspandemic, #, covidvaccine, #, covid19, #, coronavirus, #, lockdown, #, whistlepodu, #, ask, #, dubai, #, use, #, blackownedbusiness, #, tamilnadu, #, tamil, #, plasticfree, #, stayhomestaysafe, #, india, #, canada"
8,"when, india, face, #, oxygenshortage, even, when, indians, gasping, our, am, updates, #, covidvaccine, policy, favor, corporates, #, right, now, at, uk, United_Kingdom, then, front, end, named, be, #, modi, back, end, be, #, amitshah, grinning_face_with_sweat"
9,"more, than, thirty, colleges, now, say, couid, vaccines, will, be, mandatory, fall, two thousand and twenty-one, #, nifty, #, sipgrab, #, unitingpeoplewiththepossibilities"
10,"watch, live, :, cac, panel, debates, use, i, &, amp, ;, i, couid, vaccine, after, rare, blood, clot, issue, #, nifty, #, sipgrab, #, unitingpeoplewiththepossibilities"
11,"coronavirus, update, :, cac, committee, meet, i, &, amp, ;, i, couid, vaccine, as, india, sets, record, case, number, second, straight, day, #, nifty, #, sipgrab, #, unitingpeoplewiththepossibilities"
12,"In, the, earlier, budget, ,, i, thirty-five, thousand, crore, has, been, allocated, for, #, covidvaccine, ,, then, use, it, so, that, almost, all, Indians, will, get, free, vaccine, ...., folded_handsfolded_hands"
13,"government, is, focusing, speeding, up, vaccine, distribution, will, also, ensure, there, are, enough, hospital, beds, available, all, patients, ., no, signs, backing, down, all, positive, couid, -, nineteen, cases, must, be, quarantined, under, medical, care, including, asymptomatic, ., two"
