,0
0,"took, my, est, dose, couid, nineteen, vaccine, today, #, maskupindia"
1,"You, can, get, the, vaccine, by, booking, a, slot, on, the, Healthy, Bridge, app, or, the, #, coin, portal, ., Shows, slots, at, #, cowinportal, every, day, at, up, ., #, covidvaccine, #, odishacares, #, prabhanyuz, #, basudevpur, #, barak, #, paravanes, #, basudevpur, #, barak"
2,"I, am, keep, trying, get, appointment, couid, vaccine, last, twenty, days, ,, but, no, luck, yet, ., jab, kinda, hi, nazi, revenge, toh, ration, ka, kya, avenge, ,, delhi, govt, ,, map, govt, ,, failed, us, ., shame, delhi, management, ., face_with_rolling_eyespensive_faceface_with_medical_maskface_with_thermometer"
3,"he, old, i, get, couid, vaccine, if, my, age, is, under, category, eighteen, yr, ."
4,"good, initiative, people, who, are, not, taking, vaccine, above, forty-five, under, unlock, guidelines, please, impose, penalty, congress, procession, then, only, general, public, will, also, adhere, couid, guidelines, nazi, ord, wave, door, nazi, hey, sane, sey"
5,"couid, -, nineteen, vaccine, #, vaccinate"
6,"نعم, اطعم, can, i, get, astrazeneca, now, pfizer, later, why, mixing, matching, couid, vaccines, could, help, solve, many, rollout, problems, -"
7,"us, lawmakers, push, biden, administration, more, couid, -, nineteen, vaccines, medical, aid, india, #, nifty, #, sipgrab, #, unitingpeoplewiththepossibilities"
8,"i, i, ve, had, two, doses, chinese, vaccine, ., no, side, effects, ,, no, couid, touch, wood"
9,"done, with, my, first, dose, vaccine, syringe, together, ,, let, us, make, india, couid, -, nineteen, free, folded_hands, #, covid19, #, covishield"
10,"took, my, first, dose, couid, -, nineteen, vaccine, at, mahendra, collage, palantir, i, appeal, all, citizens, who, are, eligible, take, vaccine, request, everyone, encourage, people, around, you, get, vaccinated, ., together, ,, let, us, build, safe, &, amp, ;, healthy, nation, make, india, couid, -, nineteen, free"
11,"pin, sarah, literally, caused, situation, we, are, now, ., stupid, train, frequency, being, reduced, caused, new, couid, clusters, ., large, scale, sanitation, is, waste, millions, ringgits, which, could, i, ve, gone, towards, pipes, or, vaccines, ."
12,"today, i, received, my, first, dose, couid, nineteen, vaccine, at, ugh, hospital, bangkok, thailand, ., thank, you, everything, you, i, re, doing, folded_hands, #, covidvaccine, #, astrazenecavaccine"
13,"rakesh, jhunjhunwala, -, owned, pharma, stock, may, see, couid, vaccine, windfalls, ;, i'ii, direct, sees, twenty-six, %, upside, #, nifty, #, sipgrab, #, unitingpeoplewiththepossibilities"
14,"is, there, new, rule, that, i, he, two, undergo, roper, test, before, getting, vaccine, for, couid, nineteen, today, i, had, do, so, my, est, dose, coaxing, at, pic, indra, varanasi, ., there, was, no, arrangement, social, distancing, was, pushed, crowd, my, turn, ., disappointed, ."
15,"assay, #, coaxing, shortage, grows, into, crisis, ,, some, miss, second, dose, deadline, #, vaccinationdrive, #, covidvaccine, #, 24topnews"
16,"after, vaccine, second, most, important, things, people, need, is, positive, motivation, move, ahead, ., #, happinessmantra, #, vaccineregistration, #, couid"
17,"u, ., i, ., boosts, taiwan, ', i, couid, -, nineteen, fight, with, vaccines, ,, even, as, china, is, accused, blocking, access"
18,"#, novaccinenovacancy, #, release_uttarakhand_je_ae_vacancy, today, our, country, is, facing, double, attack, couid, unemployment, ., as, you, all, know, that, due, acute, shortage, vaccines, people, are, facing, difficulty, get, vaccinated, ."
19,"Five, generations, of, the, family, together, ., This, complete, and, joint, family, of, ours, from, grandmother, to, grandson, ., Grandmother, ,, mother, -, father, ,, family, of, three, brothers, and, one, sister, ,, niece, -, son, -, in, -, law, ,, grandson, all, together, ., This, is, the, happiest, experience, of, #, lockdown, ., Both, forty-five, +, family, members, and, eighteen, +, members, have, taken, the, first, dose, of, #, covidvaccine, ."
20,"no, couid, vaccines, till, now, eighteen, +, sauna, i, sada, -, two hundred and seventy-five thousand, two hundred and four, ., kindly, help, us, getting, it"
21,"another, indian, vaccine, called, i, corbevax, i, being, developed, &, amp, ;, will, be, available, after, august, twentynine, ., it, could, be, cheapest, couid, -, nineteen, vaccine, available, ., goi, places, order, thirty, crore, doses, ."
22,"hon, ., minister, states, that, no, doubt, should, arise, availability, second, dose, #, couid, vaccine, that, all, sri, lankan, will, be, provided, with, required, vaccine, doses, ., sinaina, -, seven, ., six, ., two thousand and twenty-one"
23,"u, ., i, ., administers, three hundred and one, ., six, million, doses, couid, -, nineteen, vaccines, i, cac, #, sipgrab, #, unitingpeoplewiththepossibilities"
24,"i, take, first, shot, couid, vaccinesyringethumbs_up, #, vaccinated"
25,"sir, ,, can, you, please, suggest, if, my, husband, can, take, couid, vaccine, ., I, am, asking, because, he, is, sugar, patient, his, platelet, count, was, ninety-seven, ., we, are, confused, if, we, should, take, vaccine, ."
26,"we, had, session, #, masks, today, via, zoom, call, ,, organized, by, we, we, are, overwhelmed, with, questions, ., there, is, so, much, discuss, just, masks, ,, single, most, effective, tool, after, vaccine, preventing, couid, ., #, maskupindia"
27,"why, couid, shield, eighteen, +, vaccine, is, not, available, free, only, paid, slots, are, there, that, too, bulk, you, all, should, be, ashamed, as, pandemic, no, free, slots, are, there, poor, class, i, such, government, are, liabilities, nation"
28,"over, two, crore, couid, vaccine, doses, administered, utter, grades, till, now, #, nifty, #, sipgrab, #, unitingpeoplewiththepossibilities"
29,"anantnag, nomadic, communities, kehribal, anantnag, receive, couid, vaccine, jabs, @"
30,"seventeen, ., two, or, indians, including, sixty, %, elderly, population, have, received, at, least, one, dose, couid, vaccine, :, govt"
31,"well, since, couid, started, other, viral, infections, esp, flu, incidence, has, decreased, lot, ., more, effect, couid, than, vaccine, ., another, "", effect, "", couid, is, lower, cholesterol, levels, temporarily, noted, few, studies, ."
32,"congress, strategy, is, so, simple, ,, yet, so, dangerous, ., one, ., create, fear, about, vaccine, two, ., get, vaccinated, secret, three, ., be, safe, while, their, followers, suffer, congress, should, make, clear, #, aregandhisvaccinated, #, vaccination, #, covid19, #, covidvaccine, #, tweet2vaibhav"
33,"four, ., couid, can, also, happen, during, travel, as, well, ,, what, ', i, logic, behind, 48hrs, or, seventy-eight, his, time, line, five, ., if, some, one, is, vaccinated, either, fully, or, partially, ,, allow, them, travel, without, it, per, ., government, can, trust, vaccine, ."
34,"appreciable, clarification, about, vaccine, hesitancy, which, is, very, common, ., such, videos, doctors, will, atleast, remove, fear, vaccine, hesitancy, among, masses, because, only, remedy, couid, -, nineteen, is, all, must, get, vaccinated, depending, upon, availability, vaccine, ."
35,"stop, vaccine, selling, by, bop, politicians, ., injection, i, couid, facility, selling, ., people, i, i, curses, present, day, politicians, ., death, every, family"
36,"respected, sir, ,, would, you, kindly, focus, particular, fatality, rate, among, couid, infected, people, those, who, have, no, morbidity, &, amp, ;, those, having, comorbodities, ., how, many, people, infected, once, again, after, being, vaccinated, what, is, actual, efficacy, vaccines"
37,"sir, i, your, only, answering, couid, -, nineteen, vaccine, ,, what, about, black, fungus, ., #, askfor, #, letstalkvaccination"
38,"#, letstalkvaccination, #, askfor, sir, couid, vaccine, does, not, have, any, side, effects, right, sir, i, #, askfor"
39,"case, while, taking, and, dose, couid, vaccine, ,, again, est, dose, is, given, ,, how, it, will, work, are, both, est, i, and, dose, same, can, someone, explain, #, him"
40,"sorry, about, it, ., tough, vaccines, are, effective, ,, it, does, not, guarantee100, %, success, ., some, mutant, versions, #, couid, may, not, respond, vaccines, ., we, she, never, ever, lower, our, guard, until, herd, immunity, develops, ., usa, stance, relaxing, safety, measures, like, wearing, facemask, sans, logic, &, amp, ;, dangerous"
41,"chinese, couid, -, nineteen, vaccine, ineffective, use, &, amp, ;, bahrain, see, rise, cases, after, inoculating, their, population, with, sinopharm, ,, both, now, using, pfizer, as, booster, dose, chinese, vaccine, ineffective"
42,"hello, couid, vaccines, inky, complete, est, dose, please, help, mee, ..., folded_handsfolded_handsfolded_handsfolded_hands"
43,"respected, shri, rahul, sir, ji, ,, good, evening, ji, i, ji, ,, map, ek, dum, shat, prat, shat, bilbul, sari, keh, ray, ho, yah, ki, Frown_sad_andry_or_poutingovid, vaccine, chalice, aatmnirbhar, nanna, hi, padeyga, ., aur, waist, bhi, cartman, i, halcyon, ko, deputy, hue, abhi, aatamnirbhar, ban, hi, chokey, hai, *, good, night, sir, ji, *"
44,"there, is, news, circulation, that, former, is, prada, guru, died, even, after, taking, couid, vaccine, ., please, check, fact, ."
45,"couid, -, nineteen, vaccine, does, not, effect, infertility, women, ., please, do, not, get, misled, get, your, first, dose, today, #, jabplease, #, vaccine, #, ᴠᴀᴄᴄɪɴᴇssᴀᴠᴇʟɪᴠᴇs, #, vaccinationdonecheck_mark, i, #, vaccinesafetyadvocate, #, ɢᴇᴛᴠᴀᴄᴄɪɴᴀᴛᴇᴅ, #, covid19, #, covid19india, #, covid_19, #, couid, #, coronavirus"
46,"uh, uh, ..., what, is, the, politics, of, couid, -, nineteen, vaccine, face_with_tears_of_joy"
47,"#, maldives, approves, emergency, use, jansen, ,, modern, couid, -, nineteen, vaccines"
48,"#, slotbooking, couid, nineteen, ,, all, that, remains, is, the, #, vaccine, nova, syringe"
49,"got, first, dose, couid, -, nineteen, vaccine, right, now, ."
50,"took, est, dose, coavaxin, today, #, covidvaccine, #, indiafightscorona"
51,"#, vaccinationdrive, four hundred and two, iris, with, forty-three, frontline, volunteers, we, are, given, first, syringe, couid, vaccine, at, camp, organized, by, dashing, canada, unit, indian, red, rescue_worker, i, helmet, i, society, ."
52,"food, was, provided, people, who, we, are, need, ,, during, corona, lockdown, by, our, team, members, my, ., govind, raj, &, amp, ;, my, ., vijayakumar, balakrishnan, behalf, annamalai, political, academic, foundation, #, human, #, annamalaieducationalandsocialtrust, #, covid19, #, covidvaccine, #, getvaccinated, #, help"
53,"canada, ', i, public, health, agency, says, people, can, mix, couid, -, nineteen, vaccines, if, they, want, to, ...."
54,"all, your, covidvaccine, related, doubt, queries, ,, one, single, booklet, ,, plus, buy, amazon, kindle, link, thank, you"
55,"Fight, for, vaccination, not, for, blue, tick, #, covid_19, #, covidvaccine"
56,"govt, needs, ramp, up, production, not, just, vaccines, but, also, drugs, couid, nineteen, fungal, infection, ., india, needs, be, prepared, future, waves, ., compulsory, licensing, pharma, companies, needed, ."
57,"#, khazar, railways, has, created, record, by, delivering, more, than, twenty-six, ,, two hundred and eighty-one, tons, liquid, #, medicaloxygen, fifteen, states, across, country, ., #, couid, #, covid19, #, coronavirus, #, coronavirusupdates, #, covidvaccine, #, oxygen, @, india"
58,"people, with, co, morbidities, are, being, vaccinated, with, absolutely, no, side, effects, ,, likewise, pregnant, women, are, also, receiving, jabs, -, vaccines, are, very, effective, they, are, our, saviors, this, pandemic, -, it, is, now, proved, beyond, any, doubts, -, yes, breakthrough, couid, cases, are, there"
59,"#, covidvaccine, wonder, why, only, put, hosp, he, been, allowed, loot, people, by, charging, as, high, as, i, one thousand, eight hundred, per, shot, ., let, even, govt, hospital, do, it, ., vaccines, are, being, sold, by, goats, earn, profit, ., health, care, indiafolded_hands, why, no, court, shows, concern, people, ', i, right"
60,"we, i, known, as, ', pharmacy, i, world, ', ', largest, manufacturer, vaccines, ', thanks, to, years, congress, regime, ,, but, boost, i, self, -, image, ,, modi, govt, supplied, vaccines, ninety-five, countries, amid, unprecedented, couid, crisis, ., now, we, i, at, begging, bowl, sending, officials, countries, likes, etc, ."
61,"wonderfull, good, results, sinopharam, couid, vaccine, ., any, hope, approval, sinopharm, sinovac, vac, ., by, health, ministry, sa, ., pak, expatriates, vaccinated, with, two, doze, sino, pharma, sinovac, ,, but, still, cannot, travel, due, approval, ,, issue, ."
62,"Yogi, ji, ,, there, is, no, free, couid, -, nineteen, vaccine, vaccine, for, eighteen, +, people, in, noid, ., I, am, watching, since, one, week, ,, but, vaccine, vaccine, is, available, on, paid, amount, ., yogi, ji, ,, give, reasons, ."
63,"actually, their, plan, was, something, else, with, saheb, ., couid, wave, floating, bodies, ganges, made, saheb, really, arrange, vaccine, ,, one hundred, or, population, ,, wait, praise, ..."
64,"i, got, first, dose, #, covering, ., i, request, everyone, register, get, yourself, vaccinated, ., Before, your, photo, hangs, ,, go, get, it, installed, and, save, family, and, society, from, corona, folded_hands, #, vaccine_jeet_ka, #, covidvaccine, #, breakthechain, #, firstdose, #, indiafightscorona"
65,"#, vaccinateindia, #, covidsecondwave, #, covidvaccine, #, sowcarpet, #, chennai"
66,"i, got, my, first, dose, couid, -, nineteen, vaccine, ,, so, should, you, book, appointment, your, well, -, being, i, other, i, i, ., #, vaccinationdonecheck_mark, i, #, letsvaccinateagainstcovid19"
67,"i, got, jabbed, finally, got, my, first, dose, vaccine, ., thanks, indigo, #, jabbed, #, covidshield, #, indigo, #, kolkata, #, thanks, #, covid_19, #, vaccinated, #, rudrachillboystyle"
68,"#, finally_vaccinatedsyringe, got, my, first, dose, #, covidshield, vaccine, today, i, it, is, one hundred, %, safe, effective, ., i, request, &, amp, ;, appeal, one, all, ,, to, take, your, dose, vaccine, &, amp, ;, contribute, towards, couid, free, india, #, vaccinated, #, vaccinefor18pulse"
69,"#, vaccinated, #, vaccinateindia, #, covidvaccine, #, vaccinationinindia"
70,"ape, ministers, pledge, accelerate, transport, couid, -, nineteen, vaccines, related, goods, #, ape, #, covidvaccine"
71,"such, expert, opinions, will, definitely, help, us, move, ahead, with, different, vaccines, defeat, couid, -, nineteen, pandemic, i, rosetulipfolded_hands"
72,"#, coronavirusupdates, #, coronavirusindia, international, students, need, couid, vaccines, at, earliest, with, reduced, gap, and, dose, too"
73,"could, help, us, international, students, with, couid, vaccine, shots, before, we, fly, out"
74,"sugar, hay, hazard, family, main, aur, relatives, main, visa, ek, bhi, banda, nazi, hay, jo, yeh, walk, eaten, kare, about, #, covidvaccine"
75,"it, is, criminal, that, our, lives, livelihoods, are, jeopardy, because, there, isn, i, i, coordinated, ,, intelligent, urgent, plan, tackle, couid, ., friends, are, anxiety, ridden, worried, sick, that, still, have, not, gotten, their, vaccine, appointment, #, mentalhealth"
76,"respected, sir, i, have, received, my, first, dose, couid, vaccine, camp, arranged, by, our, government, twenty-eight, -, five, -, two thousand and twenty-one, but, still, i, did, not, received, certificate, taking, dose, ,, i, do, not, know, whom, i, want, ask, about, it, ,, so, please, give, me, solution, folded_hands"
77,"farmers, being, vaccinated, fields, by, health, workers, alderman, village, upward, ., #, kupwarafightscoronavirus, #, covidvaccine, @, upward, ,, india"
78,"one, step, closer, check_mark_button, #, gotvaccinated, #, covidvaccine, #, vaccinated"
79,"good, morning, your, kind, attention, our, honorable, chief, minister, tamilnadu, honorable, health, minister, tamilnadu, lot, areas, cuddalore, district, vaccines, couid, vaccines, are, not, available, past, two, days, ,, please, take, some, actions, ."
80,"any, update, kids, vaccine, against, couid"
81,"china, approves, couid, -, nineteen, vaccine, children, as, young, as, three, -, emergency, use, approved, first, country, do, so"
82,"good, thing, about, science, is, that, it, is, true, whether, or, not, you, believe, it, ., -, neil, degrasse, tyson, when, we, can, understand, bad, impact, couid, -, nineteen, ,, why, not, we, try, understand, good, thing, vaccine, ., #, astrazeneca, #, unison, #, covid_19"
83,"ape, ministers, pledge, expedite, transit, couid, -, nineteen, vaccines, ,, related, goods"
84,"one, man, senior, citizens, receive, first, dose, couid, -, nineteen, vaccine"
85,"alhamdulillah, ,, couid, -, nineteen, vaccine, est, dose, done, @, ha"
86,"over, twenty-three, crore, couid, -, nineteen, vaccine, doses, have, been, administered, country, so, far, :, govt, via, name, app"
87,"couid, -, nineteen, :, ', time, distinguish, ', between, those, who, have, have, not, had, vaccine, ,, tony, blair, says"
88,"thank, you, madam, your, kind, words, ., it, means, lot, ., folded_handsmedium_skin_tonebouquetwe, did, say, i, whether, any, real, diff, ., inducing, immunogenicity, exists, between, two, vaccines, can, only, be, meaningfully, demonstrated, through, head, -, to, -, head, act, i, yes, ,, one, shot, because, enough, boosting, past, i, /, o, couid, ."
89,"my, daughter, got, first, dose, couid, vaccine, @, mumbai, ,, maharashtrian"
