,0
0,"once, you, replace, negative, thoughts, with, positive, ones, ,, you, i, all, start, having, positive, results, so, vaccine, are, safe, ,, effective, life, -, saving, ., #, fightagainstcovid19"
1,"vaccine, is, not, available, plenty, ,, taking, it, without, data, collection, vaccination, certificate, not, let, these, people, travel, abroad, ., missing, second, dose, timely, manner, may, not, be, effective, ., these, people, want, stampede, ."
2,"what, is, there, even, have, dialog, honestly, i, it, i, i, most, effective, vaccine, ,, bring, it, on, i, but, this, government, has, poke, it, is, nose, eventually, take, credit"
3,"#, just, take, precautions, always, ,, what, this, vaccine, do, now, ,, not, effective, #, is"
4,"once, you, replace, negative, thoughts, with, positive, ones, ,, you, i, all, start, having, positive, results, so, vaccine, are, safe, ,, effective, life, -, saving, ."
5,"that, is, because, we, are, not, doing, genome, sequencing, indian, variant, ., the, genome, is, required, splice, present, vaccine, ,, to, be, fully, effective, ., this, splicing, vaccine, is, sop, world, wide"
6,"five hundred, people, travel, average, him, get, vaccinated, 1500km, ;, as, against, one, health, office, visits, society, him, &, amp, ;, administers, vaccine, five hundred, people, ., one, floor, at, time, ,, coordinated, with, help, society, manager, /, chairman, ., what, i, i, more, safe, ,, fast, ,, effective, ,, less, travel, ,, no, waiting, sun"
7,"there, isn, i, i, enough, astra, -, seneca, vaccine, shots, spare, really, ,, unless, us, or, uk, step, in, ., but, with, folks, like, my, aunt, now, worried, about, amount, time, between, shots, -, jab, still, be, effective, after, say, ,, twelve, weeks, five, /, i"
8,"country, like, ours, ,, vaccinating, all, definitely, be, challenge, ., but, right, now, availability, /, or, shortage, vaccines, is, not, major, problem, ,, rather, effective, &, amp, ;, safe, distribution, same, with, no, wastage, is, ., no, person, having, #, coin, appointment, shud, be, turned, back"
9,"idea, is, good, ., but, that, be, effective, we, need, have, enough, vaccine, ., vaccines, are, scarcity, ., indirectly, app, registration, is, excuse, by, govt, so, that, is, it, is, vaccine, shortage, does, not, become, apparent"
10,"it, is, our, population, density, against, india, when, it, comes, virus, spread, ., seychelles, which, is, sixty, %, vaccinated, is, showing, so, many, rise, cases, why, did, you, skip, that, example, it, is, clear, example, vaccines, not, being, effective, against, new, mutations, ."
11,""", our, anguish, is, that, when, govt, itself, is, having, vaccines, manufacturing, institutes, ,, such, institutes, may, be, revived, they, may, be, put, into, effective, use, i, madras, high, court"
12,"there, is, urgent, need, re, -, engineer, coaxing, zygon, -, i, double, triple, mutant, strains, ., ample, evidence, exists, that, current, vaccines, are, less, effective, against, mutants, ., it, needs, be, done, war, footing"
13,"very, encouraging, thread, indeed, ., three, take, aways, :, one, ., be, ., six hundred and seventeen, ., two, is, not, as, serious, as, being, projected, it, is, not, immune, escaping, two, ., vaccine, is, very, effective, against, this, variant, as, well, ., three, ., nos, should, not, scare, us, ,, they, go, away, as, long, as, we, behave, get, our, shots, ."
14,"there, is, urgent, need, re, -, engineer, coaxing, zygon, -, i, double, triple, mutant, strains, ., ample, evidence, exists, that, current, vaccines, are, less, effective, against, mutants, ."
15,"how, are, you, feeling, now, ., alright, ., it, is, very, safe, effective, vaccines"
16,"mean, la, it, i, i, all, social, media, internet, ,, tapi, mass, media, is, still, one, most, effective, methods, communicate, such, messages, ,, especially, older, ,, less, tech, -, savvy, folks, ., flood, airwaves, with, vaccine, propaganda, ., get, everyone, board, vaccinations, ."
17,"The, vaccine, is, very, effective, ., The, side, effects, of, effectiveness, vanda, can, be, seen, everywhere, ., The, vaccine, is, not, available, without, a, mask, ,, hand, wash, ,, java, gamma, imp, ., There, is, nothing, wrong, with, that, ."
18,"one, thing, that, obvious, is, lacking, effective, communication, ., not, just, information, but, level, comprehension, must, be, taken, into, account, ., hence, we, see, how, public, being, terrified, getting, vaccine, ., especially, those, rural, area, where, rumors, spread, faster, than, fact, ."
19,"this, is, or, technique, communist, party, government, china, promote, that, there, vaccines, are, effective, ., indirectly, citizens, pressure, there, govt, procure, #, chinesebioweapon, vaccines, no, and, mistake, please"
20,"no, vaccine, is, one hundred, percent, effective, nor, free, side, -, effect, ., moreover, many, logistics, do, affect, efficacy, ., my, two, neighbors, are, couid, positive, weeks, after, and, dose, vaccine, ,, now, icu, one, under, ventilator, other, ten, -, twelve, lor, of, ., but, i, feel, vaccine, protect, many"
21,"., government, which, is, known, effective, communication, is, failing, this, front, ., i, am, not, sure, if, it, is, miss, or, is, by, design, manage, supply, side, challenges, ., but, it, will, not, help, vaccine, wastage, once, it, reaches, interiors, ., please, encourage, folded_hands"
22,"when, this, is, so, effective, ,, why, i, need, vaccine"
23,"eighteen, forty-four, age, group, vaccination, started, est, may, ., one, week, only, eleven, lakh, get, vaccine, ., so, policy, makers, must, be, ashamed, ., atleast, now, show, some, empathy, towards, people, i, take, decisions, i, make, sure, it, is, effective, implementation, ."
24,"what, updates, we, have, regarding, efficiency, vaccines, upto, how, many, months, it, be, effective, our, hows, flows, is, fighting, this, battle, strong, it, is, almost, three, months, since, they, have, been, administered, with, two, doses, ., it, i, future, plans, ord, wave"
