Datetime,Tweet Id,Text,Username
2022-02-09 09:01:16+00:00,1491336386691346433,"Why is there a risk of taking the Janssen vaccine? Is it coincidence that Netherlands has a J&amp;J production line and also a super infectious HIV strain?

https://t.co/DHqsgxlxN0",nigelsteele57
2022-02-09 08:27:46+00:00,1491327953820864512,"@bulmasan @BabeTruth2 That CDC website, his proof, says that - the risk of myocarditis is greater from COVID than from the vaccine
- the  small risk is from Pfizer, so as an alternative there is the Janssen vaccine with no risk

He should have read his own proof a bit closer",Jeff28043896
2022-02-07 10:47:39+00:00,1490638382933938177,"one policy fix (may be too late) to address vaccine hesitancy: how about acknowledging people's unease with mRNA and offering others, like AstraZeneca, Janssen, Novavax? They have slightly less efficacy, slightly more side effects, but some protection is much better than none.",dnaseemullah
2021-11-04 13:09:38+00:00,1456247266067550209,"@vickyfoxcroft so disappointed at PM's answer to your question at PMQ's yesterday. Then again no surprise there. I can't understand why PM always rants at opposite benches but never his own. I'm not sure if you heard about the Covid vaccine, Janssen that I'm on the trial for 1/1",KikassP
2021-10-25 09:02:18+00:00,1452561142912622594,"Los estudiantes que ingresen al Reino Unido pueden presentar un certificado con las siguientes vacunas: 🦠💉✈️🇬🇧👩‍🎓
• Oxford/AstraZeneca
• Pfizer BioNTech
• Moderna
• Janssen
#covid_19 #coronavirus #vaccine #internationalstudent #astrazeneca #pfizer #moderna #janssen https://t.co/O2Tnvn1UDc",DiGlobalLtd
2021-10-17 12:48:54+00:00,1449719064981557251,"@DrRanj Had my annual flu jab and my ONE and only covid vaccine, because I'm on the Janssen Vaccine trial and have to wait for a decision if we are to have boosters.",KikassP
2021-09-27 12:14:15+00:00,1442462586965041154,"I feel special.

I now have Janssen and Pfizer booster vaccine in me.

Does this mean I can start making calls, ordering off Amazon by thinking it. https://t.co/CuDnqzscgj",charliebach
2021-07-10 13:12:08+00:00,1413848516326215687,"@GeorgeICooper Moderna is studying 2 mRNA vaccines, and Janssen finally has one going to phase 3. I’m optimistic! :)",soler_alfredo
2021-06-14 14:48:10+00:00,1404450597252878343,"Wish I lived in a smart country like Netherlands. Uk will bend over for any pharma company, at drop of a (vaccine) hat. ""All adults in the Netherlands can book a Janssen Covid vaccine from June 21"" https://t.co/qDw5dH66bd",jaffamonkey
2021-06-12 18:01:31+00:00,1403774477775802368,"#johnathanvantamm thank you for the open letter of thanks &amp; encouragement to all of us who volunteer for the COVID-19 vaccine trials, I'm on the Janssen trial. It's a comfort to know that someone cares enough to let us know we count, unlike @MattHancock or @BorisJohnson .",KikassP
2021-06-09 15:14:48+00:00,1402645361039134722,"@TeeteeMr @gamblinglamb This story says the players are getting the Pfizer vaccine, with second dose scheduled just prior to the quarter-final stage. Initial report I read from a wire service in a Spanish regional daily understood they were getting Janssen…https://t.co/WLEJlv8ydL",RuaTrindade
2021-06-03 18:24:05+00:00,1400518667385937925,"@jasedurr Wow!! You really haven't changed much! Just to let you know, I had my Janssen Vaccine today. X",KikassP
2021-05-29 07:31:12+00:00,1398542424373436416,"@BBCBreakfast I'm one of the volunteers who is on the #Janssen vaccine trial. Now that has been approved, I've been called up for my 1 shot on Thurs 3rd Jun. We are still monitored, bloods are taken at our visit. It was a 2 years, 3 month study, we will be having bloods again.",KikassP
2021-05-28 15:10:09+00:00,1398295535396720645,"👇💉""Janssen single-dose COVID-19 vaccine approved for use in the UK""  https://t.co/zkIDki99Se",iamnotjustacat
