Datetime,Tweet Id,Text,Username
2022-02-10 22:58:21+00:00,1491909433483534340,"OXFORD BLUES. I'm having to deal with a challenging situation with my Ma. It is, unfortunately, made tougher because of my vaccine injury - constant right side headache since jab, bad tinnitus, light sensitivity &amp; continued fatigue as well as leg pain (making driving difficult).",YardleyShooting
2022-02-10 15:55:37+00:00,1491803046937980928,"@KwasiKwarteng @UKAEAofficial If it ever comes off, are we going to make a gift of it to the world, like the Oxford/AZ vaccine, or are we going to sell it to a US private equity buyer for a few quid and the promise of a (special relationship) 25% off our next Trident upgrade?",gary_worden
2022-02-10 15:01:46+00:00,1491789494445432847,"BioNTech vaccine only c. 35% effective against hospitalisation at 6 months with Omicron.

Oxford/AZ similar. https://t.co/WUe9EH8T9D",robblackie_oo
2022-02-10 02:09:44+00:00,1491595207472779264,"""The Times view on criticism of the Oxford-AstraZeneca vaccine: Medical Misrepresentation | Comment | The Times"" https://t.co/UImqbBWnGY",DianaStevenson2
2022-02-09 21:14:27+00:00,1491520897563471879,@doctor_oxford If you have the time to give a very short answer: Why on earth have measles increased 15x in two years? Vaccine skeptisism?,hskensington
2022-02-08 22:30:51+00:00,1491177736563568650,"""Spurious criticisms of the Oxford-AstraZeneca vaccine have cost lives"" | 🗞️ The Times view https://t.co/BgvEYngfj8",thetimes
2022-02-08 12:36:58+00:00,1491028279675219969,@ColinApples @Goldie6473 @suzyr61 @RWranglebury And that’s why Oxford/AstraZeneca produced the vaccine at cost price and made no profit on the initial rollout.,garethrs19
2022-02-08 11:31:47+00:00,1491011875437694976,"Honoured to be joined by Dr Catherine Green, OBE, Co-developer of the Oxford #COVID19 vaccine at our 2022 #NorthEuropeKickOff sharing the fantastic achievements and details on the vaccine discovery and research 🙌👏 https://t.co/bBmlZCmLwg",IQVIA_UK
2022-02-07 21:25:26+00:00,1490798884326719493,@EuroGuido Macron aided and abetted by Pfizer. Oxford AstraZeneca giving away the vaccine almost free could have cost them billions!,MikeAaronhall
2022-02-07 21:09:30+00:00,1490794874051903492,"Critics of AstraZeneca Vaccine “Probably Killed Hundreds of Thousands,” Oxford Scientist Says  https://t.co/QC7hj210AV",riccio_m
2022-02-07 18:23:57+00:00,1490753211745112068,"@MichelleDuffy33 @doctor_oxford Michelle do your maths again
£ 400 billion on the Pandemic so far.
Furlough scheme, numerous bail outs, Vaccines, Testing equipment.",NormanSLondon
2022-02-07 16:40:45+00:00,1490727242896445441,@StevenTrustrum @ianbebop @SwissTatjana These aren’t sterilising vaccines. They are leaky. Herd immunity from v - even the cdc &amp; Oxford vaccine group said this is impossible. U have much higher case rates in the vaccinated. You’ve put children at risk &amp; they are injured &amp; dying &amp; all you have is “theyre in the minority,_cqlj
2022-02-07 16:16:15+00:00,1490721077974253571,An Oxford scientist who worked on the AstraZeneca vaccine has said that critics of the jab “probably killed hundreds of thousands of people” by damaging its reputation https://t.co/SM7rUwrewD,thetimes
2022-02-07 15:57:15+00:00,1490716295070953472,"Deadline silence in Whitehall. #COVID -19: Hundreds of thousands probably died due to 'bad behaviour' from politicians over ⁦@AstraZeneca⁩ vaccine, says Oxford scientist | UK News | Sky News https://t.co/wVZ67h3Mlj",UKTheDutch
2022-02-07 15:50:41+00:00,1490714642628362244,"https://t.co/8dXzl3Uivr
COVID-19: Hundreds of thousands probably died due to 'bad behaviour' from politicians over AstraZeneca vaccine, says Oxford scientist  — ⁦@theallinpod⁩ worth highlighting given France and Germany behaved terribly over this. Macron election this year",richardsyeo
2022-02-07 15:02:04+00:00,1490702408833323010,"On https://t.co/wrYHBbPfcR : Hundreds of thousands probably died due to 'bad behaviour' over Oxford vaccine, says scientist https://t.co/ojt7pSbHwt Join NewsPlayer+ #breakingnews #news #newsplayerplus",NewsPlayerPlus
2022-02-07 15:02:04+00:00,1490702406388043777,"🔥🔥𝗕𝗥𝗘𝗔𝗞𝗜𝗡𝗚⎜ Hundreds of thousands probably died due to 'bad behaviour' over Oxford vaccine, says scientist: A scientist who worked on the AstraZeneca vaccine has said ""hundreds of thousands of people"" probably died because some… source @SkyNews 𝗩𝗜𝗔 @BHheadlines",BHheadlines
2022-02-07 13:26:57+00:00,1490678469755387910,"An Oxford scientist who worked on the AstraZeneca vaccine says scientists and politicians ""probably killed hundreds of thousands of people"" by damaging the reputation of the jab https://t.co/o372jTMoyc",BloombergUK
2022-02-07 12:13:28+00:00,1490659979082280966,"“I received valuable training that helped me develop my laboratory skills and I had the chance to be part of the team who manufactured the Oxford COVID-19 vaccine!” - Emilia Reyes Pabon, ATAC apprentice, established by @CGTCatapult.

Learn more 👉 https://t.co/ZH7Ku4cAvm https://t.co/sbtvhq2bO1",Catapult_UK
2022-02-07 11:28:07+00:00,1490648565571592195,"Politicians who criticised AstraZeneca vaccine 'probably killed hundreds of thousands', says Oxford scientist https://t.co/BORHYxwVfK Who funds this ma,he does not yet realize many secondary illnesses still appearing after being vaccinated. Still no Emmunity AFTER 4 VACCINATIONS",pirate5000
2022-02-07 10:42:18+00:00,1490637037032157187,"🗣️Scientists and politicians who expressed critical views of the AstraZeneca Covid vaccine “probably killed hundreds of thousands of people”, an Oxford professor has said https://t.co/DheHl1BzFh",Telegraph
2022-02-07 08:26:48+00:00,1490602936052985860,"An Oxford scientist who worked on the AstraZeneca vaccine says scientists and politicians ""probably killed hundreds of thousands of people"" by damaging the reputation of the jab https://t.co/awKI93LRkV",BloombergUK
2022-02-07 06:35:44+00:00,1490574985177571329,I’ve followed the Oxford-AstraZeneca vaccine from its earliest days. So how successful has it been and did nationalism get in the way of curbing the pandemic?  AstraZeneca: A Vaccine for the World? BBC2 9pm Tuesday 8th. https://t.co/SmPpdAvrbM,BBCFergusWalsh
2022-02-07 06:28:59+00:00,1490573287864340483,2.5bn doses in over 180 countries. I will be on ⁦@BBCBreakfast⁩ just after 8 to chat about my new documentary on the Oxford-AstraZeneca vaccine. The doc will be on BBC2 9pm Tuesday 8th. Some thoughts here.   https://t.co/V2IRhbufFi,BBCFergusWalsh
2022-02-06 18:05:02+00:00,1490386064908902404,"Our Advocacy and Campaigns Officer, Colm Fahy, visited the Oxford University Catholic Chaplaincy for its fair last week.

It was a great opportunity to discuss  important issues of vaccines, human trafficking and mining justice with the students. 

https://t.co/4V8XqJexHe https://t.co/twpJlDIuYS",JesuitMissions
2022-02-06 12:11:15+00:00,1490297033638432771,"@TallowWolves @friswith_med @WEBylines @doctor_oxford @bbcquestiontime Piffle. Ever heard of smallpox, polio and measles? Vaccines and other measures reduce the amount of virus around. If the R0 can be pushed consistently below 1, then as time goes on, everyone benefits by being much less likely to be exposed.",LizBarr98512985
2022-02-05 16:28:51+00:00,1489999470075039746,@AndyMcl84 @camsss33 @Andy_Marsden85 @lfc_ali21 @CPFC show evidence that it’s the vaccine without a random article the oxford one was a banged head lol,cpfcbeast
2022-02-05 14:53:16+00:00,1489975417477996549,"@bridie_dean @mrmarkdolan Sweetie there’s already one not mRNA, developed at Oxford University. The Astra Zeneca vaccine has been available for over a year - how did you miss it? (Are you even a real nurse 😉😂😂?)",irma_paget
2022-01-04 17:30:00+00:00,1478418449827340292,"📆 One year ago today, the first Oxford/AstraZeneca vaccine was administered. 

🌍 2.5 billion doses have now been administered, saving countless lives around the world.

#Covid_19 #COVID19 https://t.co/fkGGMzq9G2",sharmmi
2021-12-23 20:17:24+00:00,1474111921716707343,It is a year to the day that I had my first COVID vaccine. I had been on the Oxford trial but got the placebo. It was the best Christmas gift I could ever have wished for.,fayehickey
2021-12-21 21:55:37+00:00,1473411862683398154,"@BootsUK all #flu shot bookings were showing as unavailable. But dropped in as walk in and given the vaccine tonight on Oxford Street. Excellent customer service.
 I hope others eligable drop in even if anti-vaxers are trying to block book to put people off.",BluetackMinds
2021-12-19 13:55:35+00:00,1472566284470661120,"@PeterDo27802477 @latam_nomad @JDBakewell @doctor_oxford @timolarch https://t.co/FEC29i8Nxj Their analysis of medical data suggests that boys aged 12 to 15, with no underlying medical conditions, are four to six times more likely to be diagnosed with vaccine-related myocarditis than ending up in hospital with Covid over a four-month period.",Domus2You
2021-12-18 19:56:23+00:00,1472294695397216267,@latam_nomad @JDBakewell @doctor_oxford @timolarch Congratulations to everyone who has survived this trial vaccine …please remember those who haven’t been as lucky as you! This vaccine is a flip of coin and is not for everyone..please keep this in mind when advocating vaccines! #BeKind,Domus2You
2021-12-12 20:07:24+00:00,1470123139971571721,@DrEmilyThomas Hi Emily in London UK here AstraZeneca Oxford Vaccine no waiting. Biontech Pfizer GmbH Germany 🇩🇪 that's  i have it 15 minutes for waiting unless if get side effects you know better then me you're doctor either Human or Animal all same take care bye Emily,Kaptanog1Mehmet
2021-11-25 20:06:05+00:00,1463962214486974468,Inspiring start to #THEAwards where Dame Sarah Gilbert @Oxford_NDPH @UniofOxford received an Outstanding Achievement award developing and delivering 2 billion Oxford/AstraZeneca vaccines to the world to fight Covid-19. We literally wouldn’t be here tonight without her work 👏🏽🙌🏻 https://t.co/QFcJwStrd6,julianskyrme
2021-11-07 11:33:21+00:00,1457310196443881473,"@petersands55 Pleasantly surprised by my 20 this week! Wrong answers on:

Q10 (Hospital morgues)
Q12 (Jes Staley’s links)
Q16 (Footballer needing a liver transplant)
Q20 (Lionel Blair captaincy)
Q22 (Awards for Harmonie-Rose Allen, the Oxford vaccine team, and Kids Against Plastic founders)",Burdett
2021-10-21 12:22:38+00:00,1451162007449837573,"@kanyon562 @doctor_oxford I suspect Scotland situation is multifaceted: yes, some greater restrictions, but one also needs high vaccine uptake and WFH etc",Daltmann10
2021-10-21 05:09:10+00:00,1451052921370685443,"@Monkeythoughtss @doctor_oxford The better question is whether you’d tolerate masks in crowds, ventilation, vaccines, boosters to save lives?",Daltmann10
2021-10-19 12:16:47+00:00,1450435760457461761,"Huge honour to show Dame Sarah Gilbert of @UniofOxford the vial that contained the 1st doses of the Oxford/AstraZeneca COVID-19 vaccine, w the initial dose given to Brian Pinker at the Churchill Hospital on 4th January 2021 #GlobalInvestmentSummit https://t.co/bUmTh4EUzi",RogerHighfield
2021-10-07 07:34:28+00:00,1446016056783515649,"What’s more, the “leading” vaccine players in the pharmaceutical industry—GSK, Merck, Sanofi—all failed to create a covid vaccine. Just emphasises the stunning achievements at Oxford, BioNTech and Moderna.",TomKibasi
2021-08-22 00:29:32+00:00,1429239276215099396,"'..preliminary research suggests two doses of the Pfizer/BioNTech vaccine appears to have greater effectiveness initially against new Covid-19 infections associated with the Delta variant when compared with the Oxford/AstraZeneca jab...'
 https://t.co/aaTl1sGBsw",Karashgould
