,0
0,"as, per, uk, study, pfizer, astrazeneca, effectiveness, wanes, after, 6, months, ., israel, has, already, started, administering, 3rd, pfizer, shots, ., i, do, not, think, we, can, say, one, vaccine, is, better, than, other, ., we, should, take, whatever, who, approved, vaccine, ."
1,"so, officially, done, second, dose, ., #, astrazeneca"
2,"done, my, 2nd, dose, az, ., paste, in, this, tweet, record, ,, do, not, let, people, remember, this, antivaxx, #, astrazeneca, #, vaccinationdone, #, covid19"
3,"sedar, tak, sedar, next, week, dah, 2nd, dose, astrazeneca, ., really, long, to, wait, for, the, 2nd, dose, ., rolling_on_the_floor_laughing"
4,"Experience, in, vaccination, with, astrazeneca, When, the, doctor, gave, the, injection, ,, there, was, no, feeling, that, the, doctor, had, injected, it, ,, and, he, still, wondered, if, it, had, been, injected, ., After, the, injection, is, over, ,, take, the, paracetamol, immediately, ., 16, hours, without, symptoms, is, enough, only, 23, ., 30, astrazeneca, is, active, ., From, 11, :, 30, p, ., m, ., to, 9, :, 00, p, ., m, .,, the, fever, goes, up, and, down, ,, wipes, and, takes, paraphernalia, every, 4, hours, ., Symptoms, have, improved, ."
5,"praise, god, ,, kay, naka, vaccine, najud, tawn, mi, ,, thank, you, ,, lord, kay, wala, ra, kaayo, side, effect, after, 1st, dose, ., red_heart, ️, #, astrazeneca, #, vaccinated"
6,"Already, injected, covid, -, 19, vaccine, 2, astrazeneca, ,, not, a, cross, -, type, formulation, ,, but, astrazeneca, injected, internationally, ., astrazeneca, 1st, syringe, ,, manufactured, in, Thailand, ,, not, yet, certified, by, who, astrazeneca, ,, 2nd, syringe, ,, manufactured, from, Sweden, ., Certified, by, who, #, astrazeneca, #, covid, vaccine, #, lot, ​, astrazeneca"
7,"astrazeneca, Day, 6, ,, still, makes, me, hungry, all, the, time, ., Eat, all, day, ., Eat, and, sleep, ., I, do, not, want, to, do, anything, every, day, ., want, to, sleep, alone, Even, if, I, am, not, sleepy, ,, I, am, going, to, sleep, swollen, until, it, becomes, bloated, crying_facedowncast_face_with_sweat, #, Next, week, ,, I, have, to, challenge, to, make, a, new, body, within, 14, days, ."
8,"first, completedsyringeflexed_biceps, 25, /, 08, /, 2021, #, astrazeneca"
9,"The, first, 2, doses, are, astrazeneca, and, the, 3rd, dose, is, moderna, ,, are, there, any, side, effects, ?, Hesitate, to, book, #, kho, wid, today, #, kovic, 19"
10,"ppv, wtckl, is, open, 9, :, 00, am, 9, :, 00, pm, ,, monday, sunday, ., #, astrazeneca, #, cucukmyaz, #, wtckl, #, pwtc, #, ppv"
11,"m, ., o, ., h, :, there, are, total, six, approved, vaccines, against, coronavirus, #, saudiarabia, they, are, -, oxford, -, astrazeneca, -, pfizer, -, biontech, -, johnson, &, amp, ;, johnson, -, moderna, -, sinopharm, -, sinovac"
12,"indians, who, have, received, vaccine, saudi, can, return, kingdom, ., those, who, have, received, same, vaccine, covishield, astrazeneca, india, not, allowed, return, ., looks, strangethinking_face"
13,"fully, vaccinated, #, astrazeneca, #, covid19vaccine, #, getvaxxedrightnow"
14,"is, it, same, procedure, person, who, has, tawaqqalna, green, status, /, fully, immune, but, has, taken, 2, doses, astrazeneca, india"
15,"#, astrazeneca, #, crossless, #, thank, you, medical, personnel, #, nextbooster, see, you, @, Bang, Sue, Central, Station, •, 𝙱𝚊𝚗𝚐, 𝚂𝚞𝚎, 𝙶𝚛𝚊𝚗𝚍, 𝚂𝚝𝚊𝚝𝚒𝚘𝚗"
16,"alhamdulillah, …, done, with, my, second, dose, #, astrazeneca, #, cucukmyaz, #, lindungdirilindungsemua, #, kitajagakita, #, jomvaksin"
17,"guess, who, got, vaxxed, today, me, ,, me, ,, me, with, my, second, astrazeneca, shot, ., red_heart, ️, red_heart, ️, red_heart, ️, @, petaling, jaya, ,, malaysia"
18,"alhamdulillah, settel, maderrrr, ., ., #, cucukmyaz, #, lindungdirilindungsemua, #, astrazeneca, #, iamfullyvacinnated, #, fullyvacinnated, @, ppv, persada, johor"
19,"alhamdulillah, .., we, have, completed, vaksinflexed_bicepsflexed_bicepssmiling_face_with_smiling_eyes, hopefully, we, as, a, family, are, protected, from, this, covid, disease, outbreak, ,, insyaallahsmiling_face_with_smiling_eyes, #, 2nddosedone, #, vaccinationdonecheck_mark, ️, #, astrazeneca, #, tiarvaksilang, uk"
20,"#, astrazeneca, #, myaz, #, coronavaccine, #, rakyatjagarakyat"
21,"numbers, have, delay, effect, due, astrazeneca, having, 2, -, 3, months, between, jabs, ., it, will, grow, very, fast, when, time, 2nd, jab, comes, ."
22,"double, dose, done, ., #, astrazeneca"
23,"abbott, atk, home, use, 1200, ฿, per, box, ., There, are, 4, test, sets, ., Sold, separately, ., Each, set, is, 300, ฿, #, check, for, covids, #, covid19, #, covidantigen, #, covidstrip, #, check, for, covid, 19, #, screeningtest, #, pfizer, #, moderna, #, sinovac, #, astrazeneca, #, covid19, vaccine, #, covid, #, mrna, #, sinopharm, #, covid, test, kit, #, Covid, test, kit, ready, to, ship, #, abbottatk, #, panbioatk"
24,"alhamdulillah, ..., selesai, vaccination, astrazeneca, 2nd, dose, ., wuhooo, ..., syringebeaming_face_with_smiling_eyesraised_fist"
25,"Review, of, covid, -, 19, vaccination, #, vaccination, #, astrazeneca, #, sinovac, #, covid19, vaccine, #, covid19, #, Royal, Park, Rajapruek, #, Chiang, Mai"
26,"is, #, astrazeneca, difference"
27,"finally, fully, vaccinated, syringewith, #, covishield, great, feeling, check_mark, ️, check_mark, ️, both, time, vaccinated, at, healing, hands, clinic, ,, dp, rd, ., its, great, n, hasslefree, experience, #, covid19vaccination, #, vaccinatedandhappy"
28,"congratulations, getting, approval, bst, luck, ., you, crossed, big, mile, stone, &, amp, ;, thank, you, so, much, you, r, &, amp, ;, d, develop, vaccine, #, covid19, india, #, asyrology, #, yoga, #, tradition, #, staysafe, #, prayforothers, #, pandemic, #, covid19vaccine"
29,"It, is, complete, ......., can, go, down, Vaccine, rolling_on_the_floor_laughingrolling_on_the_floor_laughing, #, first, needle, syringecoronavac, #, second, needle, syringeastrageneca, #, it, ', s, complete, #, first, needle, syringe02, -, 08, -, 2021, #, Second, needle, syringe23, -, 08, -, 2021, #, Boromrajonani, College, of, Nursing, Ubon, Ratchathani"
30,"Spread, this, urgent, announcement, in, the, public, interest, ., Those, who, have, been, waiting, a, long, time, for, the, 1st, dose, of, astrazeneca, covishield, vaccine, should, contact, the, nearest, center, and, take, the, 2nd, dose, as, soon, as, possible, ., -, dghs"
31,"got, vaccinated, ..., two, dose, astrazeneca, completed, thumbs_up, #, astrazeneca, #, vaccinated, #, covid19, #, coronavaccine"
32,"japan, has, donated, 112, ,, 000, doses, #, astrazeneca, az, vaccines, maldives, through, #, covax, syringeJapan, preparation, vaccine, ’, s, arrival, &, amp, ;, rollout, ;, has, led, &, amp, ;, facilitated, multiple, documentations, ,, provided, necessary, guidance, ,, trainings, ,, supervision, &, amp, ;, cold, chain, support"
33,"latest, uk, study, showed, tht, #, pfizer, #, astrazeneca, #, vaccines, provide, good, protection, against, #, deltavariant, &, amp, ;, #, alphavariant, ."
34,"The, real, reason, is, that, astrazeneca, does, not, get, the, 10, million, doses, per, month, that, I, initially, thought, ., Therefore, ,, cross, -, vaccination, must, be, mixed, ., beaming_face_with_smiling_eyes"
35,"bangkok, has, high, first, dose, vaccination, rate, it, ’, s, majority, astrazeneca, ,, which, gives, reasonable, protection, death, after, first, dose, ."
36,"complete, dose, aziemah, syringeadhesive_bandage, #, astrazeneca, #, donevaksin, #, cucukmyaz"
37,"those, yang, curious, :, 1, ., mama, fully, vaccinated, with, sinovac, infected, with, covid, -, 19, stage, 4, ., 2, ., abah, fully, vaccinated, with, astrazeneca, infected, with, covid, -, 19, stage, 2, ., 3, ., kakak, kedua, fully, vaccinated, with, sinovac, infected, with, covid, -, 19, stage, 1, ."
38,"I, have, completed, the, 2nd, dose, ., #, towardherdimmunity, #, astrazeneca, @, ppv, persada, johor"
39,"I, stand, in, front, of, the, doorway, ., There, is, an, officer, holding, a, megaphone, saying, loudspeakerloudspeakerloudspeaker, special, formula, vaccine, sa, double_exclamation_mark, ️, anger_symbolby, bartender, gu, :, flushed_faceface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy, #, sinovac, #, astrazeneca, #, covid19, #, women, too, ."
40,"astrazeneca, pon, payah, nak, sebut, ni, kan, pulak, vaxzevria, rolling_on_the_floor_laughing"
